Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance
29/06/2016, 07:40:49,-7.238848,72.43502,-33.58,1692,253,0,8.70
29/06/2016, 07:46:33,-7.238899,72.435097,-17.77,216,72,0,10.21
29/06/2016, 07:53:35,-7.238886,72.435051,-7.97,0,0,0,5.28
29/06/2016, 07:58:43,-7.238917,72.435188,-11.5,1188,137,0,15.50
29/06/2016, 08:04:04,-7.238949,72.435181,-29.84,1368,67,0,3.64
29/06/2016, 08:09:13,-7.238925,72.435173,-18.33,0,0,0,2.81
29/06/2016, 08:14:23,-7.238884,72.434998,1.02,0,29,0,19.84
29/06/2016, 08:19:34,-7.238905,72.434898,-11.97,0,307,0,11.28
29/06/2016, 08:24:43,-7.238922,72.435028,-25.19,0,0,0,14.46
29/06/2016, 08:29:54,-7.238846,72.435051,14.56,396,333,0,8.82
29/06/2016, 08:35:03,-7.238897,72.435135,-1.38,0,0,0,10.86
29/06/2016, 08:40:11,-7.238838,72.435066,15.31,0,0,0,10.05
29/06/2016, 08:45:18,-7.238941,72.435112,-24.94,684,285,0,12.53
29/06/2016, 08:50:25,-7.238901,72.435089,-9.94,0,0,0,5.12
29/06/2016, 08:55:32,-7.238916,72.435127,-10.27,0,0,0,4.51
29/06/2016, 09:00:41,-7.238892,72.435081,-6.05,0,296,0,5.73
29/06/2016, 09:05:48,-7.238919,72.435066,-19.58,0,0,0,3.43
29/06/2016, 09:10:56,-7.238902,72.435043,-2.09,1116,139,0,3.16
29/06/2016, 09:16:05,-7.23888,72.43499,-28.93,324,25,0,6.34
29/06/2016, 09:21:14,-7.238901,72.435028,-15.97,936,177,0,4.80
29/06/2016, 09:26:23,-7.238803,72.434952,-5.98,612,333,0,13.75
29/06/2016, 09:31:32,-7.23881,72.434944,4.42,576,191,0,1.18
29/06/2016, 09:36:46,-7.238832,72.434914,0.74,1116,305,0,4.12
29/06/2016, 09:41:58,-7.238801,72.434898,1.58,792,125,0,3.87
29/06/2016, 09:47:09,-7.238776,72.434929,13.58,648,102,0,4.41
29/06/2016, 09:52:20,-7.238879,72.43502,2.42,1512,134,0,15.23
29/06/2016, 09:57:31,-7.238934,72.435066,2.12,756,103,0,7.95
29/06/2016, 10:02:46,-7.238843,72.434929,-5.32,2016,138,0,18.19
29/06/2016, 10:08:00,-7.238804,72.434914,-17.54,0,292,0,4.64
29/06/2016, 10:13:14,-7.238886,72.435066,-18.98,0,134,0,19.09
29/06/2016, 10:18:38,-7.238895,72.435081,-22.68,648,291,0,1.93
29/06/2016, 10:23:52,-7.238938,72.435188,-12.36,0,113,0,12.73
29/06/2016, 10:29:01,-7.238929,72.435219,-4.08,2052,110,0,3.56
29/06/2016, 10:34:14,-7.238841,72.434937,-18.88,252,292,0,32.61
29/06/2016, 10:39:30,-7.238895,72.435013,-14.11,0,112,0,10.31
29/06/2016, 10:44:40,-7.238777,72.434715,-46.06,1188,106,0,35.39
29/06/2016, 10:50:19,-7.238886,72.435013,-4.64,108,106,0,35.04
29/06/2016, 10:55:30,-7.23888,72.435036,-7.21,396,355,0,2.62
29/06/2016, 11:00:41,-7.238842,72.435158,-25.36,0,0,0,14.11
29/06/2016, 11:05:50,-7.238855,72.434929,-2.65,0,0,0,25.30
29/06/2016, 11:10:59,-7.238858,72.434967,-19.84,432,321,0,4.20
29/06/2016, 11:16:08,-7.238792,72.435066,-47.96,0,0,0,13.16
29/06/2016, 11:21:16,-7.238862,72.435349,-50.99,1584,142,0,32.17
29/06/2016, 11:26:30,-7.238879,72.435081,-9.17,1332,94,0,29.62
29/06/2016, 11:31:40,-7.238863,72.43515,-25.19,1044,253,0,7.82
29/06/2016, 11:36:52,-7.23886,72.435104,-32.25,252,274,0,5.09
29/06/2016, 11:42:02,-7.238898,72.43512,10.69,0,0,0,4.58
29/06/2016, 11:47:15,-7.238872,72.435036,-6.79,360,99,0,9.71
29/06/2016, 11:52:26,-7.238858,72.434937,-29.99,576,97,0,11.03
29/06/2016, 11:57:37,-7.238885,72.435028,-16.89,0,116,0,10.48
29/06/2016, 12:02:50,-7.238852,72.434921,-9.52,972,288,0,12.36
29/06/2016, 12:08:01,-7.238874,72.435005,-17.79,0,0,0,9.58
29/06/2016, 12:13:12,-7.238882,72.434959,-23.74,0,353,0,5.15
29/06/2016, 12:18:25,-7.2389,72.434929,-51.45,0,71,0,3.87
29/06/2016, 12:23:36,-7.238926,72.434875,-53.9,756,33,0,6.62
29/06/2016, 12:28:46,-7.238895,72.434853,-43.81,792,80,0,4.22
29/06/2016, 12:33:57,-7.238877,72.434975,-13.03,684,14,0,13.61
29/06/2016, 12:39:07,-7.238916,72.43499,-6.59,432,146,0,4.64
29/06/2016, 12:44:16,-7.238906,72.43502,-21.1,792,285,0,3.49
29/06/2016, 12:49:25,-7.238897,72.435005,-17.31,432,205,0,1.93
29/06/2016, 12:54:35,-7.238887,72.43502,-2.69,0,0,0,1.99
29/06/2016, 13:00:02,-7.238886,72.43499,-12.64,432,295,0,3.31
29/06/2016, 13:05:12,-7.238915,72.434952,5.85,0,41,0,5.29
29/06/2016, 13:10:19,-7.238857,72.43499,3.76,0,0,0,7.69
29/06/2016, 13:15:26,-7.238873,72.434982,15.37,0,0,0,1.99
29/06/2016, 13:20:33,-7.238889,72.43502,7.01,0,0,0,4.55
29/06/2016, 13:25:39,-7.238883,72.435074,-2.57,0,0,0,5.99
29/06/2016, 13:30:45,-7.23889,72.435089,1.72,0,57,0,1.83
29/06/2016, 13:35:52,-7.238905,72.435127,0.65,0,0,0,4.51
29/06/2016, 13:40:58,-7.238906,72.435104,-0.62,0,0,0,2.54
29/06/2016, 13:46:04,-7.238913,72.43512,9.82,0,0,0,1.93
29/06/2016, 13:51:10,-7.238928,72.435089,-0.94,0,0,0,3.80
29/06/2016, 13:56:16,-7.238822,72.434959,-15.91,0,0,0,18.56
29/06/2016, 14:01:24,-7.238906,72.435043,-18.5,504,327,0,13.16
29/06/2016, 14:06:31,-7.238941,72.434998,-0.38,1368,263,0,6.31
29/06/2016, 14:11:38,-7.238909,72.43512,-8.98,0,0,0,13.92
29/06/2016, 14:16:47,-7.238894,72.435051,-7.68,0,103,0,7.79
29/06/2016, 14:21:54,-7.238926,72.435028,-3.46,1332,70,0,4.37
29/06/2016, 14:27:00,-7.23893,72.435059,-0.19,1116,101,0,3.45
29/06/2016, 14:32:07,-7.238913,72.435234,14.24,0,71,0,19.40
29/06/2016, 14:37:13,-7.23889,72.435249,3.25,540,154,0,3.05
29/06/2016, 14:42:20,-7.238975,72.434937,14.73,0,0,0,35.69
29/06/2016, 14:47:29,-7.239049,72.434883,5.97,1332,104,0,10.16
29/06/2016, 14:52:35,-7.238924,72.434921,-1.24,396,228,0,14.52
29/06/2016, 14:57:40,-7.238925,72.434982,-0.16,0,241,0,6.73
29/06/2016, 15:02:51,-7.238883,72.434937,-11.12,252,0,0,6.82
29/06/2016, 15:07:56,-7.239083,72.434639,20.41,5112,256,0,39.69
29/06/2016, 15:13:01,-7.238875,72.435043,-11.97,0,0,0,50.21
29/06/2016, 15:18:07,-7.238863,72.435097,2.27,360,294,0,6.10
29/06/2016, 15:23:12,-7.238818,72.435165,31.53,720,229,0,9.02
29/06/2016, 15:28:24,-7.238874,72.435135,-22.58,1548,257,0,7.05
29/06/2016, 15:33:30,-7.238897,72.435165,-40.44,900,98,0,4.18
29/06/2016, 15:38:54,-7.238864,72.43515,4.38,828,200,0,4.03
29/06/2016, 15:44:00,-7.238793,72.435173,-26.47,864,238,0,8.29
29/06/2016, 15:49:05,-7.238875,72.435066,-45.17,0,259,0,14.91
29/06/2016, 15:54:16,-7.238786,72.434952,-23.84,36,329,0,16.00
29/06/2016, 15:59:27,-7.238904,72.435249,-16.46,396,172,0,35.29
29/06/2016, 16:04:38,-7.238872,72.435295,0.86,1224,114,0,6.20
29/06/2016, 16:10:02,-7.238805,72.435143,-31.6,936,217,0,18.35
29/06/2016, 16:15:08,-7.23884,72.435158,-18.94,1404,121,0,4.23
29/06/2016, 16:20:13,-7.238847,72.435089,-1.23,756,139,0,7.65
29/06/2016, 16:25:19,-7.238898,72.435013,21.55,1080,265,0,10.12
29/06/2016, 16:30:24,-7.238854,72.43512,-4.87,252,57,0,12.78
29/06/2016, 16:35:29,-7.238876,72.435104,6.39,684,137,0,3.02
29/06/2016, 16:40:34,-7.238925,72.435059,20.91,1116,52,0,7.37
29/06/2016, 16:45:39,-7.238925,72.435127,6.74,2016,270,0,7.50
29/06/2016, 16:50:44,-7.238888,72.435043,0.73,324,270,0,10.14
29/06/2016, 16:55:48,-7.238898,72.434982,2.4,0,306,0,6.82
29/06/2016, 17:01:17,-7.239108,72.434975,-3.4,1008,20,0,23.36
29/06/2016, 17:06:43,-7.238883,72.435028,4.69,1836,4,0,25.69
29/06/2016, 17:12:20,-7.238899,72.435051,-12.82,756,250,0,3.10
29/06/2016, 17:19:01,-7.238903,72.435104,5.17,360,280,0,5.86
29/06/2016, 17:24:08,-7.239127,72.435112,41.88,1368,68,0,24.92
29/06/2016, 17:29:31,-7.238796,72.435066,-5.28,612,194,0,37.15
29/06/2016, 17:34:55,-7.238827,72.435043,-0.39,0,33,0,4.28
29/06/2016, 17:39:59,-7.238866,72.434982,-7.26,0,23,0,8.01
29/06/2016, 17:45:05,-7.239007,72.434837,-81.62,0,44,0,22.40
29/06/2016, 17:50:10,-7.238886,72.434975,-41.96,3168,8,0,20.32
29/06/2016, 17:55:15,-7.238916,72.434967,-41.79,0,206,0,3.45
29/06/2016, 18:00:23,-7.238958,72.435043,-1.58,0,76,0,9.60
29/06/2016, 18:05:32,-7.239454,72.434814,32.45,6588,36,0,60.66
29/06/2016, 18:10:41,-7.239055,72.434998,9.48,1476,213,0,48.79
29/06/2016, 18:15:50,-7.23898,72.435005,5.57,1944,166,0,8.38
29/06/2016, 18:20:57,-7.239022,72.435036,4.55,360,32,0,5.79
29/06/2016, 18:26:05,-7.239411,72.434792,34.68,0,22,0,50.95
29/06/2016, 18:31:16,-7.238821,72.43499,3.65,1260,0,0,69.15
29/06/2016, 18:36:49,-7.238756,72.435112,-19.05,396,43,0,15.28
29/06/2016, 18:41:59,-7.238333,72.435387,-84.75,6696,35,0,55.97
29/06/2016, 18:47:14,-7.238872,72.435097,3.05,720,11,0,67.94
29/06/2016, 18:52:49,-7.238919,72.435059,-8.65,1224,195,0,6.70
29/06/2016, 18:58:36,-7.23895,72.435036,-8.19,2340,358,0,4.28
29/06/2016, 19:03:54,-7.238939,72.43499,-7.15,1836,331,0,5.22
29/06/2016, 19:09:29,-7.239456,72.43576,47.68,4176,119,0,102.56
29/06/2016, 19:15:37,-7.238854,72.435081,-12.24,324,21,0,100.45
29/06/2016, 19:21:01,-7.238679,72.435234,-56.32,1944,31,0,25.76
29/06/2016, 19:26:10,-7.23899,72.435112,0.39,0,266,0,37.11
29/06/2016, 19:31:18,-7.23898,72.435074,0.67,0,315,0,4.34
29/06/2016, 19:36:49,-7.238956,72.434975,23.52,1224,344,0,11.24
29/06/2016, 19:41:58,-7.238906,72.435158,-18.94,1080,219,0,20.94
29/06/2016, 19:47:06,-7.238904,72.434998,7.06,1296,258,0,17.65
29/06/2016, 19:52:14,-7.238876,72.434982,10.18,1152,246,0,3.58
29/06/2016, 19:57:22,-7.238977,72.434822,60.18,864,79,0,20.92
29/06/2016, 20:02:36,-7.238929,72.434868,29.41,0,257,0,7.36
29/06/2016, 20:07:49,-7.238926,72.434868,27.51,900,37,0,0.33
29/06/2016, 20:13:00,-7.23886,72.435059,-12.28,1152,0,0,22.31
29/06/2016, 20:18:21,-7.238918,72.434891,24.47,540,0,0,19.62
29/06/2016, 20:23:50,-7.238874,72.435181,-41.79,792,269,0,32.36
29/06/2016, 20:29:03,-7.238884,72.435089,-12.01,648,265,0,10.21
29/06/2016, 20:34:14,-7.238935,72.435081,-26.99,0,69,0,5.74
29/06/2016, 20:39:23,-7.238847,72.435127,-32.12,0,98,0,11.02
29/06/2016, 20:44:32,-7.238797,72.435242,-38.78,0,21,0,13.85
29/06/2016, 20:49:45,-7.238915,72.435127,-41.23,5256,271,0,18.25
29/06/2016, 20:54:55,-7.238905,72.43512,-41.73,0,292,0,1.35
29/06/2016, 21:00:33,-7.238946,72.434937,17.32,144,228,0,20.69
29/06/2016, 21:05:46,-7.238816,72.435036,-10.07,1044,320,0,18.12
29/06/2016, 21:10:57,-7.23888,72.435013,-11.16,324,25,0,7.56
29/06/2016, 21:16:06,-7.238812,72.435127,-53.01,1152,231,0,14.67
29/06/2016, 21:21:13,-7.238734,72.434937,38.29,1584,16,0,22.68
29/06/2016, 21:26:43,-7.23868,72.434959,23.68,1116,111,0,6.48
29/06/2016, 21:31:50,-7.238686,72.434982,34.72,1260,192,0,2.62
29/06/2016, 21:37:06,-7.238726,72.435074,11.53,1368,185,0,11.08
29/06/2016, 21:42:15,-7.238582,72.435165,13.43,0,15,0,18.90
29/06/2016, 21:47:43,-7.238833,72.435081,20.58,1080,290,0,29.41
29/06/2016, 21:53:14,-7.238937,72.435127,-6.69,1080,39,0,12.63
29/06/2016, 21:59:09,-7.238799,72.435036,47.73,1368,49,0,18.34
29/06/2016, 22:05:24,-7.238932,72.434837,81.43,1476,203,0,26.47
29/06/2016, 22:12:30,-7.239028,72.434875,22.88,504,26,0,11.47
29/06/2016, 22:20:32,-7.238785,72.434906,55.07,0,85,0,27.24
29/06/2016, 22:28:32,-7.2391,72.43483,55.18,684,38,0,36.02
29/06/2016, 22:36:35,-7.238996,72.434685,85.58,612,20,0,19.74
29/06/2016, 22:41:46,-7.238783,72.435158,-9.48,0,120,0,57.30
29/06/2016, 22:46:57,-7.238765,72.434738,96.13,13896,106,0,46.37
29/06/2016, 22:52:05,-7.238794,72.435196,-46.83,4032,76,0,50.62
29/06/2016, 22:57:13,-7.238842,72.434982,15.12,0,124,0,24.20
29/06/2016, 23:02:33,-7.238863,72.435028,2.23,1836,48,0,5.59
29/06/2016, 23:07:43,-7.238891,72.435081,-11.27,0,17,0,6.62
29/06/2016, 23:12:51,-7.238785,72.434982,-14.25,1440,130,0,16.07
29/06/2016, 23:18:03,-7.238905,72.435089,-10.83,324,190,0,17.81
29/06/2016, 23:23:11,-7.238885,72.434898,16.93,0,227,0,21.19
29/06/2016, 23:28:18,-7.238708,72.434944,-27.61,468,114,0,20.33
29/06/2016, 23:33:25,-7.238837,72.434975,0.51,1404,206,0,14.75
29/06/2016, 23:38:33,-7.238981,72.434929,42.57,2016,196,0,16.80
29/06/2016, 23:43:43,-7.238752,72.434959,-9.01,4788,177,0,25.68
29/06/2016, 23:48:51,-7.239175,72.434799,58.99,1908,145,0,50.24
29/06/2016, 23:53:59,-7.238893,72.435013,23.62,1836,279,0,39.25
29/06/2016, 23:59:11,-7.238821,72.435066,-11.45,360,14,-4,9.91
30/06/2016, 00:04:22,-7.238868,72.434982,4.26,432,264,-2,0.00
30/06/2016, 00:09:30,-7.238761,72.434975,-8.77,900,251,0,11.92
30/06/2016, 00:14:38,-7.238923,72.434875,7.59,2340,338,0,21.12
30/06/2016, 00:19:46,-7.238754,72.435036,-17.39,216,237,0,25.86
30/06/2016, 00:24:54,-7.238842,72.435181,-37.65,720,137,0,18.75
30/06/2016, 00:30:02,-7.238957,72.435104,19.65,1080,346,0,15.35
30/06/2016, 00:35:10,-7.238714,72.435074,-45.99,1368,38,0,27.22
30/06/2016, 00:40:18,-7.238956,72.435074,29.21,720,341,0,26.91
30/06/2016, 00:45:25,-7.238778,72.435028,-33.28,288,244,0,20.43
30/06/2016, 00:50:33,-7.238832,72.434959,-10.2,396,345,0,9.69
30/06/2016, 00:56:03,-7.238827,72.435127,-60.29,1224,81,0,18.54
30/06/2016, 01:01:14,-7.238841,72.435104,-39.57,1404,65,0,2.98
30/06/2016, 01:06:22,-7.238819,72.435143,-59.2,648,26,0,4.95
30/06/2016, 01:11:50,-7.238839,72.435112,-44.62,360,334,0,4.08
30/06/2016, 01:17:05,-7.238812,72.434875,22.44,1476,267,0,26.31
30/06/2016, 01:22:19,-7.238922,72.434937,-11.45,828,261,0,14.01
30/06/2016, 01:27:28,-7.239012,72.434792,35.82,1188,56,0,18.87
30/06/2016, 01:32:42,-7.238886,72.434929,9.08,1656,321,0,20.61
30/06/2016, 01:37:51,-7.238928,72.435081,-16.08,1620,14,0,17.41
30/06/2016, 01:43:03,-7.238766,72.43515,-22.23,0,76,0,19.56
30/06/2016, 01:48:11,-7.238825,72.434982,6.17,0,40,0,19.66
30/06/2016, 01:53:19,-7.238883,72.435081,-8.93,792,32,0,12.68
30/06/2016, 01:58:30,-7.238931,72.435036,-11.75,0,191,0,7.29
30/06/2016, 02:03:47,-7.238907,72.435051,-7.98,0,287,0,3.14
30/06/2016, 02:08:58,-7.238891,72.435043,-19.53,0,109,0,1.99
30/06/2016, 02:14:06,-7.238876,72.435074,-18.01,1260,55,0,3.80
30/06/2016, 02:19:14,-7.238904,72.435089,-23.06,2304,65,0,3.53
30/06/2016, 02:24:22,-7.238893,72.435173,-13.64,0,323,0,9.35
30/06/2016, 02:29:35,-7.238916,72.435173,-30.93,0,71,0,2.56
30/06/2016, 02:34:47,-7.238903,72.435112,-21.1,0,57,0,6.88
30/06/2016, 02:40:01,-7.238906,72.434982,-16.6,360,15,0,14.34
30/06/2016, 02:45:14,-7.238943,72.434959,6.35,360,180,0,4.83
30/06/2016, 02:50:27,-7.238853,72.435043,-7.2,432,17,0,13.64
30/06/2016, 02:55:40,-7.238941,72.434937,-1.49,684,247,0,15.25
30/06/2016, 03:01:28,-7.238897,72.434906,-33.82,360,46,0,5.97
30/06/2016, 03:07:21,-7.238801,72.434921,22.75,288,175,0,10.80
30/06/2016, 03:12:47,-7.238819,72.434883,3.47,1116,117,0,4.65
30/06/2016, 03:18:58,-7.238896,72.43512,39.41,684,282,0,27.51
30/06/2016, 03:26:16,-7.239191,72.435432,237.9,648,126,0,47.54
30/06/2016, 03:33:44,-7.238995,72.435287,288.02,5976,287,0,27.03
30/06/2016, 03:42:01,-7.238855,72.435051,1.78,468,237,0,30.33
30/06/2016, 03:50:17,-7.238789,72.435059,-20.88,0,0,0,7.39
30/06/2016, 03:55:25,-7.238876,72.435028,11.9,504,252,0,10.26
30/06/2016, 04:00:37,-7.238855,72.435051,-7.24,396,92,0,3.45
30/06/2016, 04:05:44,-7.238851,72.435036,3.96,0,0,0,1.71
30/06/2016, 04:10:54,-7.238892,72.434998,-3.71,468,338,0,6.19
30/06/2016, 04:16:02,-7.23892,72.435043,-4.43,0,0,0,5.86
30/06/2016, 04:21:10,-7.238876,72.435051,-0.34,0,280,0,4.97
30/06/2016, 04:26:18,-7.238962,72.435059,-1.71,0,47,0,9.60
30/06/2016, 04:31:26,-7.23882,72.435074,-26.8,792,293,0,15.88
30/06/2016, 04:36:35,-7.238904,72.435005,-16.49,0,201,0,12.05
30/06/2016, 04:41:44,-7.238867,72.435059,-16.81,288,337,0,7.24
30/06/2016, 04:46:53,-7.238847,72.435028,-30.3,0,199,0,4.08
30/06/2016, 04:52:01,-7.238803,72.435089,22.45,576,16,0,8.32
30/06/2016, 04:57:11,-7.238854,72.435043,6.26,0,0,0,7.61
30/06/2016, 05:02:23,-7.238929,72.435028,-18.52,864,107,0,8.50
30/06/2016, 05:07:29,-7.238779,72.435059,-3.33,1476,24,0,17.03
30/06/2016, 05:12:35,-7.238782,72.435097,31.3,2880,199,0,4.20
30/06/2016, 05:17:41,-7.238743,72.435097,42.01,0,68,0,4.34
30/06/2016, 05:22:47,-7.23878,72.435112,25.53,288,64,0,4.43
30/06/2016, 05:27:54,-7.238652,72.435112,56.6,1368,321,0,14.23
30/06/2016, 05:33:00,-7.238727,72.435043,52.57,720,204,0,11.29
30/06/2016, 05:38:06,-7.238714,72.435104,14.15,108,143,0,6.88
30/06/2016, 05:43:12,-7.238907,72.434868,5.01,1260,221,0,33.74
30/06/2016, 05:48:18,-7.238897,72.434914,-13.08,864,36,0,5.19
30/06/2016, 05:53:24,-7.238777,72.435066,25.26,1908,106,0,21.43
30/06/2016, 05:58:30,-7.2388,72.435089,34.07,3024,57,0,3.60
30/06/2016, 06:03:45,-7.238899,72.434975,-12.5,0,197,0,16.71
30/06/2016, 06:08:51,-7.238863,72.435089,-13.22,8316,206,0,13.20
30/06/2016, 06:13:58,-7.238808,72.435074,6.09,1044,333,0,6.34
30/06/2016, 06:19:05,-7.23892,72.435005,-13.46,2808,56,0,14.60
30/06/2016, 06:24:12,-7.238885,72.435043,12.4,7020,258,0,5.72
30/06/2016, 06:29:19,-7.238782,72.435074,18.66,1692,55,0,11.95
30/06/2016, 06:34:26,-7.238851,72.43499,-12.46,756,355,0,12.03
30/06/2016, 06:39:35,-7.23875,72.435005,-21.73,2376,42,0,11.35
30/06/2016, 06:45:02,-7.238884,72.435257,31.53,576,70,0,31.54
30/06/2016, 06:50:13,-7.238895,72.435059,4.54,468,271,0,21.88
30/06/2016, 06:55:22,-7.238841,72.435104,34.26,1080,98,0,7.79
30/06/2016, 07:00:35,-7.238839,72.435081,69.67,0,105,0,2.55
30/06/2016, 07:05:46,-7.238831,72.434982,0.72,0,0,0,10.96
30/06/2016, 07:10:59,-7.238894,72.435097,-29.43,792,345,0,14.49
30/06/2016, 07:16:11,-7.238848,72.43512,68.62,504,327,0,5.71
30/06/2016, 07:21:24,-7.23882,72.434967,105.38,1260,283,0,17.16
30/06/2016, 07:26:37,-7.238919,72.435005,150.51,2340,202,0,11.78
30/06/2016, 07:31:54,-7.238762,72.435005,-35.17,576,10,0,17.46
30/06/2016, 07:37:10,-7.239054,72.435066,-124.83,0,235,0,33.16
30/06/2016, 07:42:27,-7.239023,72.434975,-59.34,72,254,0,10.61
30/06/2016, 07:47:39,-7.238785,72.435173,32.65,0,36,0,34.31
30/06/2016, 07:52:54,-7.239098,72.43499,-83.71,828,171,0,40.23
30/06/2016, 07:58:05,-7.238718,72.435028,67.56,0,47,0,42.46
30/06/2016, 08:03:21,-7.238937,72.434929,-29.73,0,5,0,26.69
30/06/2016, 08:08:31,-7.238766,72.435059,35.37,1404,62,0,23.82
30/06/2016, 08:13:48,-7.238872,72.434998,6.4,1332,35,0,13.57
30/06/2016, 08:19:03,-7.23875,72.435097,30.34,1152,34,0,17.42
30/06/2016, 08:24:28,-7.238921,72.434967,-13.73,1188,218,0,23.82
30/06/2016, 08:29:40,-7.239001,72.435036,-13.3,1584,62,0,11.71
30/06/2016, 08:34:51,-7.238859,72.435036,-4.26,720,243,0,15.79
30/06/2016, 08:40:00,-7.238863,72.435173,9.82,3024,229,0,15.12
30/06/2016, 08:45:09,-7.239007,72.434883,-18.67,5616,58,0,35.77
30/06/2016, 08:50:19,-7.239284,72.43454,7.55,6048,29,0,48.79
30/06/2016, 08:55:59,-7.239095,72.434731,-5.85,1080,231,0,29.76
30/06/2016, 09:01:34,-7.238882,72.434776,23.51,468,246,0,24.20
30/06/2016, 09:07:23,-7.238907,72.434845,6.31,0,218,0,8.10
30/06/2016, 09:12:34,-7.238973,72.434982,10.99,0,288,0,16.80
30/06/2016, 09:17:43,-7.238878,72.434959,-16.41,432,101,0,10.86
30/06/2016, 09:22:52,-7.238783,72.434906,-21.02,1296,2,0,12.07
30/06/2016, 09:28:01,-7.238968,72.435036,-3.8,3960,107,0,25.08
30/06/2016, 09:33:10,-7.238926,72.434944,4.75,864,85,0,11.17
30/06/2016, 09:38:21,-7.238997,72.435104,24.7,0,83,0,19.33
30/06/2016, 09:43:30,-7.238881,72.435036,0.21,3384,102,0,14.92
30/06/2016, 09:48:41,-7.238937,72.434998,14.99,0,120,0,7.51
30/06/2016, 09:53:49,-7.238832,72.434792,-9.3,1476,67,0,25.55
30/06/2016, 09:59:03,-7.238984,72.435143,48.21,1476,131,0,42.25
30/06/2016, 10:04:27,-7.238933,72.435143,12.34,1764,83,0,5.67
30/06/2016, 10:09:56,-7.238915,72.435402,63.03,720,100,0,28.64
30/06/2016, 10:15:32,-7.238949,72.435005,3.88,0,283,0,43.96
30/06/2016, 10:21:20,-7.238872,72.434921,-20.63,0,45,0,12.62
30/06/2016, 10:26:31,-7.238934,72.434906,-23.91,0,118,0,7.09
30/06/2016, 10:31:42,-7.238916,72.434937,-3.28,756,195,0,3.96
30/06/2016, 10:36:53,-7.238842,72.434891,-18.66,0,46,0,9.67
30/06/2016, 10:42:09,-7.238965,72.435257,16.46,3816,280,0,42.63
30/06/2016, 10:47:21,-7.238923,72.434975,15.44,1260,279,0,31.46
30/06/2016, 10:52:32,-7.238838,72.434998,-19.15,3564,44,0,9.79
30/06/2016, 10:57:43,-7.238861,72.434952,44,684,211,0,5.68
30/06/2016, 11:02:58,-7.238914,72.434784,15.5,972,235,0,19.45
30/06/2016, 11:08:08,-7.238891,72.434952,15.79,360,18,0,18.71
30/06/2016, 11:13:18,-7.238887,72.435226,1.25,432,269,0,30.23
30/06/2016, 11:18:32,-7.238867,72.435349,38.46,1440,251,0,13.75
30/06/2016, 11:24:01,-7.238841,72.435265,2.51,468,27,0,9.71
30/06/2016, 11:29:13,-7.238897,72.434875,16.85,432,299,0,43.47
30/06/2016, 11:34:25,-7.238873,72.434837,5.96,0,22,0,4.97
30/06/2016, 11:39:36,-7.238925,72.434883,-21.53,2484,66,0,7.69
30/06/2016, 11:44:46,-7.238932,72.434784,28.95,0,73,0,10.95
30/06/2016, 11:49:57,-7.238923,72.434814,-0.47,0,86,0,3.46
30/06/2016, 11:55:06,-7.238993,72.435204,-10.9,0,251,0,43.72
30/06/2016, 12:00:16,-7.238878,72.434753,-33.99,3888,103,0,51.37
30/06/2016, 12:05:24,-7.238942,72.43483,12.23,0,64,0,11.08
30/06/2016, 12:10:32,-7.238907,72.435074,45.1,0,279,0,27.20
30/06/2016, 12:15:41,-7.238889,72.435005,48.71,0,202,0,7.87
30/06/2016, 12:20:49,-7.238811,72.435059,-14.87,756,268,0,10.52
30/06/2016, 12:25:56,-7.238833,72.434975,4.39,1836,328,0,9.58
30/06/2016, 12:31:06,-7.238893,72.435104,-13.41,0,327,0,15.72
30/06/2016, 12:36:32,-7.238849,72.434998,-6.39,576,120,0,12.68
30/06/2016, 12:41:39,-7.238918,72.434975,25.67,288,220,0,8.08
30/06/2016, 12:46:46,-7.238906,72.435043,11.12,0,46,0,7.62
30/06/2016, 12:51:53,-7.238895,72.435005,14.34,288,273,0,4.37
30/06/2016, 12:56:59,-7.238931,72.435036,19.01,0,0,0,5.26
30/06/2016, 13:02:09,-7.238894,72.434982,-9.99,180,95,0,7.24
30/06/2016, 13:07:38,-7.23882,72.434998,-46.84,684,101,0,8.42
30/06/2016, 13:12:44,-7.23885,72.434998,-13.54,252,314,0,3.34
30/06/2016, 13:17:51,-7.23887,72.435013,-26.16,396,270,0,2.77
30/06/2016, 13:22:58,-7.238922,72.435028,3.98,756,101,0,6.01
30/06/2016, 13:28:03,-7.238922,72.435005,-11.5,0,0,0,2.54
30/06/2016, 13:33:11,-7.238887,72.435074,-5.11,108,0,0,8.55
30/06/2016, 13:38:18,-7.238908,72.43502,-36.14,396,142,0,6.40
30/06/2016, 13:43:24,-7.238949,72.435066,-24.08,288,37,0,6.82
30/06/2016, 13:48:29,-7.238952,72.435081,-14.8,360,324,0,1.69
30/06/2016, 13:53:38,-7.238976,72.435089,-29.53,900,304,0,2.81
30/06/2016, 13:58:45,-7.238897,72.434975,-33.78,0,99,0,15.34
30/06/2016, 14:03:55,-7.238973,72.435013,-11.56,0,182,0,9.43
30/06/2016, 14:09:01,-7.238902,72.435097,4.47,648,28,0,12.17
30/06/2016, 14:14:06,-7.238848,72.435081,-23.44,720,0,0,6.26
30/06/2016, 14:19:12,-7.238945,72.43483,-10.51,1440,214,0,29.71
30/06/2016, 14:24:18,-7.239067,72.43486,-15.06,1008,20,0,13.96
