subsample,ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Age,BreedingStage,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle,CPdist,CPbearing
2016-06-25T11:00:00Z,GV37501,2016-06-25T00:00:00Z,11:01:04,-7.238462,72.434708,2016-06-25T11:01:04Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2.3564896666212,386,64.9600204685611,0.00610489550938134,180,15.5110926034571,3.3177811658633725
2016-06-25T11:20:00Z,GV37501,2016-06-25T00:00:00Z,11:17:13,-7.238597,72.435005,2016-06-25T11:17:13Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",32.2267071953884,503,38.2749778405825,0.06406900038844619,112.57413807811506,33.9541135661975,89.43645312926913
2016-06-25T11:40:00Z,GV37501,2016-06-25T00:00:00Z,11:41:38,-7.238567,72.434807,2016-06-25T11:41:38Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.38575110924615,295,49.0379369137506,0.02164661392964798,126.46923438258648,12.4735306215854,72.85965069513674
2016-06-25T12:00:00Z,GV37501,2016-06-25T00:00:00Z,12:01:38,-7.238544,72.434715,2016-06-25T12:01:38Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4.08728176345802,303,57.167418171777,0.0134893787572872,55.00797979688752,6.50204101110882,14.995079120197378
2016-06-25T12:20:00Z,GV37501,2016-06-25T00:00:00Z,12:22:00,-7.23854,72.434708,2016-06-25T12:22:00Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",7.57088626369591,306,58.0113344188913,0.02474145837809119,6.80905017460611,6.79147122623629,7.594643363035891
2016-06-25T12:40:00Z,GV37501,2016-06-25T00:00:00Z,12:42:31,-7.238579,72.434723,2016-06-25T12:42:31Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1.23435209412128,308,53.6076070666923,0.00400763666922492,0,3.47971698695356,47.602562200611146
2016-06-25T13:00:00Z,GV37501,2016-06-25T00:00:00Z,12:57:50,-7.238583,72.434769,2016-06-25T12:57:50Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.14033116644941,307,49.9941456860395,0.01674374972784823,94.96974072906508,7.91438701505948,76.15930450786068
2016-06-25T13:20:00Z,GV37501,2016-06-25T00:00:00Z,13:18:44,-7.238522,72.434753,2016-06-25T13:18:44Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.62876478563139,303,56.5718982452285,0.01197612140472407,287.8786966005897,10.5555000934608,34.19560539940502
2016-06-25T13:40:00Z,GV37501,2016-06-25T00:00:00Z,13:38:57,-7.238532,72.434753,2016-06-25T13:38:57Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.07760210377289,303,55.6540884179697,0.02005809275172572,103.78159723717448,9.64543149786475,37.93327028060707
2016-06-25T14:00:00Z,GV37501,2016-06-25T00:00:00Z,13:59:09,-7.238526,72.434708,2016-06-25T13:59:09Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.82378559607275,303,59.2233267883997,0.02252074454149422,275.6175805898695,8.35144075362972,6.170175090473493
2016-06-25T14:20:00Z,GV37501,2016-06-25T00:00:00Z,14:19:34,-7.238506,72.434708,2016-06-25T14:19:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",13.8032289178874,306,60.9831707189951,0.04510859123492614,68.19859051250376,10.5856261917818,4.864514434146844
2016-06-25T14:40:00Z,GV37501,2016-06-25T00:00:00Z,14:39:59,-7.238508,72.434799,2016-06-25T14:39:59Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",10.541847249104,307,55.1762241951343,0.03433826465506184,74.054604099151,15.1007439188829,47.09890593093284
2016-06-25T15:00:00Z,GV37501,2016-06-25T00:00:00Z,15:00:29,-7.238509,72.434753,2016-06-25T15:00:29Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2.51247696703238,309,57.7758375527148,0.00813099342081676,102.80426606408705,11.7933487570533,30.217273954525556
2016-06-25T15:20:00Z,GV37501,2016-06-25T00:00:00Z,15:21:06,-7.23851,72.434715,2016-06-25T15:21:06Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",8.12832767317674,309,60.1524802965181,0.02630526755073379,353.6598082476514,10.2363533917376,9.46232220215735
2016-06-25T15:40:00Z,GV37501,2016-06-25T00:00:00Z,15:41:45,-7.238551,72.434723,2016-06-25T15:41:45Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1.18747420230595,309,55.9945160361372,0.00384295858351441,48.81407486311237,6.06536372243158,25.144785629619484
2016-06-25T16:00:00Z,GV37501,2016-06-25T00:00:00Z,15:57:36,-7.239285,72.435997,2016-06-25T15:57:36Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",11.9449666050083,332,113.189658133088,0.03597881507532608,85.72415888724288,163.56786528244,117.8404098522168
2016-06-25T16:20:00Z,GV37501,2016-06-25T00:00:00Z,16:18:19,-7.23937,72.436005,2016-06-25T16:18:19Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.63545650775517,309,117.643116632019,0.0117652314166834,224.99999999889377,169.025771547521,120.5422332185743
2016-06-25T16:40:00Z,GV37501,2016-06-25T00:00:00Z,16:38:57,-7.239208,72.436058,2016-06-25T16:38:57Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",12.0860228316897,316,117.039234558593,0.03824690769522065,29.41559883674889,165.854539891289,114.11888487257384
2016-06-25T17:00:00Z,GV37501,2016-06-25T00:00:00Z,16:59:33,-7.239389,72.435928,2016-06-25T16:59:33Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",13.5658307025379,306,110.859070770825,0.04433278007365338,250.82099197312516,162.867260820083,122.72107508992706
2016-06-25T17:20:00Z,GV37501,2016-06-25T00:00:00Z,17:21:31,-7.239309,72.435959,2016-06-25T17:21:31Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",21.4061433573554,330,110.224838009837,0.06486710108289526,191.48658899493984,161.158650419361,119.38583441289435
2016-06-25T17:40:00Z,GV37501,2016-06-25T00:00:00Z,17:41:20,-7.239273,72.435982,2016-06-25T17:41:20Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",15.5977433195803,340,111.159209650959,0.0458757156458245,180,161.461642909533,117.69772099196216
2016-06-25T18:00:00Z,GV37501,2016-06-25T00:00:00Z,17:59:18,-7.239353,72.436073,2016-06-25T17:59:18Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",46.002295367989,573,123.839853826084,0.08028323798950954,318.0541936607522,174.643438640493,118.74186507661476
2016-06-25T18:20:00Z,GV37501,2016-06-25T00:00:00Z,18:16:57,-7.239185,72.435783,2016-06-25T18:16:57Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",23.6928256182646,523,86.9861471575813,0.04530176982459765,336.5878858303831,137.272568579672,118.37641868618668
2016-06-25T18:40:00Z,GV37501,2016-06-25T00:00:00Z,18:40:34,-7.239282,72.435936,2016-06-25T18:40:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",10.3349021758755,308,106.721467856318,0.03355487719440106,209.8989018371326,157.442298296454,118.88903260888108
2016-06-25T19:00:00Z,GV37501,2016-06-25T00:00:00Z,18:58:33,-7.239321,72.435951,2016-06-25T18:58:33Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",7.59049022386193,403,109.923732935052,0.01883496333464498,85.79464299837898,161.056999013283,119.9565218187871
2016-06-25T19:20:00Z,GV37501,2016-06-25T00:00:00Z,19:19:13,-7.239558,72.435982,2016-06-25T19:19:13Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",29.3995634738132,307,125.689887339471,0.09576405040330035,174.9639557050295,178.670239128142,126.7696551948412
2016-06-25T19:40:00Z,GV37501,2016-06-25T00:00:00Z,19:39:46,-7.239296,72.435989,2016-06-25T19:39:46Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.88169590842719,307,112.790711934791,0.01264396061376934,138.50353162882098,163.368800307182,118.366981382093
2016-06-25T20:00:00Z,GV37501,2016-06-25T00:00:00Z,20:00:16,-7.239315,72.435928,2016-06-25T20:00:16Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2.79545734257283,309,107.305501012913,0.00904678751641693,66.5014343237243,158.506492502287,120.20999917810911
2016-06-25T20:20:00Z,GV37501,2016-06-25T00:00:00Z,20:20:45,-7.23934,72.435966,2016-06-25T20:20:45Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2.23284688992081,307,112.304677096082,0.0072731169052795,233.13010235822708,163.574932686813,120.3070617349214
2016-06-25T20:40:00Z,GV37501,2016-06-25T00:00:00Z,20:41:30,-7.239365,72.435959,2016-06-25T20:41:30Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",13.1521430846554,313,112.761012282451,0.04201962646854769,183.4238712432304,164.35176470151,121.2839158794986
2016-06-25T21:00:00Z,GV37501,2016-06-25T00:00:00Z,20:57:22,-7.239219,72.435852,2016-06-25T20:57:22Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",24.2922973930227,323,95.492543541281,0.07520835106198988,345.8354347299149,145.843270957621,118.25031151741904
2016-06-25T21:20:00Z,GV37501,2016-06-25T00:00:00Z,21:22:49,-7.239334,72.435936,2016-06-25T21:22:49Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4.79638958310658,612,108.979952979965,0.0078372378808931,349.2157021215247,160.359750189199,120.70400650774052
2016-06-25T21:40:00Z,GV37501,2016-06-25T00:00:00Z,21:40:57,-7.23945,72.435944,2016-06-25T21:40:57Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4.88771920108707,534,115.700524992394,0.00915303221177354,189.24611274111248,168.151144980449,124.3440042123897
2016-06-25T22:00:00Z,GV37501,2016-06-25T00:00:00Z,22:01:37,-7.239358,72.43586,2016-06-25T22:01:37Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",12.4827691638547,312,102.537662443238,0.04000887552517539,234.46232220723215,154.627306785487,123.1625392267692
2016-06-25T22:20:00Z,GV37501,2016-06-25T00:00:00Z,22:22:21,-7.239322,72.435928,2016-06-25T22:22:21Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",13.6475714265629,307,107.619238952713,0.04445463005395086,84.3824194097174,158.905540590703,120.45330920367182
2016-06-25T22:40:00Z,GV37501,2016-06-25T00:00:00Z,22:37:47,-7.239347,72.435921,2016-06-25T22:37:47Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.33958472590894,311,108.073427576538,0.01073821455276185,270,159.690245603496,121.4580284938194
2016-06-25T23:00:00Z,GV37501,2016-06-25T00:00:00Z,22:58:34,-7.239308,72.435898,2016-06-25T22:58:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",11.435874271054,313,103.929834996974,0.03653633952413424,143.35435084070488,155.232044513335,120.58244935753643
2016-06-25T23:20:00Z,GV37501,2016-06-25T00:00:00Z,23:19:39,-7.239353,72.435913,2016-06-25T23:19:39Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",10.0266739163974,306,107.559902242058,0.03276690822352104,185.1363784886039,159.289060291213,121.83097384569058
2016-06-25T23:40:00Z,GV37501,2016-06-25T00:00:00Z,23:40:11,-7.239352,72.435989,2016-06-25T23:40:11Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.17730513098482,308,115.190892564773,0.02005618549021044,15.802513958866747,166.464479424599,120.25920080330022
2016-06-26T00:00:00Z,GV37501,2016-06-26T00:00:00Z,00:00:43,-7.239336,72.435974,2016-06-26T00:00:43Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",6.37213577640991,309,112.940883946691,0.02062179862915828,336.13982480985396,164.116487943774,120.0153702378652
2016-06-26T00:20:00Z,GV37501,2016-06-26T00:00:00Z,00:21:12,-7.23931,72.435928,2016-06-26T00:21:12Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4.25388782793593,308,107.084367436737,0.01381132411667509,276.0090059600041,158.223229499947,120.03546600485944
2016-06-26T00:40:00Z,GV37501,2016-06-26T00:00:00Z,00:41:46,-7.239347,72.435982,2016-06-26T00:41:46Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3.06407901070645,309,114.251306644868,0.00991611330325711,56.888658039223024,165.50838863852,120.22864122186712
2016-06-26T01:00:00Z,GV37501,2016-06-26T00:00:00Z,01:02:40,-7.239335,72.435989,2016-06-26T01:02:40Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.44422313043467,332,114.431114005286,0.01639826244106827,67.10944834379433,165.505620376887,119.69219773954784
2016-06-26T01:20:00Z,GV37501,2016-06-26T00:00:00Z,01:19:24,-7.239365,72.435944,2016-06-26T01:19:24Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4.44517932277402,349,111.253319679928,0.0127369035036505,190.1755108380839,162.930180846423,121.58951057017416
2016-06-26T01:40:00Z,GV37501,2016-06-26T00:00:00Z,01:40:04,-7.23936,72.435974,2016-06-26T01:40:04Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1.0525633071769,311,114.037986035273,0.00338444793304469,302.0053832309549,165.488138212104,120.81803347650832
2016-06-26T02:00:00Z,GV37501,2016-06-26T00:00:00Z,02:00:39,-7.239298,72.435944,2016-06-26T02:00:39Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5.11320962386195,309,108.212587168207,0.01654760396071829,208.810793729152,159.097347260824,119.29648869840987
2016-06-26T02:20:00Z,GV37501,2016-06-26T00:00:00Z,02:21:09,-7.189216,72.450897,2016-06-26T02:21:09Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1774.77057249602,308,5851.46337707577,5.762242118493574,13.436442914947811,5827.22743425173,18.158493228080147
2016-06-26T02:40:00Z,GV37501,2016-06-26T00:00:00Z,02:41:34,-7.056214,72.489777,2016-06-26T02:41:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3679.02310017736,306,21386.1488037025,12.022951307769151,15.645609082933298,21360.9382841109,16.80328780370672
2016-06-26T03:00:00Z,GV37501,2016-06-26T00:00:00Z,03:02:01,-6.919162,72.497185,2016-06-26T03:02:01Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3793.95797609282,309,36531.5051265293,12.27818115240394,14.956713615225873,36501.7409664697,11.06782910422069
2016-06-26T03:20:00Z,GV37501,2016-06-26T00:00:00Z,03:17:34,-6.81984,72.515656,2016-06-26T03:17:34Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3577.49646152852,319,47855.8874870065,11.214722449932667,7.25306508229673,47826.0331032699,10.94162266608865
2016-06-26T03:40:00Z,GV37501,2016-06-26T00:00:00Z,03:38:55,-6.688763,72.552475,2016-06-26T03:38:55Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3525.09023839962,321,63070.0251722562,10.981589527724672,359.5700483272928,63041.0703430787,12.09005302684402
2016-06-26T04:00:00Z,GV37501,2016-06-26T00:00:00Z,04:02:04,-6.548013,72.54715,2016-06-26T04:02:04Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5217.81181141449,399,78472.42813688,13.07722258499872,1.437323991053832,78441.2885760402,9.248445373024314
2016-06-26T04:20:00Z,GV37501,2016-06-26T00:00:00Z,04:19:46,-6.432115,72.571342,2016-06-26T04:19:46Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3913.49864183394,304,91722.2993794629,12.873350795506395,8.501411230918226,91691.4416416141,9.616249016991055
2016-06-26T04:40:00Z,GV37501,2016-06-26T00:00:00Z,04:40:01,-6.335021,72.610695,2016-06-26T04:40:01Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2702.41883150055,303,103203.821147638,8.918874031354948,52.98581058794429,103174.044107795,11.02181362587358
2016-06-26T05:00:00Z,GV37501,2016-06-26T00:00:00Z,05:01:25,-6.299355,72.723434,2016-06-26T05:01:25Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3847.08590784357,368,110112.944962682,10.454037793053176,78.08025303784991,110088.021560543,17.08799039050693
2016-06-26T05:20:00Z,GV37501,2016-06-26T00:00:00Z,05:17:08,-6.245465,72.794685,2016-06-26T05:17:08Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",5545.52288172774,518,118341.927256983,10.705642628818024,54.21513568681667,118319.373704015,19.924232565163777
2016-06-26T05:40:00Z,GV37501,2016-06-26T00:00:00Z,05:42:06,-6.191879,72.919762,2016-06-26T05:42:06Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",4778.3001729415,498,129174.371405335,9.594980266950808,65.51667808335503,129156.074048761,24.863524019721996
2016-06-26T06:00:00Z,GV37501,2016-06-26T00:00:00Z,05:59:03,-6.168664,72.92926,2016-06-26T05:59:03Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",878.189033228278,518,131977.833732044,1.6953456239928149,119.13866619911276,131959.488329356,24.80794982632185
2016-06-26T06:20:00Z,GV37501,2016-06-26T00:00:00Z,06:20:45,-6.184627,72.984406,2016-06-26T06:20:45Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3565.35737640216,313,133062.598606195,11.390918135470166,115.3379985213051,133046.671078925,27.54456590915416
2016-06-26T06:40:00Z,GV37501,2016-06-26T00:00:00Z,06:37:28,-6.188305,73.013412,2016-06-26T06:37:28Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",331.433547999693,325,134215.656871383,1.019795532306749,274.50793000716874,134200.900593351,28.85474144255464
2016-06-26T07:00:00Z,GV37501,2016-06-26T00:00:00Z,07:02:26,-6.16931,73.024368,2016-06-26T07:02:26Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",92.9538362985406,520,136666.900309004,0.17875737749719342,347.2691312097203,136652.162678021,28.874868772385945
2016-06-26T07:20:00Z,GV37501,2016-06-26T00:00:00Z,07:21:08,-6.166108,73.03627,2016-06-26T07:21:08Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",1372.57491784709,1122,137620.971779145,1.223328803785284,74.9422159749811,137606.605731128,29.288442288910787
2016-06-26T07:40:00Z,GV37501,2016-06-26T00:00:00Z,07:41:31,-6.165661,73.03965,2016-06-26T07:41:31Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",409.101416446537,310,137848.023937516,1.3196819885372149,110.44830875636694,137833.772094965,29.415397528493525
2016-06-26T08:00:00Z,GV37501,2016-06-26T00:00:00Z,08:01:53,-6.162876,73.040161,2016-06-26T08:01:53Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",135.827982961078,308,138147.9688219,0.44099994467882464,30.575535847699133,138133.678535767,29.372570065295392
2016-06-26T08:20:00Z,GV37501,2016-06-26T00:00:00Z,08:22:09,-6.182189,73.061714,2016-06-26T08:22:09Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",39.2073078325397,305,137465.976619655,0.1285485502706219,344.7735722192284,137452.875088905,30.69049751093284
2016-06-26T08:40:00Z,GV37501,2016-06-26T00:00:00Z,08:42:31,-6.20369,73.050835,2016-06-26T08:42:31Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",2858.11900030321,303,134777.031802863,9.432735974598064,206.75656112812607,134763.999304424,30.76750800330428
2016-06-26T09:00:00Z,GV37501,2016-06-26T00:00:00Z,08:57:40,-6.275308,73.000793,2016-06-26T08:57:40Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3262.74261834877,303,125040.61026815,10.768127453296271,221.3623254843597,125027.280177404,30.44126358231481
2016-06-26T09:20:00Z,GV37501,2016-06-26T00:00:00Z,09:18:01,-6.352026,72.911552,2016-06-26T09:18:01Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3351.728841334,304,112694.490338049,11.025423820177622,233.5870430428949,112679.208467185,28.27399563193884
2016-06-26T09:40:00Z,GV37501,2016-06-26T00:00:00Z,09:38:21,-6.429515,72.824387,2016-06-26T09:38:21Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3247.64970952241,305,100568.58316564,10.6480318344997,239.3989107099984,100551.028545789,25.71728628448681
2016-06-26T10:00:00Z,GV37501,2016-06-26T00:00:00Z,09:58:45,-6.517198,72.739914,2016-06-26T09:58:45Z,1,-7.2386,72.4347,RFB,DG,Adult,Chick rearing,2016-06-25T10:25:00Z,2016-06-29T03:32:00Z,"c(8063432.10234887, -807987.137000755)",3446.0519653735,306,87754.6895195836,11.261607729978763,219.8483901974321,87734.7002032462,22.932468352578237
