TagID,DateTime,lc,Lat,Lon,Lat2,Lon2,Date,Year,ID,DeployID,DeployLat,DeployLon,Species,Age,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle
229276,2022-02-11T14:53:11Z,2,-7.229,72.408,-7.229,72.408,2022-02-11,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",459.199134158053,201,7493.14634062039,2.284572806756485,255.96375653208548
229276,2022-02-11T15:44:39Z,B,-7.224,72.407,-7.224,72.407,2022-02-11,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",571.991040473946,3088,7828.46535298708,0.1852302592208375,348.69006752592696
229276,2022-02-11T16:29:05Z,B,-7.220,72.403,-7.220,72.403,2022-02-11,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",632.241057511796,2666,8429.28672634074,0.23714968398792066,315.00000000007
229276,2022-02-11T16:32:36Z,A,-7.226,72.405,-7.226,72.405,2022-02-11,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",709.116897779355,211,7933.86644841798,3.3607435913713517,161.5650511771187
229276,2022-02-11T16:53:06Z,3,-7.227,72.405,-7.227,72.405,2022-02-11,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",112.210823213216,1230,7888.50504467965,0.0912283115554601,180
229276,2022-02-11T17:23:31Z,3,-7.229,72.411,-7.229,72.411,2022-02-11,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",704.612272747034,1825,7186.71938675051,0.3860889165737174,108.43494882291947
229276,2022-02-12T00:58:51Z,0,-7.226,72.400,-7.226,72.400,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1269.94387038762,27320,8444.5755616774,0.046484036251377064,285.255118703064
229276,2022-02-12T01:10:50Z,3,-7.240,72.396,-7.240,72.396,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1632.86013026995,719,8407.85645714528,2.2710154802085545,195.94539590094107
229276,2022-02-12T01:56:37Z,1,-7.374,72.247,-7.374,72.247,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",22389.4035352839,2747,28188.9717235683,8.150492732174706,228.03403964694527
229276,2022-02-12T02:03:17Z,0,-7.384,72.278,-7.384,72.278,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",3628.87393502656,400,25815.4601526073,9.07218483756639,107.87869659583929
229276,2022-02-12T02:38:50Z,A,-7.538,72.120,-7.538,72.120,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",24663.4247739525,2133,50271.4223195989,11.562787048266536,225.73452103425504
229276,2022-02-12T03:31:17Z,B,-7.786,72.007,-7.786,72.007,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",30564.493048687,3147,78812.8034401763,9.712263440955507,204.49615256085556
229276,2022-02-12T03:36:30Z,0,-7.728,72.114,-7.728,72.114,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",13577.0632943424,313,66264.1093075447,43.37719902345824,61.539824001228844
229276,2022-02-12T04:04:01Z,B,-7.790,72.079,-7.790,72.079,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",7981.19982263372,1651,74184.1727874182,4.83416100704647,209.44542872993304
229276,2022-02-12T04:31:46Z,0,-7.951,71.973,-7.951,71.973,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",21600.6723483132,1665,95764.678124183,12.973376785773707,213.3603112848689
229276,2022-02-12T05:18:40Z,A,-8.095,72.080,-8.095,72.080,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",20098.3241728349,2814,103863.376160583,7.142261610815547,143.38560023479752
229276,2022-02-12T05:33:39Z,2,-8.081,72.006,-8.081,72.006,2022-02-12,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",8386.69409651382,899,106189.231268571,9.328914456633836,280.71312302279216
229276,2022-02-13T00:28:08Z,2,-9.342,72.925,-5.106,91.845,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",175026.117728114,68069,240196.636105923,2.5713043783236773,143.91593288747396
229276,2022-02-13T00:57:01Z,1,-9.407,72.915,-9.407,72.915,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",7417.71645335894,1733,247144.744668818,4.280274929808965,188.74616226254744
229276,2022-02-13T01:33:29Z,0,-9.490,73.039,-9.490,73.039,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",16681.5120709456,2188,259349.63567435,7.6240914401031254,123.79656513477174
229276,2022-02-13T01:52:40Z,1,-9.572,72.956,-9.572,72.956,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",13078.2878328071,1151,266305.226295226,11.362543729632543,225.34724289708558
229276,2022-02-13T02:07:15Z,1,-9.689,72.957,-9.689,72.957,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",13211.026602365,875,279274.782999141,15.098316116988622,179.5103044068754
229276,2022-02-13T03:12:32Z,2,-9.559,73.128,-9.559,73.128,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",24037.5205738483,3917,269432.078969895,6.136717021661556,52.75667146259326
229276,2022-02-13T03:25:54Z,1,-9.546,73.129,-9.546,73.129,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1471.71792514828,802,268050.589820985,1.8350597570427467,4.398705355016487
229276,2022-02-13T03:50:05Z,1,-9.550,73.076,-9.550,73.076,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",5917.18612588959,1451,266933.183781497,4.07800560019958,265.6839724801339
229276,2022-02-13T04:12:18Z,1,-9.571,73.081,-9.571,73.081,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",2435.10039668097,1333,269367.537337742,1.8267819930089793,166.60750224622336
229276,2022-02-13T04:58:32Z,1,-9.506,73.037,-9.506,73.037,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",8821.88134178961,2774,261047.268978219,3.1802023582514805,325.9050220452361
229276,2022-02-13T05:25:18Z,1,-9.488,73.054,-9.488,73.054,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",2776.45029667705,1606,259543.956819055,1.728798441268397,43.36342295837532
229276,2022-02-13T05:48:35Z,0,-9.495,73.047,-9.495,73.047,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1109.68098399302,1397,260115.383537814,0.7943314130229205,225.0000000000218
229276,2022-02-13T11:30:30Z,0,-9.319,72.800,-9.319,72.800,2022-02-13,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",33917.8005191818,20515,235088.81533108,1.6533171103671374,305.4717953608575
229276,2022-02-14T12:39:18Z,0,-11.732,72.738,-12.500,76.633,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",273319.804287644,90528,506313.262768019,3.019174225517449,181.47184289278096
229276,2022-02-14T12:40:07Z,0,-11.737,72.737,-11.737,72.737,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",579.275121021784,49,506874.214723716,11.821941245342522,191.30993247407108
229276,2022-02-14T14:19:49Z,B,-11.679,72.720,-11.679,72.720,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",6859.91199826979,5982,500183.131781781,1.1467589432079215,343.6639571102852
229276,2022-02-14T14:20:24Z,0,-11.596,72.481,-11.596,72.481,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",28228.2630872025,35,489976.405832879,806.5218024914999,289.15110876839213
229276,2022-02-14T15:14:29Z,1,-11.416,72.352,-11.416,72.352,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",24987.0963967607,3245,469710.13212252,7.700183789448585,324.372092708581
229276,2022-02-14T15:56:08Z,1,-11.402,72.343,-11.402,72.343,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1879.2288467939,2499,468150.051474959,0.7519923356518191,327.2647737278935
229276,2022-02-14T16:17:52Z,B,-11.401,72.343,-11.401,72.343,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",113.560493617784,1304,468036.542787498,0.08708626811179772,0
229276,2022-02-14T16:22:34Z,2,-11.408,72.326,-11.408,72.326,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",2052.61127274326,282,468891.994112448,7.278763378522209,247.61986494805336
229276,2022-02-14T17:13:14Z,B,-11.364,72.293,-11.364,72.293,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",6201.51813812691,3040,464040.01949487,2.039973071752274,323.13010235416596
229276,2022-02-14T17:57:35Z,1,-11.238,72.160,-11.238,72.160,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",20586.2872771312,2661,450641.181394263,7.736297360815919,313.4518423010202
229276,2022-02-14T17:59:21Z,2,-11.241,72.152,-11.241,72.152,2022-02-14,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",953.426668696779,106,451049.690398863,8.994591214120554,249.44395478040536
229276,2022-02-15T12:26:27Z,A,-11.906,72.135,-11.906,72.135,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",75587.9668386554,66426,526544.936108151,1.1379274205680818,181.46438519501126
229276,2022-02-15T13:41:06Z,2,-11.896,72.221,-11.896,72.221,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",9640.83451673711,4479,524817.539153057,2.1524524484789267,83.36748538486157
229276,2022-02-15T13:56:47Z,A,-11.889,72.220,-11.889,72.220,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",804.071942144056,941,524028.223546164,0.8544866547758301,351.8698976458074
229276,2022-02-15T14:01:06Z,3,-11.897,72.218,-11.897,72.218,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",936.928602113731,259,524948.883676933,3.6174849502460664,194.0362434678935
229276,2022-02-15T14:50:28Z,1,-11.893,72.225,-11.893,72.225,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",902.374223560977,2962,524453.385089629,0.30465031180316576,60.255118703028025
229276,2022-02-15T15:40:34Z,0,-11.878,72.145,-11.878,72.145,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",9067.5631676943,3006,523289.532436659,3.016488079738624,280.61965527615575
229276,2022-02-15T15:57:43Z,2,-11.860,72.114,-11.860,72.114,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",4012.61798402049,1029,521497.809110962,3.899531568533036,300.14138555208297
229276,2022-02-15T16:46:03Z,B,-11.893,72.099,-11.893,72.099,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",4108.52539327443,2900,525369.558365538,1.4167328942325614,204.44395478041653
229276,2022-02-15T17:39:59Z,2,-11.910,71.998,-11.910,71.998,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",11408.394520939,3236,528297.127009054,3.525461842070148,260.4457103275985
229276,2022-02-15T17:42:19Z,3,-11.908,71.996,-11.908,71.996,2022-02-15,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",318.340859323126,140,528092.918252849,2.2738632808794743,314.9999999998728
229276,2022-02-16T00:09:19Z,B,-11.845,71.715,-11.845,71.715,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",32091.2181946661,23220,525054.040444622,1.3820507405110305,282.63670923792444
229276,2022-02-16T00:32:22Z,3,-11.811,71.739,-11.811,71.739,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",4700.13365630076,1383,520813.187074377,3.3985058975421225,35.21759296819319
229276,2022-02-16T01:13:22Z,B,-11.822,71.713,-11.822,71.713,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",3153.10586273553,2460,522507.857012613,1.2817503507055013,247.06789956241994
229276,2022-02-16T01:43:12Z,0,-11.944,71.638,-11.944,71.638,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",16196.1400651027,1790,537584.569694888,9.04812294139818,211.581291918927
229276,2022-02-16T01:56:24Z,1,-11.980,71.731,-11.980,71.731,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",11133.7147294887,792,539946.258310209,14.057720618041346,111.16125981683028
229276,2022-02-16T02:12:58Z,1,-11.995,71.642,-11.995,71.642,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",10053.415855646,994,543226.453420142,10.114100458396335,260.43331401028615
229276,2022-02-16T02:49:28Z,1,-12.097,71.726,-12.097,71.726,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",14907.578611642,2190,553194.82363909,6.807113521297725,140.5275401516552
229276,2022-02-16T03:36:10Z,1,-12.100,71.722,-12.100,71.722,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",561.181956109015,2802,553599.320416431,0.20027907070271758,233.13010235418855
229276,2022-02-16T03:50:21Z,B,-12.089,71.729,-12.089,71.729,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1474.95544185268,851,552244.357191621,1.7332026343744813,32.47119229086884
229276,2022-02-16T04:47:56Z,2,-12.038,71.937,-12.038,71.937,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",23871.1660586057,3455,543492.014562424,6.909165284690517,76.22330528675346
229276,2022-02-16T04:54:22Z,1,-12.041,71.926,-12.041,71.926,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1271.23439194166,386,543966.403551027,3.2933533469991176,254.74488129693594
229276,2022-02-16T05:31:50Z,B,-12.040,71.975,-12.040,71.975,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",5455.84251110758,2248,543272.958946477,2.4269762060087086,88.83086067209096
229276,2022-02-16T23:54:57Z,0,-10.960,72.933,-10.960,72.933,2022-02-16,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",162560.136759224,66187,420948.46524138,2.4560735002224647,41.574213309035756
229276,2022-02-17T00:04:15Z,0,-10.912,72.936,-10.912,72.936,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",5452.40412546853,558,415589.333129358,9.771333558187337,3.5763343749974834
229276,2022-02-17T01:02:11Z,0,-10.805,73.050,-10.805,73.050,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",17554.0150907429,3476,405385.358689916,5.050061878809799,46.81419190902719
229276,2022-02-17T01:28:13Z,0,-10.719,73.136,-10.719,73.136,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",13660.6760523471,1562,397441.975465181,8.745631275510313,44.9999999999994
229276,2022-02-17T01:30:21Z,B,-10.713,73.150,-10.713,73.150,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1700.27263673636,128,397068.314306586,13.283379974502825,66.80140948636586
229276,2022-02-17T01:43:28Z,0,-10.647,73.105,-10.647,73.105,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",8999.63357947369,787,388789.530010224,11.435366682939883,325.7131230227896
229276,2022-02-17T02:43:18Z,1,-10.403,73.164,-10.403,73.164,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",28396.7637089029,3590,362998.957473859,7.909962035906099,13.593386358634701
229276,2022-02-17T02:45:51Z,B,-10.396,73.175,-10.396,73.175,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",1458.4569541908,153,362488.036403728,9.53239839340394,57.52880770914253
229276,2022-02-17T03:12:03Z,A,-10.387,73.286,-10.387,73.286,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",12398.3748484377,1572,364375.959566493,7.887006901041771,85.36453657309737
229276,2022-02-17T04:28:24Z,1,-10.515,73.210,-10.515,73.210,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",16778.4171350586,4581,376483.807235778,3.662610158275188,210.6997225508169
229276,2022-02-17T04:45:07Z,2,-10.533,73.284,-10.533,73.284,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",8486.00802162722,1003,380350.671164378,8.46062614319763,103.67130713219285
229276,2022-02-17T05:08:49Z,B,-10.506,73.291,-10.506,73.291,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",3154.75744124943,1422,377570.250964208,2.2185354720460135,14.534455080522198
229276,2022-02-17T11:54:07Z,B,-9.752,73.971,-9.752,73.971,2022-02-17,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",114017.981747494,24318,326992.231697633,4.68862495877515,42.04593435762714
229276,2022-02-18T11:37:31Z,B,-8.255,72.368,-15.105,107.944,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",245585.451526852,85404,112920.803687836,2.8755731760438845,313.0416169993383
229276,2022-02-18T12:10:57Z,0,-8.157,72.365,-8.157,72.365,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",11027.22234423,2006,101998.258009887,5.497119812676982,358.2465951399284
229276,2022-02-18T13:09:53Z,1,-7.846,72.301,-7.846,72.301,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",35679.309420592,3536,68980.5385684291,10.09030243795022,348.3715643116538
229276,2022-02-18T13:28:29Z,0,-7.806,72.315,-7.806,72.315,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",4757.16781518902,1116,64231.8261352646,4.262695174900559,19.290046219183353
229276,2022-02-18T13:36:28Z,B,-7.805,72.294,-7.805,72.294,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",2340.40801821962,479,64791.7696275676,4.886029265594189,272.7263109939071
229276,2022-02-18T13:52:23Z,1,-7.619,72.311,-7.619,72.311,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",20979.947123305,955,44532.6782598364,21.968531019167497,5.2222019445898615
229276,2022-02-18T15:08:06Z,0,-7.289,72.372,-7.289,72.372,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",37665.7303658477,4543,11557.3134844622,8.290937786891423,10.472824019116432
229276,2022-02-18T15:15:39Z,1,-7.256,72.402,-7.256,72.402,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",4986.73433498511,453,7570.55712119714,11.008243565088547,42.273689006095275
229276,2022-02-18T16:37:56Z,1,-7.220,72.430,-7.220,72.430,2022-02-18,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,"c(8067323.49778854, -809789.77344)",5102.39816520522,4937,5937.36497495527,1.0335017551560104,37.87498365110359
