subsample,ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle,CPdist,CPbearing
2011-05-18T21:40:00Z,01_2011R,2011-05-18T00:00:00Z,21:40:15,-33.79988,18.3756083,2011-05-18T21:40:15Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",2.10085259468056,68,530.153857539357,0.03089489109824349,36.9387627330985,10.3553317298693,98.27711750363738
2011-05-18T21:50:00Z,01_2011R,2011-05-18T00:00:00Z,21:49:35,-33.7997817,18.3755067,2011-05-18T21:49:35Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",26.4991433696771,67,545.811172952979,0.3955096025324939,348.4078245894264,11.436620560152,353.30776942788356
2011-05-18T22:00:00Z,01_2011R,2011-05-18T00:00:00Z,21:59:44,-33.800125,18.3749717,2011-05-18T21:59:44Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",67.8568969272301,62,522.050639637026,1.094466079471453,246.48203832602604,69.842121638898,244.6378274765496
2011-05-18T22:10:00Z,01_2011R,2011-05-18T00:00:00Z,22:10:12,-33.7997417,18.37545,2011-05-18T22:10:12Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",31.559407036768,72,552.679094606031,0.4383250977328888,4.864514437504366,18.3124123609794,331.9206125677415
2011-05-18T22:20:00Z,01_2011R,2011-05-18T00:00:00Z,22:20:16,-33.799285,18.3757433,2011-05-18T22:20:16Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",57.1689225750373,62,604.450200691929,0.9220793963715692,6.257317445623884,81.9030136426556,21.286860481157117
2011-05-18T22:30:00Z,01_2011R,2011-05-18T00:00:00Z,22:29:51,-33.7997917,18.375765,2011-05-18T22:29:51Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",9.85192728223514,65,537.544152342167,0.15156811203438675,122.73522627181369,29.4117590299701,73.20110956089019
2011-05-18T22:40:00Z,01_2011R,2011-05-18T00:00:00Z,22:39:52,-33.799945,18.3751833,2011-05-18T22:39:52Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",66.635188182128,67,535.869747987089,0.9945550474944476,256.9850681292969,38.5655452526648,256.77739516425993
2011-05-18T22:50:00Z,01_2011R,2011-05-18T00:00:00Z,22:49:51,-33.7998717,18.375795,2011-05-18T22:49:51Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",37.7044411074966,65,526.358368032351,0.5800683247307167,100.87522321578857,30.990880070717,91.03534078902972
2011-05-18T23:00:00Z,01_2011R,2011-05-18T00:00:00Z,22:59:50,-33.7999033,18.375525,2011-05-18T22:59:50Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",74.5284387551572,66,529.573944437382,1.1292187690175333,267.14742963791343,4.99383228648167,167.18829740105568
2011-05-18T23:10:00Z,01_2011R,2011-05-18T00:00:00Z,23:09:50,-33.7998267,18.3755883,2011-05-18T23:09:50Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",7.41028245276673,67,537.625193269089,0.11060123063830944,114.60664241079662,9.60476136407783,60.83820219634455
2011-05-18T23:20:00Z,01_2011R,2011-05-18T00:00:00Z,23:20:30,-33.7993517,18.3753967,2011-05-18T23:20:30Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",65.5396433733237,62,604.603529936232,1.0570910221503822,320.4285855259441,70.2663840762758,346.88599213111627
2011-05-18T23:30:00Z,01_2011R,2011-05-18T00:00:00Z,23:29:56,-33.79986,18.3755383,2011-05-18T23:29:56Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",57.6721696229033,67,534.764047739475,0.8607786510881096,122.98488412787626,2.56828176215782,72.86191131683378
2011-05-18T23:40:00Z,01_2011R,2011-05-18T00:00:00Z,23:40:23,-33.800315,18.3761233,2011-05-18T23:40:23Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",18.7286276788643,62,461.055693364104,0.3020746399816819,258.4811810988553,90.3732493304236,126.4662599310352
2011-05-18T23:50:00Z,01_2011R,2011-05-18T00:00:00Z,23:49:41,-33.79984,18.37574,2011-05-18T23:49:41Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",148.468834898056,62,531.849792837987,2.3946586273880075,325.04049544369764,25.116385924196,83.19000599533193
2011-05-19T00:00:00Z,01_2011R,2011-05-19T00:00:00Z,00:00:05,-33.79996,18.3757667,2011-05-19T00:00:05Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",277.623157425728,62,515.518440464833,4.4777928617052885,131.20836473399254,30.5123228224962,110.4693564692524
2011-05-19T00:10:00Z,01_2011R,2011-05-19T00:00:00Z,00:09:35,-33.799855,18.3754817,2011-05-19T00:09:35Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",5.39736895236302,62,537.116627798785,0.087054337941339,251.56505117979208,4.19502077361579,288.4546076930266
2011-05-19T00:20:00Z,01_2011R,2011-05-19T00:00:00Z,00:20:06,-33.7990883,18.37522,2011-05-19T00:20:06Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",103.288484378592,62,643.874987951099,1.6659432964289076,354.29974279737183,109.375555855832,339.1360228281672
2011-05-19T00:30:00Z,01_2011R,2011-05-19T00:00:00Z,00:29:37,-33.799795,18.3751,2011-05-19T00:29:37Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",18.4229049754865,62,557.920739855464,0.29714362863687926,149.26915185885707,47.3667274024615,279.759749885843
2011-05-19T00:40:00Z,01_2011R,2011-05-19T00:00:00Z,00:40:26,-33.7998783,18.375505,2011-05-19T00:40:26Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",15.1917671101216,67,533.402635296979,0.22674279268838232,262.98993034528723,2.02852362774851,225.0983617472675
2011-05-19T00:50:00Z,01_2011R,2011-05-19T00:00:00Z,00:50:06,-33.799815,18.3756033,2011-05-19T00:50:06Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",83.8684135532052,62,538.72076999814,1.3527163476323425,269.87071587445183,11.8705433377619,59.18626268005046
2011-05-19T01:00:00Z,01_2011R,2011-05-19T00:00:00Z,00:59:59,-33.7997233,18.3766,2011-05-19T00:59:59Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",70.1326724708323,67,534.381429142768,1.0467563055348108,90.30011800463662,122.115525469575,82.4611740116059
2011-05-19T01:10:00Z,01_2011R,2011-05-19T00:00:00Z,01:10:17,-33.7999,18.3751683,2011-05-19T01:10:17Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",172.675354409162,72,542.107316633333,2.39826881123836,78.94568753587022,39.0365549950707,264.5349100605356
2011-05-19T01:20:00Z,01_2011R,2011-05-19T00:00:00Z,01:19:33,-33.8002967,18.3744733,2011-05-19T01:19:33Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",121.72786988849,62,526.146969741923,1.963352740136942,244.9791587190473,129.64884411067,247.60075484919008
2011-05-19T01:30:00Z,01_2011R,2011-05-19T00:00:00Z,01:30:22,-33.7998217,18.3755433,2011-05-19T01:30:22Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",2.77078159105636,67,539.565654275053,0.04135494912024422,32.36978393768353,6.7140933013217,30.63285330255745
2011-05-19T01:40:00Z,01_2011R,2011-05-19T00:00:00Z,01:40:18,-33.7998317,18.375565,2011-05-19T01:40:18Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",3.15856210042173,66,537.642835028008,0.04785700152154142,266.56233501016726,7.13377231286854,54.111736616033866
2011-05-19T01:50:00Z,01_2011R,2011-05-19T00:00:00Z,01:50:15,-33.7998183,18.37547,2011-05-19T01:50:15Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",12.0087817587822,66,542.201470132825,0.1819512387694273,295.74871577913916,8.30525136630579,316.024752096011
2011-05-19T02:00:00Z,01_2011R,2011-05-19T00:00:00Z,02:00:07,-33.7998183,18.3755617,2011-05-19T02:00:07Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",2.78087368424002,67,539.471832857111,0.04150557737671669,222.10142321153532,8.19228831219977,42.95196581206937
2011-05-19T02:10:00Z,01_2011R,2011-05-19T00:00:00Z,02:10:02,-33.7998383,18.3754683,2011-05-19T02:10:02Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",25.6060407123343,68,539.679477575305,0.3765594222402098,292.9248059111877,6.59064797166032,300.3924999535448
2011-05-19T02:20:00Z,01_2011R,2011-05-19T00:00:00Z,02:20:29,-33.80038,18.37518,2011-05-19T02:20:29Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",30.2517354308919,62,481.590473801293,0.4879312166272885,193.12666925703775,78.3160117428772,213.25906232826333
2011-05-19T02:30:00Z,01_2011R,2011-05-19T00:00:00Z,02:30:01,-33.7999267,18.3754767,2011-05-19T02:30:01Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",23.3898635281199,62,528.049069220255,0.3772558633567733,130.4336221797068,9.19053513836044,213.65701608547633
2011-05-19T02:40:00Z,01_2011R,2011-05-19T00:00:00Z,02:40:05,-33.7998833,18.3755667,2011-05-19T02:40:05Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",12.7897387178643,67,530.919434813155,0.19089162265469165,26.148740395133355,5.99835053165814,108.38683577285856
2011-05-19T02:50:00Z,01_2011R,2011-05-19T00:00:00Z,02:50:15,-33.79984,18.375545,2011-05-19T02:50:15Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",16.4505281317982,68,537.150600126978,0.24191953134997396,101.82416076103722,4.76551433327525,46.728765994598405
2011-05-19T03:00:00Z,01_2011R,2011-05-19T00:00:00Z,03:00:25,-33.7999317,18.3754633,2011-05-19T03:00:25Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",15.7051991632206,63,527.829810364761,0.24928887560667667,234.28998934944684,10.5445088208854,219.37566242359327
2011-05-19T03:10:00Z,01_2011R,2011-05-19T00:00:00Z,03:09:29,-33.7998583,18.3755833,2011-05-19T03:09:29Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",8.52464846519948,75,533.674675348552,0.11366197953599308,148.26840785302298,7.50148805677678,82.840060752625
2011-05-19T03:20:00Z,01_2011R,2011-05-19T00:00:00Z,03:19:49,-33.79982,18.3754217,2011-05-19T03:19:49Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",10.842607635116,64,543.492504391598,0.16941574429868683,306.0227253968212,12.2822751918677,296.17034832076115
2011-05-19T03:30:00Z,01_2011R,2011-05-19T00:00:00Z,03:30:23,-33.7998517,18.37555,2011-05-19T03:30:23Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",9.852488121411,123,535.492040493883,0.0801015294423659,115.57053732095764,4.21755458079041,65.81301015935192
2011-05-19T03:40:00Z,01_2011R,2011-05-19T00:00:00Z,03:40:25,-33.79984,18.375565,2011-05-19T03:40:25Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",0.897536828182638,67,536.568922836131,0.01339607206242742,180,6.4582958877194,61.10871746905097
2011-05-19T03:50:00Z,01_2011R,2011-05-19T00:00:00Z,03:50:26,-33.7998083,18.375295,2011-05-19T03:50:26Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",27.8526129181476,68,549.175264641156,0.4095972487962876,271.9244142136948,25.8854337925647,284.7522139824275
2011-05-19T04:00:00Z,01_2011R,2011-05-19T00:00:00Z,03:59:43,-33.799685,18.3754967,2011-05-19T03:59:43Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",25.2923825293746,74,558.597611776567,0.34178895309965707,354.96198908680697,24.437949125892,353.7269706476728
2011-05-19T04:10:00Z,01_2011R,2011-05-19T00:00:00Z,04:10:20,-33.7997467,18.3755767,2011-05-19T04:10:20Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",6.13997255371733,67,548.320551028892,0.09164138139876617,125.73216373898389,17.4052115785397,26.582241629526543
2011-05-19T04:20:00Z,01_2011R,2011-05-19T00:00:00Z,04:20:03,-33.8000983,18.37549,2011-05-19T04:20:03Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",11.1351031072939,62,505.602879177111,0.17959843721441704,233.74616226184924,31.1710827560359,186.56814271956011
2011-05-19T04:30:00Z,01_2011R,2011-05-19T00:00:00Z,04:29:49,-33.8000233,18.3756,2011-05-19T04:29:49Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",2.57235121485818,64,511.850189986096,0.04019298773215903,106.91700586010936,22.9413500900504,151.98621286997428
2011-05-19T04:40:00Z,01_2011R,2011-05-19T00:00:00Z,04:40:24,-33.8003567,18.375655,2011-05-19T04:40:24Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",41.7462881063798,63,467.194359732895,0.6626394937520604,172.95688996317782,67.4269055605667,164.23621908834676
2011-05-19T04:50:00Z,01_2011R,2011-05-19T00:00:00Z,04:49:40,-33.799895,18.37557,2011-05-19T04:49:40Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",20.0169238239209,68,529.310584726577,0.29436652682236575,132.10922869685783,7.04605463087259,117.97816517099086
2011-05-19T05:00:00Z,01_2011R,2011-05-19T00:00:00Z,04:59:47,-33.799985,18.3756917,2011-05-19T04:59:47Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",23.544505711139,67,514.223135624985,0.35141053300207525,81.80832240887815,25.1178995406879,124.06087717354882
2011-05-19T05:10:00Z,01_2011R,2011-05-19T00:00:00Z,05:09:58,-33.79985,18.3754633,2011-05-19T05:09:58Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",18.2340372982502,68,538.329309174137,0.2681476073272094,130.9451729148025,6.34694982969059,287.3460776727606
2011-05-19T05:20:00Z,01_2011R,2011-05-19T00:00:00Z,05:20:02,-33.7998683,18.3754783,2011-05-19T05:20:02Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",15.2229768056766,67,535.509596009833,0.2272086090399496,259.3855312699603,4.27690654680546,267.5674745503743
2011-05-19T05:30:00Z,01_2011R,2011-05-19T00:00:00Z,05:30:20,-33.8000083,18.3755583,2011-05-19T05:30:20Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",38.6942255091711,67,515.029924587068,0.5775257538682251,152.4405386661818,19.5306486612079,163.6200970859239
2011-05-19T05:40:00Z,01_2011R,2011-05-19T00:00:00Z,05:40:07,-33.79995,18.37541,2011-05-19T05:40:07Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",18.4094334473383,68,527.210164504683,0.27072696246085665,262.43063857180914,16.2976733277025,232.00324805756583
2011-05-19T05:50:00Z,01_2011R,2011-05-19T00:00:00Z,05:50:15,-33.7982233,18.376265,2011-05-19T05:50:15Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",473.771722911446,63,737.330644102614,7.520186077959468,22.251955246463837,235.379113117411,24.48276693304982
2011-05-19T06:00:00Z,01_2011R,2011-05-19T00:00:00Z,06:00:02,-33.7994583,18.375928300000002,2011-05-19T06:00:02Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",62.0251764085634,64,577.837725901656,0.9691433813838024,47.125827967775074,71.3609140969249,45.22778445991982
2011-05-19T06:10:00Z,01_2011R,2011-05-19T00:00:00Z,06:09:30,-33.8001167,18.3754517,2011-05-19T06:09:30Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",6.13307969468231,62,504.511811842708,0.09892064023681152,217.9987324490882,34.2662141814652,194.56610229676735
2011-05-19T06:20:00Z,01_2011R,2011-05-19T00:00:00Z,06:20:00,-33.79972,18.3753917,2011-05-19T06:20:00Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",61.0776821524476,62,557.284882027943,0.9851239056846388,347.42519006917644,24.0744009323898,319.56738217737404
2011-05-19T06:30:00Z,01_2011R,2011-05-19T00:00:00Z,06:30:22,-33.8000367,18.3754433,2011-05-19T06:30:22Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",18.6025402163722,62,515.018900814152,0.30004097123180895,208.3627437430305,24.1974566678227,203.34078151732496
2011-05-19T06:40:00Z,01_2011R,2011-05-19T00:00:00Z,06:39:53,-33.8006317,18.3752383,2011-05-19T06:39:53Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",1.42159149027926,63,447.970917581998,0.02256494429014691,56.57518879215736,107.066904008586,199.99483167639357
2011-05-19T06:50:00Z,01_2011R,2011-05-19T00:00:00Z,06:50:22,-33.7997,18.375625,2011-05-19T06:50:22Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",6.45773591760243,68,553.065408308855,0.094966704670624,298.9335994644625,25.3757759684911,33.02253838095699
2011-05-19T07:00:00Z,01_2011R,2011-05-19T00:00:00Z,06:59:24,-33.7998683,18.3755333,2011-05-19T06:59:24Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",5.93343872702336,66,533.84073143022,0.08990058677308119,156.2551212960801,1.86407631261446,95.59800108700468
2011-05-19T07:10:00Z,01_2011R,2011-05-19T00:00:00Z,07:09:41,-33.79981,18.3754533,2011-05-19T07:09:41Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",15.2497957970831,66,543.785482035737,0.23105751207701591,6.695165895543654,10.363159318421,311.8053662721476
2011-05-19T07:20:00Z,01_2011R,2011-05-19T00:00:00Z,07:20:14,-33.800005,18.3758833,2011-05-19T07:20:14Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",40.0802285740043,62,506.833972376223,0.6464552995807151,215.12430158886428,44.8229529469672,110.67155971220554
2011-05-19T07:30:00Z,01_2011R,2011-05-19T00:00:00Z,07:30:04,-33.7998183,18.3755267,2011-05-19T07:30:04Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",12.3585958270798,68,540.492556637489,0.18174405628058596,241.8128898173171,6.57517365925387,11.71482682977811
2011-05-19T07:40:00Z,01_2011R,2011-05-19T00:00:00Z,07:40:10,-33.79987,18.3758383,2011-05-19T07:40:10Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",39.3804752147334,66,525.56245922532,0.5966738668899,87.56886258475492,35.8064666994501,90.59319133380104
2011-05-19T07:50:00Z,01_2011R,2011-05-19T00:00:00Z,07:50:13,-33.8000283,18.375285,2011-05-19T07:50:13Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",24.3448350721541,67,521.579174666962,0.3633557473455834,177.38312637504336,33.6735186344453,235.0975430690636
2011-05-19T08:00:00Z,01_2011R,2011-05-19T00:00:00Z,08:00:23,-33.79987,18.37635,2011-05-19T08:00:23Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",108.931446419384,68,516.792102336925,1.60193303557917,88.92835480396539,92.7669438258896,90.22895363199528
2011-05-19T08:10:00Z,01_2011R,2011-05-19T00:00:00Z,08:09:39,-33.7999383,18.375425,2011-05-19T08:09:39Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",139.138346143233,62,528.21559783958,2.2441668732779583,290.9698255522607,14.0075280967521,231.99629500743248
2011-05-19T08:20:00Z,01_2011R,2011-05-19T00:00:00Z,08:20:04,-33.7998467,18.3755667,2011-05-19T08:20:04Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",34.783828972095,62,535.653017779059,0.5610294995499189,287.7425327644046,6.17850585591218,68.24006768484203
2011-05-19T08:30:00Z,01_2011R,2011-05-19T00:00:00Z,08:29:36,-33.7996833,18.3761017,2011-05-19T08:29:36Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",64.5469962638362,63,545.018864629265,1.024555496251368,69.4201924310909,69.6039141931064,72.59708291149227
2011-05-19T08:40:00Z,01_2011R,2011-05-19T00:00:00Z,08:40:30,-33.7998183,18.3754683,2011-05-19T08:40:30Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",6.59784672518187,66,542.253758655406,0.09996737462396774,310.007695539522,8.42492466458524,315.0000000021041
2011-05-19T08:50:00Z,01_2011R,2011-05-19T00:00:00Z,08:50:18,-33.7997783,18.3754267,2011-05-19T08:50:18Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",13.1514894906363,67,548.691645590039,0.19629088791994548,293.1985905134142,15.5064278556667,314.48597741507047
2011-05-19T09:00:00Z,01_2011R,2011-05-19T00:00:00Z,09:00:03,-33.7998883,18.3754667,2011-05-19T09:00:03Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",86.5038817615079,65,533.298395500736,1.3308289501770438,248.93090905574212,6.27206742640139,246.59415740229977
2011-05-19T09:10:00Z,01_2011R,2011-05-19T00:00:00Z,09:09:50,-33.7998967,18.3753733,2011-05-19T09:09:50Z,01_2011R,-33.79986667,18.37551667,SAP,Robben,2011-05-17T15:44:00Z,2011-05-19T11:00:00Z,"c(2045697.68820219, -4002475.20180779)",114.930293041945,65,535.243811942949,1.7681583544914652,244.29814543499705,16.4590669499136,258.169964277268
