ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle,CPdist,CPbearing
X102,2011-03-12T00:00:00Z,14:42:11,-22.13803556,57.05161863,2011-03-12T14:42:11Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",23056.6951797348,45600,229543.992107254,0.5056292802573422,25.076330406298606,284303.406366945,197.77857023361918
X102,2011-03-13T00:00:00Z,02:22:10,-21.79108681,57.32017651,2011-03-13T02:22:10Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",51264.6324373758,41999,184274.014394782,1.2206155488791595,37.741889771389914,236424.769572865,193.46559895767274
X102,2011-03-13T00:00:00Z,14:22:10,-21.74073635,58.00498223,2011-03-13T14:22:10Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",76470.7550057322,43200,188553.874638342,1.77015636587343,85.79488447534104,226025.279672436,173.31972126595568
X102,2011-03-14T00:00:00Z,02:22:10,-22.0904257,57.77318404,2011-03-14T02:22:10Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",49258.8191545257,43200,222823.456720649,1.1402504433917977,213.53915943185922,266644.885751528,180.27709573713412
X102,2011-03-14T00:00:00Z,14:32:10,-22.12263671,58.70652734,2011-03-14T14:32:10Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",103971.358600555,43800,264326.040177404,2.373775310514959,91.97657468686303,289349.747889562,157.87118128742173
X102,2011-03-15T00:00:00Z,02:12:10,-21.58141296,58.5464683,2011-03-15T02:12:10Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",67314.1164659791,42000,200868.122495537,1.602717058713787,343.5251847334908,222430.314635177,156.18366373634845
X102,2011-03-15T00:00:00Z,14:32:10,-21.88724805,58.59643671,2011-03-15T14:32:10Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",37070.6436764533,44400,233930.461992197,0.8349244071273275,170.72080169197994,258581.794923243,158.21954620196033
X102,2011-03-16T00:00:00Z,01:57:09,-21.46189488,58.0981747,2011-03-16T01:57:09Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",75317.2819382865,41099,161897.751712878,1.8325818618040943,310.48651386013614,194468.136260899,168.94398709018168
X102,2011-03-16T00:00:00Z,14:32:09,-21.87857042,58.4982654,2011-03-16T14:32:09Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",66894.0193884198,45300,227208.289031749,1.4766891697222913,136.1632591097922,253976.315317465,160.56723492930962
X102,2011-03-17T00:00:00Z,02:02:09,-21.88239999,57.82602095,2011-03-17T02:02:09Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",74835.3199576262,41400,199426.015279115,1.8076164240972508,269.6736070861516,241713.838411491,178.8132129935167
X102,2011-03-17T00:00:00Z,14:32:09,-22.37779868,57.96171406,2011-03-17T14:32:09Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",61419.9684011839,45000,260822.977068234,1.364888186692975,164.68199265178805,301851.093280712,175.97214841018112
X102,2011-03-18T00:00:00Z,02:12:09,-22.60322827,57.58861887,2011-03-18T02:12:09Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",49625.2171994403,42000,281921.171385729,1.1815527904628638,238.85901236915382,329082.120380391,184.0650406542561
X102,2011-03-18T00:00:00Z,14:22:09,-22.60511411,58.16593168,2011-03-18T14:22:09Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",64266.5703500798,43800,293025.93210683,1.4672732956639214,90.18716073270389,331329.185786674,172.09625976717905
X102,2011-03-19T00:00:00Z,02:02:08,-22.87770323,58.01590416,2011-03-19T02:02:08Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",36898.3744180421,41999,321031.483046846,0.8785536421829601,208.82749402773337,362412.991388379,175.6142624729764
X102,2011-03-19T00:00:00Z,14:32:08,-22.95059459,57.64679526,2011-03-19T14:32:08Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",42022.7604395285,45000,324192.835769961,0.93383912087841,258.8290063244933,370616.616553465,182.53701732387617
X102,2011-03-20T00:00:00Z,02:12:08,-23.2760358,57.32501426,2011-03-20T02:12:08Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",53241.5852009603,42000,362990.069221619,1.2676567904990548,224.67598091314014,412865.35319179,187.63929093099415
X102,2011-03-20T00:00:00Z,14:02:08,-23.7926452,57.51515346,2011-03-20T14:02:08Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",66201.3696065272,42600,425573.048042175,1.5540227607166017,159.79375331936762,473365.10543476,183.90487455932947
X102,2011-03-21T00:00:00Z,02:02:08,-24.13094097,57.49852693,2011-03-21T02:02:08Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",41252.2116624165,43200,466746.952693804,0.9549123070003814,182.81370374619044,514610.905072532,183.81865841927797
X102,2011-03-21T00:00:00Z,14:32:07,-23.95003405,57.50835141,2011-03-21T14:32:07Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",22078.3555902245,44999,444715.32335729,0.4906410273611526,3.108498236631607,492534.276531733,183.8499981396661
X102,2011-03-22T00:00:00Z,02:07:07,-23.95965941,57.23135099,2011-03-22T02:07:07Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",30857.8286749476,41700,446427.336274464,0.7399958914855538,268.00985609911663,496575.604399291,187.6663120374872
X102,2011-03-22T00:00:00Z,14:22:07,-24.29205512,57.37353893,2011-03-22T14:22:07Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",43523.8532669139,44100,486422.668853938,0.9869354482293409,156.84035569041254,535247.543855328,185.28406549097943
X102,2011-03-23T00:00:00Z,02:02:07,-24.86892136,57.08074891,2011-03-23T02:02:07Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",77775.1384177656,42000,558416.504795478,1.8517890099468004,206.9101947365676,608962.899619508,187.98263181004216
X102,2011-03-23T00:00:00Z,14:22:07,-25.26141926,57.32083124,2011-03-23T14:22:07Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",55144.4675687398,44400,605363.282931074,1.241992512809454,148.54679179288877,654180.212771516,184.8956810847778
X102,2011-03-24T00:00:00Z,02:22:07,-25.47863858,56.58470539,2011-03-24T02:22:07Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",86204.3823602093,43200,639111.355506831,1.9954718138937335,253.55948758451797,691909.008403886,192.03645350867478
X102,2011-03-24T00:00:00Z,14:22:06,-26.01357213,57.05832045,2011-03-24T14:22:06Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",84560.3803760823,43199,699383.314940316,1.957461524018665,138.47922874439502,749385.594982714,186.71923179358978
X102,2011-03-25T00:00:00Z,02:02:06,-26.4760981,56.4984323,2011-03-25T02:02:06Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",84735.2481340509,42000,762733.881918428,2.017505907953593,230.4397437193736,815086.502015479,190.98634490455322
X102,2011-03-25T00:00:00Z,14:22:06,-26.48321179,57.4540866,2011-03-25T14:22:06Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",106386.628685301,44400,756384.062741973,2.396095240659933,90.42648987811694,804148.79089653,182.8490661756963
X102,2011-03-26T00:00:00Z,02:12:06,-26.49738228,56.48668318,2011-03-26T02:12:06Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",107705.277876145,42600,765536.267584663,2.528292907890728,269.16079352956126,817922.630579482,191.0496394700105
X102,2011-03-26T00:00:00Z,13:42:06,-26.73681724,56.02906019,2011-03-26T13:42:06Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",59025.110180916,41400,803459.897387529,1.4257272990559422,242.3807857126418,857437.547417784,194.3041559695091
X102,2011-03-27T00:00:00Z,02:17:06,-27.11908408,55.67476538,2011-03-27T02:17:06Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",61915.6172184792,45300,858479.587851657,1.366790667074595,222.82515223198254,913311.953262859,196.1893274412329
X102,2011-03-27T00:00:00Z,14:22:05,-27.21858673,55.8322154,2011-03-27T14:22:05Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",21499.1732229058,43499,866816.085144804,0.4942452291525279,122.29138799000371,921057.972653687,194.8434564284479
X102,2011-03-28T00:00:00Z,02:12:05,-27.459303769999998,55.48817526,2011-03-28T02:12:05Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",48751.8917425488,42600,904779.334998183,1.144410604285183,235.02039469375757,959879.004936462,196.79757072167337
X102,2011-03-28T00:00:00Z,13:52:05,-28.78214693,56.86052626,2011-03-28T13:52:05Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",226315.375140795,42000,1047265.38437621,5.388461312876073,133.94765603424815,1097031.35498184,185.90533049596763
X102,2011-03-29T00:00:00Z,02:02:05,-28.46300207,57.27595936,2011-03-29T02:02:05Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",61455.2803197868,43800,1004969.58953903,1.4030885917759532,52.46773643781644,1053250.41123433,183.37726306239747
X102,2011-03-29T00:00:00Z,13:52:05,-28.2596809,57.33653838,2011-03-29T13:52:05Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",26590.274527916,42600,979150.478908885,0.6241848480731448,16.59129014902083,1027218.43218742,183.04716376599717
X102,2011-03-30T00:00:00Z,02:12:04,-28.10500143,56.73930724,2011-03-30T02:12:04Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",69293.9827151757,44399,962713.118671758,1.5607104375138123,284.5202300559871,1013171.75146419,187.2160540561405
X102,2011-03-30T00:00:00Z,14:12:04,-27.91019184,57.45468631,2011-03-30T14:12:04Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",83337.6533298481,43200,934986.680952649,1.9291123455983352,74.76678485749929,982596.608468424,182.34078162924263
X102,2011-03-31T00:00:00Z,02:02:04,-27.73457824,57.39239715,2011-03-31T02:02:04Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",23166.5948695105,42600,912896.089356814,0.5438167809744253,340.47068922401985,960797.439200263,182.84481024860148
X102,2011-03-31T00:00:00Z,13:52:04,-27.32785943,57.16059435,2011-03-31T13:52:04Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",57207.8977105429,42600,862384.090695353,1.342908396961102,330.31972241728386,911396.212832376,184.76808805626416
X102,2011-04-01T00:00:00Z,02:12:04,-27.04345089,56.45036171,2011-04-01T02:12:04Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",86704.7482130352,44400,833543.091139697,1.9528096444377296,291.8233463641915,885689.326703751,190.50887816005886
X102,2011-04-01T00:00:00Z,14:22:04,-27.44027969,56.45237645,2011-04-01T14:22:04Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",49686.4835006638,43800,882789.667315856,1.1343946004717773,179.70910602514803,934673.832590942,189.955735666906
X102,2011-04-02T00:00:00Z,02:12:03,-27.36511853,56.4017561,2011-04-02T02:12:03Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",10980.5496888751,42599,874166.618425894,0.2577654331997263,326.0400960541947,926289.321647456,190.42727009558212
X102,2011-04-02T00:00:00Z,14:22:03,-27.46862434,56.44913312,2011-04-02T14:22:03Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",14010.6813583898,43800,886362.724421764,0.3198785698262515,155.4053268789631,938241.884003825,189.94309223237244
X102,2011-04-03T00:00:00Z,02:02:03,-28.77696831,56.87094885,2011-04-03T02:02:03Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",171692.294610368,42000,1046538.04019773,4.087911776437336,162.13045509065435,1096268.34653165,185.84250979102455
X102,2011-04-03T00:00:00Z,14:12:03,-29.09595898,58.51746736,2011-04-03T14:12:03Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",187727.068138323,43800,1091802.99151619,4.286006121879522,100.9644490524234,1135062.39456028,175.46235962689866
X102,2011-04-04T00:00:00Z,02:02:03,-29.38971554,59.36568041,2011-04-04T02:02:03Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",101588.223457264,42600,1142954.27672073,2.3847000811564345,109.10219890126027,1182777.712247,170.58214652346885
X102,2011-04-04T00:00:00Z,14:02:03,-30.41101992,60.77819246,2011-04-04T14:02:03Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",204755.777288616,43200,1307731.34854073,4.739717066866122,125.86847870316373,1342775.6027035,164.1655503731179
X102,2011-04-05T00:00:00Z,01:52:02,-31.55636355,62.51261348,2011-04-05T01:52:02Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",243714.145483538,42599,1511952.07339346,5.7211236292762235,123.43920805626924,1542094.45505595,157.99767791638465
X102,2011-04-05T00:00:00Z,13:52:02,-32.52696856,64.34309402,2011-04-05T13:52:02Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",240352.801060843,43200,1712149.21388534,5.563722246778778,117.93459301578443,1737776.86420661,152.63546546082918
X102,2011-04-06T00:00:00Z,01:32:02,-32.74207496,65.89413027,2011-04-06T01:32:02Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",174986.277354792,42000,1820562.38860531,4.166339937018846,97.89573547802021,1841821.36263304,147.81886059419438
X102,2011-04-06T00:00:00Z,12:57:02,-32.13947389,68.44254199,2011-04-06T12:57:02Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",294613.006219689,41100,1920275.44990068,7.168199664712624,76.69612329910603,1932906.92495573,139.0559843281966
X102,2011-04-07T00:00:00Z,01:32:02,-31.27594501,69.8085562,2011-04-07T01:32:02Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",189449.929599723,45300,1939488.16362916,4.182117651208003,57.700882738324424,1946287.33571339,133.52773434853563
X102,2011-04-07T00:00:00Z,12:32:01,-30.42460203,71.55186705,2011-04-07T12:32:01Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",223265.284645453,39599,2011039.05157811,5.6381546161633596,63.971506141604245,2011336.46368772,127.51609509497302
X102,2011-04-08T00:00:00Z,01:02:01,-29.02920647,72.8997977,2011-04-08T01:02:01Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",233482.597961944,45000,2030031.97979016,5.188502176932085,44.008769833806326,2023349.98494106,121.25752160343504
X102,2011-04-08T00:00:00Z,12:57:01,-28.42405151,74.63086135,2011-04-08T12:57:01Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",207449.224220497,42900,2159145.23469381,4.835646252226031,70.7311076964995,2147755.785682,116.96258407082819
X102,2011-04-09T00:00:00Z,00:52:01,-27.46561087,75.05152882,2011-04-09T00:52:01Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",129538.406669527,42900,2148579.23377664,3.019543279009964,23.697064976608093,2133639.4848078,113.7881189998669
X102,2011-04-09T00:00:00Z,12:47:01,-27.22084806,75.19147268,2011-04-09T12:47:01Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",34403.3263188333,42900,2150518.28059885,0.8019423384343434,29.75889019933556,2134638.51223128,112.93809705724472
X102,2011-04-10T00:00:00Z,00:52:01,-26.96530932,75.72525817,2011-04-10T00:52:01Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",67467.02395996,43500,2193149.06015756,1.5509660680450574,64.41819714403397,2175845.97137858,111.6217036739901
X102,2011-04-10T00:00:00Z,12:47:00,-26.21247245,75.67582522,2011-04-10T12:47:00Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",93879.2387180534,42899,2154826.8562088,2.18837825399318,356.24322412886823,2135253.44598933,109.56441059314494
X102,2011-04-11T00:00:00Z,01:02:00,-26.11917071,75.82058662,2011-04-11T01:02:00Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",19839.3950232832,44100,2166188.07977506,0.44987290302229477,57.197375878378935,2146177.76445339,109.15513082943428
X102,2011-04-11T00:00:00Z,12:27:00,-25.87793556,76.76085822,2011-04-11T12:27:00Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",108851.276724003,41100,2256115.96520564,2.6484495553285465,75.6106085732145,2234490.27838019,107.61130550835105
X102,2011-04-12T00:00:00Z,00:52:00,-25.16654792,76.74217015,2011-04-12T00:52:00Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",87780.0434402296,44700,2229179.29047272,1.9637593610789614,358.49519267702067,2205459.35157518,105.65418520920068
X102,2011-04-12T00:00:00Z,12:42:00,-24.63881874,77.40710819,2011-04-12T12:42:00Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",98356.6796915218,42600,2284759.3209796,2.3088422462798537,51.56266801387043,2259023.65664183,103.70336396410535
X102,2011-04-13T00:00:00Z,00:52:00,-23.99711889,77.29775499,2011-04-13T00:52:00Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",79328.946870262,43800,2255970.34868735,1.8111631705539277,350.32902686792397,2228461.36471373,101.98691450243511
X102,2011-04-13T00:00:00Z,12:41:59,-23.04919835,77.40497753,2011-04-13T12:41:59Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",115704.901629611,42599,2247641.4771847,2.7161412622270635,6.453491824178706,2217389.09651564,99.24920133553101
X102,2011-04-14T00:00:00Z,00:51:59,-22.2446671,77.19252242,2011-04-14T00:51:59Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",99883.8728494507,43800,2211711.1537996,2.2804537180239874,345.207403778399,2179286.98848758,97.02210221652145
X102,2011-04-14T00:00:00Z,12:51:59,-22.22873078,77.81296336,2011-04-14T12:51:59Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",69093.7559336016,43200,2280189.09850245,1.599392498463,88.52865422452226,2247536.04956587,96.76169821607613
X102,2011-04-15T00:00:00Z,00:41:59,-21.97261586,78.26765802,2011-04-15T00:41:59Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",59236.0352581705,42600,2327619.54821854,1.3905172595814668,60.6088337321952,2294167.40454251,95.90508046864291
X102,2011-04-15T00:00:00Z,12:51:59,-21.57400039,78.36610156,2011-04-15T12:51:59Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",49023.2175224838,43800,2334820.52565808,1.1192515416092186,13.872391506168292,2300316.12689182,94.77698119501389
X102,2011-04-16T00:00:00Z,00:41:58,-21.4465614,78.80014024,2011-04-16T00:41:58Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",50666.0154740671,42599,2382068.23500127,1.189371005752884,73.63712506437184,2347165.27824584,94.33347840715044
X102,2011-04-16T00:00:00Z,12:21:58,-21.30522436,79.05163653,2011-04-16T12:21:58Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",32699.6997530518,42000,2409074.85766503,0.7785642798345657,60.66468420364743,2373783.37230409,93.90359961372869
X102,2011-04-17T00:00:00Z,00:31:58,-21.498070770000002,79.05719337,2011-04-17T00:31:58Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",23065.7960317579,43800,2411004.76545903,0.5266163477570287,178.34948752300826,2376187.38383625,94.41924455708565
X102,2011-04-17T00:00:00Z,12:41:58,-21.61632494,79.16282908,2011-04-17T12:41:58Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",18401.596397404,43800,2423651.69249093,0.4201277716302272,138.2257842403605,2389108.1668772,94.71241878880753
X102,2011-04-18T00:00:00Z,00:41:58,-18.96383469,80.38195792,2011-04-18T00:41:58Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",342847.777233611,43200,2558405.90035976,7.936291139666931,24.6843020185344,2517786.24702434,87.7442050280122
X102,2011-04-18T00:00:00Z,12:11:58,-16.14405642,81.49672452,2011-04-18T12:11:58Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",351875.676811195,41400,2720882.15460768,8.499412483362187,21.57078949549762,2675182.07409654,81.10794798631304
X102,2011-04-19T00:00:00Z,00:21:57,-13.88673446,81.43215651,2011-04-19T00:21:57Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",260285.520426219,43799,2771801.82190925,5.9427274692623,358.3615691149742,2722575.17699527,75.83789182739808
X102,2011-04-19T00:00:00Z,12:21:57,-11.48104864,81.57338564,2011-04-19T12:21:57Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",274970.515570361,43200,2872204.10963141,6.36505823079539,3.3597721678478916,2819949.92953763,70.60988670041444
X102,2011-04-20T00:00:00Z,00:31:57,-10.39409374,81.59730851,2011-04-20T00:31:57Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",123268.700295523,43800,2920526.60174756,2.8143538880256322,1.260823453128022,2867100.66118519,68.3344053642185
X102,2011-04-20T00:00:00Z,12:46:57,-9.412857769,81.32090794,2011-04-20T12:46:57Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",115074.187154605,44100,2937664.47853456,2.6093919989706293,344.26820776220296,2883160.18720144,66.07758055131107
X102,2011-04-21T00:00:00Z,00:21:57,-8.402327923,81.36846502,2011-04-21T00:21:57Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",113989.503069254,41700,2992607.634918,2.7335612246823584,2.6944389789991994,2937234.78560588,64.10064643597003
X102,2011-04-21T00:00:00Z,12:41:57,-7.941286182,80.9320173,2011-04-21T12:41:57Z,5H41371,-19.854,57.784,Trindade_Petrel,Mauritius,2011-02-05T11:48:00Z,NA,"c(6394191.55116563, -2302670.4948368)",71055.5454409992,44400,2973778.3249744,1.600350122545027,316.56969090294564,2917851.94436324,62.76819335639697
