ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Age,BreedingStage,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle
17766,2019-03-16T00:00:00Z,12:07:13,52.377098,-6.376928,2019-03-16T12:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",NA,NA,0,NA,NA
17766,2019-03-16T00:00:00Z,13:07:12,52.377258,-6.377453,2019-03-16T13:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",65.3209177353396,3599,65.3209177353396,0.01814974096564035,286.9492242339363
17766,2019-03-16T00:00:00Z,14:07:15,52.377357,-6.378092,2019-03-16T14:07:15Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",73.388264565449,3603,137.914975206571,0.0203686551666525,278.8067926949523
17766,2019-03-16T00:00:00Z,15:07:13,52.377445,-6.378487,2019-03-16T15:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",46.8078827887317,3598,184.72285519087,0.013009417117490745,282.5595210693897
17766,2019-03-16T00:00:00Z,16:07:51,52.377743,-6.380215,2019-03-16T16:07:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",199.888542487484,3638,384.346410883681,0.05494462410321177,279.78462771240703
17766,2019-03-16T00:00:00Z,17:07:17,52.377747,-6.37969,2019-03-16T17:07:17Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",58.4472844407244,3566,329.455014129082,0.016390152675469546,89.56346917457002
17766,2019-03-16T00:00:00Z,18:07:14,52.377861,-6.379014,2019-03-16T18:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",78.0706365256229,3597,270.705716462434,0.021704374902869854,80.42775796584763
17766,2019-03-16T00:00:00Z,19:07:21,52.334869,-6.369483,2019-03-16T19:07:21Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7907.54054888102,3607,7741.39348207905,2.192276281918775,167.50012313594956
17766,2019-03-16T00:00:00Z,20:07:10,52.334862,-6.369282,2019-03-16T20:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",22.4115289623303,3589,7745.08839643795,0.0062445051441433015,91.99456930025929
17766,2019-03-16T00:00:00Z,21:07:13,52.334808,-6.369332,2019-03-16T21:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",11.3030675104243,3603,7754.25760237749,0.0031371267028654838,222.7974018388731
17766,2019-03-16T00:00:00Z,22:07:11,52.33469,-6.369524,2019-03-16T22:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",30.314060417283,3598,7773.33152449413,0.008425253034264321,238.4258092496305
17766,2019-03-16T00:00:00Z,23:07:23,52.334736,-6.369605,2019-03-16T23:07:23Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",12.3098228919914,3612,7764.04670990689,0.003408035130673147,299.59229635811465
17766,2019-03-17T00:00:00Z,00:07:12,52.334812,-6.369505,2019-03-17T00:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",17.7656888416081,3589,7751.45660950729,0.004950038685318494,52.765166018373726
17766,2019-03-17T00:00:00Z,01:07:10,52.334755,-6.369492,2019-03-17T01:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",10.4845227446793,3598,7761.93588377545,0.002913986310361131,167.15229514085058
17766,2019-03-17T00:00:00Z,02:07:25,52.334774,-6.369518,2019-03-17T02:07:25Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",4.51200837588932,3615,7758.18597758591,0.0012481350970648195,306.158185442262
17766,2019-03-17T00:00:00Z,03:07:24,52.337555,-6.366093,2019-03-17T03:07:24Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",634.085544595458,3599,7307.77979234414,0.17618381344691791,50.92440964312819
17766,2019-03-17T00:00:00Z,04:07:15,52.337299,-6.365693,2019-03-17T04:07:15Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",64.4829980378609,3591,7361.21899170696,0.017956835989379256,122.61924307122172
17766,2019-03-17T00:00:00Z,05:07:27,52.337883,-6.370547,2019-03-17T05:07:27Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",550.720661069679,3612,7183.00562713804,0.15246972897831634,276.86045988033374
17766,2019-03-17T00:00:00Z,06:07:14,52.337898,-6.370907,2019-03-17T06:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",40.168090942659,3587,7176.43242820774,0.011198241132606352,272.3859440311473
17766,2019-03-17T00:00:00Z,07:07:10,52.379971,-6.377302,2019-03-17T07:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7701.95141086737,3596,525.568589199333,2.1418107371711272,351.3573252023083
17766,2019-03-17T00:00:00Z,08:07:23,52.380127,-6.377185,2019-03-17T08:07:23Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",31.2886176038966,3613,553.106319536669,0.008660010407942587,36.869897645217705
17766,2019-03-17T00:00:00Z,09:07:23,52.380051,-6.377718,2019-03-17T09:07:23Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",60.9305514037248,3600,545.639770336127,0.01692515316770132,261.8849477583219
17766,2019-03-17T00:00:00Z,10:07:14,52.379726,-6.378662,2019-03-17T10:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",120.647136490728,3591,516.651338042155,0.03359708618510956,251.00245628262132
17766,2019-03-17T00:00:00Z,11:07:10,52.379711,-6.378878,2019-03-17T11:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",24.2001079829166,3596,523.617325033482,0.006729729694915629,266.0275040598681
17766,2019-03-17T00:00:00Z,12:07:10,52.379879,-6.378706,2019-03-17T12:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",36.1281252019259,3600,544.3942735437,0.01003559033386831,45.67403689762535
17766,2019-03-17T00:00:00Z,13:07:23,52.379608,-6.378358,2019-03-17T13:07:23Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",62.7942680496297,3613,484.610139102521,0.017380090797019018,127.909162875759
17766,2019-03-17T00:00:00Z,14:07:20,52.376846,-6.378668,2019-03-17T14:07:20Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",504.85244196388,3597,199.072266475807,0.1403537508934889,186.40393464024248
17766,2019-03-17T00:00:00Z,15:07:12,52.378139,-6.380047,2019-03-17T15:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",281.352957770993,3592,395.711636086916,0.0783276608493856,313.15653569351633
17766,2019-03-17T00:00:00Z,16:07:39,52.377167,-6.379347,2019-03-17T16:07:39Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",193.621784343548,3627,269.575647260769,0.05338345308617252,144.23990182089827
17766,2019-03-17T00:00:00Z,17:07:12,52.377056,-6.380532,2019-03-17T17:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",133.457492598906,3573,401.268541565008,0.03735166319588738,264.6486683914862
17766,2019-03-17T00:00:00Z,18:07:40,52.376816,-6.380548,2019-03-17T18:07:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",43.8007679710943,3628,406.244343972105,0.012072979043851781,183.8140748343185
17766,2019-03-17T00:00:00Z,19:07:38,52.33448,-6.369462,2019-03-17T19:07:38Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7814.40806256351,3598,7812.10546227636,2.1718755037697357,165.32613986179314
17766,2019-03-17T00:00:00Z,20:07:11,52.334515,-6.369485,2019-03-17T20:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",6.87105131324838,3573,7805.49328011354,0.0019230482264898905,326.6893691788337
17766,2019-03-17T00:00:00Z,21:07:14,52.33448,-6.369522,2019-03-17T21:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7.59082673592132,3603,7811.39770453301,0.002106807309442498,226.59114026780068
17766,2019-03-17T00:00:00Z,22:07:11,52.33445,-6.369508,2019-03-17T22:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",5.68317523297443,3597,7816.9970377275,0.0015799764339656478,154.9831065233858
17766,2019-03-17T00:00:00Z,23:07:11,52.334476,-6.369508,2019-03-17T23:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",4.73660413362086,3600,7812.28696665109,0.0013157233704502384,0
17766,2019-03-18T00:00:00Z,00:07:16,52.336933,-6.370863,2019-03-18T00:07:16Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",472.352857374307,3605,7351.94309370602,0.1310271449027203,331.1238992058356
17766,2019-03-18T00:00:00Z,01:07:12,52.337147,-6.370363,2019-03-18T01:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",67.9564893595323,3596,7318.46895603619,0.018897800155598533,66.82907523965635
17766,2019-03-18T00:00:00Z,02:07:17,52.33712,-6.367983,2019-03-18T02:07:17Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",264.986049766663,3605,7354.52848917232,0.07350514556634202,90.64996625512386
17766,2019-03-18T00:00:00Z,03:07:17,52.337093,-6.3679,2019-03-18T03:07:17Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",10.4673773766995,3600,7360.6581313199,0.0029076048268609836,108.01976927913185
17766,2019-03-18T00:00:00Z,04:07:11,52.337078,-6.367903,2019-03-18T04:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2.7531480153264,3594,7363.31979358682,7.66040071042404e-4,191.30993247206294
17766,2019-03-18T00:00:00Z,05:07:40,52.337078,-6.367912,2019-03-18T05:07:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1.00187541707419,3629,7363.1831636369,2.760747911474755e-4,270
17766,2019-03-18T00:00:00Z,06:07:12,52.339622,-6.368104,2019-03-18T06:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",463.991765570805,3572,6901.22444769348,0.12989691085408872,355.68397248013065
17766,2019-03-18T00:00:00Z,07:07:48,52.377285,-6.378726,2019-03-18T07:07:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",6966.14727603864,3636,203.036488421258,1.915882089119537,344.25009098531234
17766,2019-03-18T00:00:00Z,08:07:13,52.377132,-6.378815,2019-03-18T08:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",29.6069408920436,3565,210.151356974193,0.008304892255832693,210.18653588161928
17766,2019-03-18T00:00:00Z,09:07:14,52.377144,-6.379189,2019-03-18T09:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",41.6909562586165,3601,251.833108198803,0.011577605181509706,271.8377367901014
17766,2019-03-18T00:00:00Z,10:07:41,52.377251,-6.378513,2019-03-18T10:07:41Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",77.7404041265573,3627,178.633640783056,0.02143380317798656,81.00561274069976
17766,2019-03-18T00:00:00Z,11:07:10,52.377285,-6.378713,2019-03-18T11:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",23.1110676281379,3569,201.610037721952,0.006475502277427254,279.6480453159176
17766,2019-03-18T00:00:00Z,12:07:17,52.377163,-6.378567,2019-03-18T12:07:17Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",27.5514574728601,3607,182.837250583362,0.007638330322389819,129.88268514945662
17766,2019-03-18T00:00:00Z,13:07:18,52.377098,-6.378685,2019-03-18T13:07:18Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",17.6929080684748,3601,195.588345323689,0.004913331871278744,241.1519407121607
17766,2019-03-18T00:00:00Z,14:07:12,52.377571,-6.378535,2019-03-18T14:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",87.8548132364524,3594,198.598666997974,0.024444856214928323,17.595109085150625
17766,2019-03-18T00:00:00Z,15:07:12,52.378025,-6.378685,2019-03-18T15:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",84.4566635276146,3600,258.515594052304,0.023460184313226273,341.7166269597009
17766,2019-03-18T00:00:00Z,16:07:40,52.378178,-6.378528,2019-03-18T16:07:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",32.922580302407,3628,265.537868312498,0.00907458111973732,45.73925935584624
17766,2019-03-18T00:00:00Z,17:07:17,52.377808,-6.377985,2019-03-18T17:07:17Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",90.5883047356967,3577,174.951079685255,0.02532521798593702,124.27050301205485
17766,2019-03-18T00:00:00Z,18:07:24,52.377571,-6.378772,2019-03-18T18:07:24Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",97.688551950306,3607,222.658280737408,0.027083047394041024,253.2406623240193
17766,2019-03-18T00:00:00Z,19:07:49,52.33791,-6.367525,2019-03-18T19:07:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7336.7477660751,3625,7219.16630541445,2.0239304182276134,164.1678129482957
17766,2019-03-18T00:00:00Z,20:07:10,52.337566,-6.365603,2019-03-18T20:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",222.94656520965,3561,7315.00635428428,0.06260785319001685,100.14736877223793
17766,2019-03-18T00:00:00Z,21:07:10,52.337521,-6.365665,2019-03-18T21:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",10.7168565069185,3600,7321.89734196698,0.002976904585255127,234.02761295057638
17766,2019-03-18T00:00:00Z,22:07:10,52.337479,-6.365625,2019-03-18T22:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",8.85323570841258,3600,7330.19941564461,0.0024592321412257173,136.39718102747793
17766,2019-03-18T00:00:00Z,23:07:10,52.337543,-6.36561,2019-03-18T23:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",11.7790915365852,3600,7318.99987466702,0.0032719698712736773,13.190610712772154
17766,2019-03-19T00:00:00Z,00:07:11,52.337513,-6.365693,2019-03-19T00:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",10.7351045042046,3601,7322.80034255258,0.002981145377451994,250.12782418363082
17766,2019-03-19T00:00:00Z,01:07:10,52.33749,-6.36563,2019-03-19T01:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",8.16964421846868,3599,7328.12953792252,0.002269976165176071,110.05609473561377
17766,2019-03-19T00:00:00Z,02:07:49,52.337692,-6.368727,2019-03-19T02:07:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",346.715205121727,3639,7240.38121574458,0.09527760514474495,273.73179747840857
17766,2019-03-19T00:00:00Z,03:07:18,52.338188,-6.367685,2019-03-19T03:07:18Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",147.040818572129,3569,7166.47706942674,0.04119944482267557,64.54519316590104
17766,2019-03-19T00:00:00Z,04:07:10,52.33778,-6.366828,2019-03-19T04:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",120.941646124867,3592,7254.22159919511,0.03366972330870461,115.45815452156165
17766,2019-03-19T00:00:00Z,05:07:14,52.33905,-6.367425,2019-03-19T05:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",240.740343076315,3604,7015.39507941346,0.0667980974129621,334.8227803800597
17766,2019-03-19T00:00:00Z,06:07:12,52.337517,-6.367743,2019-03-19T06:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",281.535986965919,3598,7286.57301971037,0.07824791188602523,191.71902729222717
17766,2019-03-19T00:00:00Z,07:07:14,52.377628,-6.378472,2019-03-19T07:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7408.03833673166,3602,197.186631652887,2.0566458458444363,345.0249386215223
17766,2019-03-19T00:00:00Z,08:07:10,52.377346,-6.37763,2019-03-19T08:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",106.910840084458,3596,90.2885376135529,0.029730489456189616,108.51656668715259
17766,2019-03-19T00:00:00Z,09:07:13,52.377274,-6.37675,2019-03-19T09:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",98.8370899175524,3603,37.7182351744151,0.027431887293242408,94.67741785907549
17766,2019-03-19T00:00:00Z,10:07:41,52.377831,-6.376788,2019-03-19T10:07:41Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",101.659667930812,3628,134.571279045654,0.028020856651271308,356.097179241968
17766,2019-03-19T00:00:00Z,11:07:10,52.377697,-6.376195,2019-03-19T11:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",70.3899571351575,3569,136.342670955573,0.019722599365412593,102.73325208529371
17766,2019-03-19T00:00:00Z,12:07:40,52.37759,-6.376362,2019-03-19T12:07:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",26.950316575679,3630,109.632132924581,0.0074243296351732815,237.35155915010392
17766,2019-03-19T00:00:00Z,13:07:10,52.377579,-6.376348,2019-03-19T13:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2.54017504843726,3570,108.913332385207,7.115336270132395e-4,128.15722658865334
17766,2019-03-19T00:00:00Z,14:07:17,52.377186,-6.376643,2019-03-19T14:07:17Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",78.8309025398176,3607,35.5534962995189,0.021854977138846026,216.89321705041033
17766,2019-03-19T00:00:00Z,15:07:19,52.377281,-6.37667,2019-03-19T15:07:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",17.5823838471868,3602,44.0279853749424,0.00488128368883586,344.1342921973775
17766,2019-03-19T00:00:00Z,16:07:13,52.377514,-6.378503,2019-03-19T16:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",208.425325162444,3594,191.035574670105,0.057992577952822484,277.2442461668842
17766,2019-03-19T00:00:00Z,17:07:12,52.377617,-6.379218,2019-03-19T17:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",81.7795769017613,3599,271.922957091706,0.02272286104522403,278.1974035523037
17766,2019-03-19T00:00:00Z,18:07:18,52.377491,-6.378366,2019-03-19T18:07:18Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",97.5876652225244,3606,175.38716395026,0.02706258048322919,98.41234529053305
17766,2019-03-19T00:00:00Z,19:07:40,52.337608,-6.367473,2019-03-19T19:07:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7370.00496693224,3622,7274.44610787256,2.03478878159366,164.72373230590551
17766,2019-03-19T00:00:00Z,20:07:10,52.33741,-6.367605,2019-03-19T20:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",38.9515017051651,3570,7308.04070349508,0.010910784791362765,213.69006752532738
17766,2019-03-19T00:00:00Z,21:07:10,52.337029,-6.367997,2019-03-19T21:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",81.9907532595682,3600,7370.74488873018,0.02277520923876895,225.81527947956587
17766,2019-03-19T00:00:00Z,22:07:10,52.336967,-6.367935,2019-03-19T22:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",13.2373010189829,3600,7382.8701449319,0.003677028060828594,135
17766,2019-03-19T00:00:00Z,23:07:10,52.336933,-6.367957,2019-03-19T23:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",6.66092716707697,3600,7388.67594383725,0.0018502575464102691,212.90524292286378
17766,2019-03-20T00:00:00Z,00:07:11,52.336948,-6.36797,2019-03-20T00:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3.09232916108505,3601,7385.77269174663,8.587417831394184e-4,319.0856167754543
17766,2019-03-20T00:00:00Z,01:07:10,52.336735,-6.36967,2019-03-20T01:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",193.180885264929,3599,7401.18257711436,0.0536762670922282,262.85839180916344
