"Date","Time","Lon","Lat"
"18.05.2011","06:36:52",18.381615,-33.8091417
"18.05.2011","06:37:57",18.3816583,-33.8091767
"18.05.2011","06:39:06",18.3817283,-33.8091917
"18.05.2011","06:40:16",18.3819567,-33.8093517
"18.05.2011","06:41:18",18.382065,-33.809505
"18.05.2011","06:42:29",18.382575,-33.810145
"18.05.2011","07:01:36",18.40199,-33.81409
"18.05.2011","07:02:24",18.4026367,-33.8144333
"18.05.2011","07:03:13",18.4032333,-33.8147083
"18.05.2011","07:03:53",18.40379,-33.8148667
"18.05.2011","07:04:35",18.4043717,-33.8151983
"18.05.2011","07:05:20",18.4047667,-33.8155517
"18.05.2011","07:05:51",18.4053383,-33.81582
"18.05.2011","07:06:30",18.4059433,-33.8160267
"18.05.2011","07:07:12",18.4064483,-33.8164033
"18.05.2011","07:10:05",18.40895,-33.8175467
"18.05.2011","07:10:46",18.4094883,-33.81767
"18.05.2011","07:11:35",18.4101617,-33.8182583
"18.05.2011","07:12:26",18.4107617,-33.8188317
"18.05.2011","07:13:12",18.4112667,-33.81932
"18.05.2011","07:14:06",18.4120267,-33.820035
"18.05.2011","07:14:49",18.41269,-33.8202383
"18.05.2011","07:15:35",18.4130033,-33.820895
"18.05.2011","07:16:17",18.4134483,-33.8214583
"18.05.2011","07:17:07",18.414415,-33.8216967
"18.05.2011","07:17:58",18.4144167,-33.8228533
"18.05.2011","07:18:51",18.4148167,-33.8235017
"18.05.2011","07:19:44",18.41493,-33.8244783
"18.05.2011","07:20:56",18.415545,-33.8252183
"18.05.2011","07:21:59",18.4158183,-33.8261883
"18.05.2011","07:23:05",18.41607,-33.8272383
"18.05.2011","07:24:10",18.4166017,-33.8280183
"18.05.2011","07:25:14",18.416865,-33.8289317
"18.05.2011","07:26:14",18.417005,-33.8298283
"18.05.2011","07:27:14",18.4171517,-33.8308167
"18.05.2011","07:28:09",18.4172633,-33.83154
"18.05.2011","07:29:12",18.4171467,-33.83247
"18.05.2011","07:30:15",18.41687,-33.83344
"18.05.2011","07:31:35",18.416115,-33.83437
"18.05.2011","07:32:26",18.4156717,-33.8351383
"18.05.2011","07:33:30",18.4153467,-33.835775
"18.05.2011","07:34:48",18.4147667,-33.8368867
"18.05.2011","07:36:11",18.4142667,-33.838065
"18.05.2011","07:37:31",18.4135017,-33.83854
"18.05.2011","07:38:14",18.4130417,-33.838875
"18.05.2011","07:38:47",18.4127383,-33.8389317
"18.05.2011","07:39:36",18.41205,-33.8397283
"18.05.2011","07:40:25",18.4114883,-33.8403333
"18.05.2011","07:41:19",18.4108033,-33.8409467
"18.05.2011","07:43:29",18.4093567,-33.8422833
"18.05.2011","07:44:35",18.4085517,-33.8430867
"18.05.2011","07:45:47",18.4080317,-33.8436733
"18.05.2011","07:47:05",18.4070767,-33.8448767
"18.05.2011","07:48:08",18.4069983,-33.8455833
"18.05.2011","07:49:15",18.4068817,-33.84636
"18.05.2011","07:50:18",18.40653,-33.8472767
"18.05.2011","07:51:24",18.4060817,-33.8481533
"18.05.2011","07:52:28",18.405725,-33.8490567
"18.05.2011","07:53:34",18.4055033,-33.84991
"18.05.2011","07:54:48",18.4050483,-33.8508183
"18.05.2011","07:55:57",18.4046967,-33.8517533
"18.05.2011","07:57:45",18.40334,-33.852755
"18.05.2011","07:59:11",18.402035,-33.85319
"18.05.2011","08:21:35",18.387095,-33.857955
"18.05.2011","08:27:20",18.386055,-33.86194
"18.05.2011","08:38:15",18.38096,-33.8674767
"18.05.2011","08:39:53",18.3809883,-33.8679083
"18.05.2011","08:40:57",18.3809367,-33.8680517
"18.05.2011","08:42:15",18.3802383,-33.8684517
"18.05.2011","08:43:21",18.3796333,-33.8685567
"18.05.2011","08:44:05",18.377015,-33.8693
"18.05.2011","08:45:57",18.379155,-33.8699217
"18.05.2011","08:47:01",18.3782267,-33.8697583
"18.05.2011","08:48:54",18.376995,-33.869265
"18.05.2011","08:49:58",18.3768533,-33.8692317
"18.05.2011","08:51:00",18.3767583,-33.8691117
"18.05.2011","08:52:50",18.375245,-33.8685117
"18.05.2011","08:55:29",18.37354,-33.8680683
"18.05.2011","08:56:32",18.3730083,-33.8680217
"18.05.2011","08:57:36",18.3732583,-33.8681317
"18.05.2011","08:58:39",18.3734867,-33.8680233
"18.05.2011","08:59:43",18.37319,-33.86808
"18.05.2011","09:00:45",18.3729933,-33.86788
"18.05.2011","09:01:47",18.3728133,-33.86796
"18.05.2011","09:02:51",18.3728533,-33.8680033
"18.05.2011","09:03:55",18.372755,-33.8679817
"18.05.2011","09:04:59",18.3726383,-33.8679333
"18.05.2011","09:06:03",18.372155,-33.8680167
"18.05.2011","09:08:01",18.37068,-33.8687183
"18.05.2011","09:09:05",18.3703033,-33.869015
"18.05.2011","09:10:09",18.370075,-33.869065
"18.05.2011","09:11:13",18.3696333,-33.869415
"18.05.2011","09:13:25",18.3691967,-33.87053
"18.05.2011","09:14:28",18.3677217,-33.8711767
"18.05.2011","09:15:45",18.3661967,-33.872
"18.05.2011","09:16:56",18.366595,-33.8729017
"18.05.2011","09:18:34",18.3706283,-33.8737317
"18.05.2011","09:20:43",18.368365,-33.8748417
"18.05.2011","09:22:16",18.3691583,-33.87627
"18.05.2011","09:24:36",18.3677717,-33.8770017
"18.05.2011","09:26:50",18.3668517,-33.8762817
"18.05.2011","09:28:26",18.36676,-33.8769017
"18.05.2011","09:30:39",18.3674883,-33.8779367
"18.05.2011","09:31:50",18.3677867,-33.8784517
"18.05.2011","09:32:53",18.3679933,-33.8788717
"18.05.2011","09:34:00",18.3681617,-33.8799117
"18.05.2011","09:35:04",18.3682333,-33.880805
"18.05.2011","09:36:10",18.3686567,-33.88151
"18.05.2011","09:37:22",18.3692817,-33.8811167
"18.05.2011","09:38:11",18.369205,-33.8805033
"18.05.2011","09:39:09",18.3689433,-33.88103
"18.05.2011","09:40:29",18.3686333,-33.88195
"18.05.2011","09:41:38",18.3690683,-33.8826667
"18.05.2011","09:42:22",18.3696483,-33.882645
"18.05.2011","09:43:37",18.369955,-33.8823633
"18.05.2011","09:44:00",18.370325,-33.8827883
"18.05.2011","09:45:03",18.3711483,-33.8832917
"18.05.2011","09:45:59",18.3719067,-33.88364
"18.05.2011","09:46:46",18.37228,-33.8842433
"18.05.2011","09:48:08",18.37303,-33.884765
"18.05.2011","09:49:03",18.3734617,-33.885325
"18.05.2011","09:49:52",18.3737067,-33.8852417
"18.05.2011","09:51:18",18.3745283,-33.886
"18.05.2011","09:52:19",18.3756933,-33.8868417
"18.05.2011","09:53:17",18.3765317,-33.88636
"18.05.2011","09:54:29",18.37725,-33.88725
"18.05.2011","09:55:23",18.377605,-33.887755
"18.05.2011","09:55:54",18.3778583,-33.8877083
"18.05.2011","09:56:40",18.3781117,-33.8885417
"18.05.2011","09:57:36",18.3785283,-33.8889983
"18.05.2011","09:59:04",18.3778,-33.8895167
"18.05.2011","09:59:53",18.3773433,-33.889715
"18.05.2011","10:00:33",18.37693,-33.8898633
"18.05.2011","10:01:35",18.3762233,-33.890125
"18.05.2011","10:03:13",18.3756433,-33.8909033
"18.05.2011","10:04:26",18.3763417,-33.891065
"18.05.2011","10:05:29",18.3770067,-33.89145
"18.05.2011","10:06:24",18.3780117,-33.891975
"18.05.2011","10:07:17",18.3788333,-33.8921717
"18.05.2011","10:07:50",18.3790117,-33.8923233
"18.05.2011","10:09:10",18.3801767,-33.8917983
"18.05.2011","10:10:09",18.3805433,-33.892475
"18.05.2011","10:10:58",18.3802733,-33.8938467
"18.05.2011","10:11:28",18.380075,-33.8941583
"18.05.2011","10:12:13",18.380855,-33.8942967
"18.05.2011","10:12:54",18.3803933,-33.8949433
"18.05.2011","10:14:23",18.380055,-33.89563
"18.05.2011","10:15:44",18.38032,-33.8967967
"18.05.2011","10:16:42",18.3800317,-33.89744
"18.05.2011","10:17:49",18.3791017,-33.8978583
"18.05.2011","10:18:21",18.3775933,-33.89918
"18.05.2011","10:19:18",18.377905,-33.8973883
"18.05.2011","10:20:23",18.377205,-33.8978667
"18.05.2011","10:21:22",18.3764117,-33.8973883
"18.05.2011","10:22:32",18.3758217,-33.8966467
"18.05.2011","10:23:23",18.3758267,-33.89604
"18.05.2011","10:24:19",18.375195,-33.89577
"18.05.2011","10:25:18",18.3745917,-33.89601
"18.05.2011","10:26:20",18.3744683,-33.89678
"18.05.2011","10:27:22",18.3742083,-33.8973117
"18.05.2011","10:28:09",18.3746417,-33.8979683
"18.05.2011","10:28:58",18.3747933,-33.8986733
"18.05.2011","10:30:01",18.3750967,-33.899395
"18.05.2011","10:31:06",18.3746817,-33.8999117
"18.05.2011","10:31:59",18.3746417,-33.90064
"18.05.2011","10:32:58",18.3741367,-33.901485
"18.05.2011","10:34:12",18.3732333,-33.900465
"18.05.2011","10:35:05",18.373015,-33.90077
"18.05.2011","10:35:59",18.37518,-33.899475
"18.05.2011","10:36:49",18.3732167,-33.9020617
"18.05.2011","10:38:40",18.374495,-33.9027917
"18.05.2011","10:39:41",18.37448,-33.9035717
"18.05.2011","10:40:45",18.37356,-33.9033367
"18.05.2011","10:41:43",18.37282,-33.9027717
"18.05.2011","10:43:05",18.3722383,-33.901875
"18.05.2011","10:44:00",18.37142,-33.9018933
"18.05.2011","10:45:49",18.37073,-33.90219
"18.05.2011","10:48:02",18.371035,-33.9025417
"18.05.2011","10:50:27",18.370785,-33.9024
"18.05.2011","10:52:57",18.3709817,-33.90176
"18.05.2011","10:54:29",18.3722233,-33.9011617
"18.05.2011","10:55:31",18.37192,-33.901015
"18.05.2011","10:56:34",18.3720217,-33.9007983
"18.05.2011","10:57:36",18.3716583,-33.9009433
"18.05.2011","11:00:15",18.3709967,-33.8999117
"18.05.2011","11:01:18",18.3708683,-33.89981
"18.05.2011","11:02:30",18.3705383,-33.900025
"18.05.2011","11:03:34",18.370435,-33.9000967
"18.05.2011","11:05:00",18.369885,-33.9000283
"18.05.2011","11:06:04",18.36977,-33.9000583
"18.05.2011","11:06:42",18.3700983,-33.8997783
"18.05.2011","11:07:43",18.3706917,-33.89909
"18.05.2011","11:08:33",18.3714617,-33.8991933
"18.05.2011","11:10:12",18.372245,-33.898805
"18.05.2011","11:11:19",18.3719,-33.897985
"18.05.2011","11:12:41",18.3721583,-33.8968867
"18.05.2011","11:13:45",18.3719333,-33.8968267
"18.05.2011","11:15:03",18.3722767,-33.896525
"18.05.2011","11:17:26",18.37165,-33.89542
"18.05.2011","11:18:28",18.3713533,-33.8953967
"18.05.2011","11:19:37",18.37134,-33.8958017
"18.05.2011","11:21:33",18.3703817,-33.89525
"18.05.2011","11:22:37",18.3708867,-33.89539
"18.05.2011","11:23:54",18.3717767,-33.89545
"18.05.2011","11:24:31",18.3721683,-33.895505
"18.05.2011","11:25:34",18.373625,-33.8955067
"18.05.2011","11:27:05",18.3737133,-33.8952383
"18.05.2011","11:28:28",18.3736767,-33.8940333
"18.05.2011","11:29:46",18.3734433,-33.8946483
"18.05.2011","11:31:06",18.373045,-33.8952217
"18.05.2011","11:32:35",18.37231,-33.8958967
"18.05.2011","11:33:18",18.37209,-33.89548
"18.05.2011","11:34:22",18.37203,-33.895545
"18.05.2011","11:35:26",18.3719583,-33.89559
"18.05.2011","11:36:29",18.37119,-33.8961
"18.05.2011","11:37:36",18.371475,-33.8963783
"18.05.2011","11:38:47",18.3707783,-33.8969283
"18.05.2011","11:39:34",18.3705917,-33.8971217
"18.05.2011","11:40:25",18.36998,-33.8975717
"18.05.2011","11:41:34",18.3689617,-33.897335
"18.05.2011","11:42:25",18.36849,-33.897495
"18.05.2011","11:43:26",18.3677233,-33.8965617
"18.05.2011","11:44:33",18.3674817,-33.8956567
"18.05.2011","11:45:07",18.3672517,-33.8960733
"18.05.2011","11:46:01",18.3656233,-33.89592
"18.05.2011","11:46:52",18.3652,-33.8966017
"18.05.2011","11:48:02",18.3643983,-33.89728
"18.05.2011","11:49:19",18.363935,-33.8978983
"18.05.2011","11:50:09",18.3643883,-33.89859
"18.05.2011","11:50:53",18.3643467,-33.8989033
"18.05.2011","11:51:44",18.36398,-33.89945
"18.05.2011","11:52:36",18.3633633,-33.90004
"18.05.2011","11:53:33",18.3634867,-33.9005967
"18.05.2011","11:54:26",18.3632633,-33.9012083
"18.05.2011","11:55:30",18.3623483,-33.9009333
"18.05.2011","11:56:08",18.3614467,-33.903425
"18.05.2011","11:56:58",18.3609983,-33.89977
"18.05.2011","11:57:51",18.3603933,-33.8999383
"18.05.2011","11:58:44",18.3600267,-33.899165
"18.05.2011","11:59:40",18.359635,-33.8984683
"18.05.2011","12:00:57",18.35873,-33.8991133
"18.05.2011","12:02:04",18.3579667,-33.8994067
"18.05.2011","12:03:06",18.3572233,-33.8997333
"18.05.2011","12:04:06",18.35639,-33.9000433
"18.05.2011","12:04:40",18.3561883,-33.9004283
"18.05.2011","12:05:30",18.355785,-33.9010833
"18.05.2011","12:06:22",18.35553,-33.9014817
"18.05.2011","12:07:17",18.3552267,-33.90225
"18.05.2011","12:08:07",18.3552167,-33.9030533
"18.05.2011","12:09:09",18.356205,-33.903425
"18.05.2011","12:10:13",18.3564933,-33.9040067
"18.05.2011","12:11:30",18.3576183,-33.903765
"18.05.2011","12:12:22",18.358105,-33.9034933
"18.05.2011","12:13:25",18.35857,-33.9035983
"18.05.2011","12:14:07",18.359255,-33.9034267
"18.05.2011","12:14:53",18.35955,-33.90384
"18.05.2011","12:15:14",18.3597233,-33.9039467
"18.05.2011","12:16:01",18.360465,-33.9041017
"18.05.2011","12:16:48",18.3611417,-33.9044067
"18.05.2011","12:17:21",18.3611883,-33.90486
"18.05.2011","12:18:24",18.3618167,-33.9054133
"18.05.2011","12:19:27",18.36259,-33.9056883
"18.05.2011","12:20:54",18.3631333,-33.9046767
"18.05.2011","12:21:56",18.3628883,-33.9037533
"18.05.2011","12:22:54",18.3630617,-33.9031183
"18.05.2011","12:23:40",18.364135,-33.90464
"18.05.2011","12:24:35",18.3641333,-33.90416
"18.05.2011","12:25:31",18.364085,-33.902905
"18.05.2011","12:26:23",18.3639117,-33.9023433
"18.05.2011","12:27:11",18.361915,-33.8995233
"18.05.2011","12:27:59",18.3617583,-33.8990133
"18.05.2011","12:28:59",18.3606917,-33.89829
"18.05.2011","12:29:50",18.360295,-33.8976183
"18.05.2011","12:30:43",18.35923,-33.8970933
"18.05.2011","12:31:45",18.3589267,-33.896575
"18.05.2011","12:32:43",18.35765,-33.89583
"18.05.2011","12:33:41",18.3575667,-33.8956367
"18.05.2011","12:34:38",18.3570817,-33.8950267
"18.05.2011","12:35:43",18.3570767,-33.8943933
"18.05.2011","12:36:41",18.3569233,-33.8945433
"18.05.2011","12:38:02",18.3566367,-33.8936883
"18.05.2011","12:38:58",18.3559233,-33.89274
"18.05.2011","12:39:57",18.3562567,-33.891925
"18.05.2011","12:40:49",18.355965,-33.891055
"18.05.2011","12:41:35",18.3558,-33.89064
"18.05.2011","12:42:33",18.3551017,-33.8897783
"18.05.2011","12:43:35",18.35524,-33.889255
"18.05.2011","12:44:01",18.3551583,-33.8889133
"18.05.2011","12:44:47",18.355165,-33.8882717
"18.05.2011","12:45:39",18.35457,-33.8876167
"18.05.2011","12:46:35",18.3541583,-33.88727
"18.05.2011","12:47:35",18.3529833,-33.887025
"18.05.2011","12:48:29",18.3520317,-33.8870833
"18.05.2011","12:49:15",18.3517733,-33.8867
"18.05.2011","12:50:19",18.3508617,-33.8860717
"18.05.2011","12:51:11",18.3509583,-33.8854067
"18.05.2011","12:52:09",18.3487033,-33.88472
"18.05.2011","12:53:05",18.3439633,-33.8841667
"18.05.2011","12:53:46",18.3459267,-33.8836317
"18.05.2011","12:55:14",18.3463167,-33.88273
"18.05.2011","12:56:31",18.3461017,-33.8816917
"18.05.2011","12:57:34",18.3454817,-33.8809567
"18.05.2011","12:58:40",18.34474,-33.88017
"18.05.2011","13:00:41",18.34515,-33.8790383
"18.05.2011","13:01:29",18.3457567,-33.8783517
"18.05.2011","13:02:43",18.3471867,-33.87741
"18.05.2011","13:05:56",18.35137,-33.876715
"18.05.2011","13:07:32",18.35275,-33.876685
"18.05.2011","13:10:43",18.3553733,-33.877045
"18.05.2011","13:11:28",18.3560333,-33.87743
"18.05.2011","13:12:15",18.3567633,-33.8778567
"18.05.2011","13:21:35",18.3553983,-33.88087
"18.05.2011","13:22:49",18.3553333,-33.8801783
"18.05.2011","13:23:40",18.3551017,-33.87963
"18.05.2011","13:24:46",18.355215,-33.8794467
"18.05.2011","13:25:50",18.3556683,-33.8791867
"18.05.2011","13:26:56",18.3557367,-33.8791767
"18.05.2011","13:28:38",18.355025,-33.87848
"18.05.2011","13:29:44",18.3554817,-33.878175
"18.05.2011","13:30:49",18.3557617,-33.8780917
"18.05.2011","13:31:55",18.35589,-33.8779617
"18.05.2011","13:32:57",18.3563167,-33.87772
"18.05.2011","13:34:16",18.35587,-33.87775
"18.05.2011","13:35:19",18.3561833,-33.8776833
"18.05.2011","13:36:22",18.356185,-33.8777867
"18.05.2011","13:37:27",18.3562267,-33.8778983
"18.05.2011","13:38:32",18.3570367,-33.8777683
"18.05.2011","13:39:39",18.3575583,-33.877705
"18.05.2011","13:41:05",18.3579817,-33.8776783
"18.05.2011","13:42:10",18.3581683,-33.8777533
"18.05.2011","13:43:18",18.3584083,-33.8777017
"18.05.2011","13:44:20",18.35931,-33.8774333
"18.05.2011","13:45:23",18.3592283,-33.8775767
"18.05.2011","13:46:28",18.35902,-33.8776367
"18.05.2011","13:47:13",18.3594133,-33.877425
"18.05.2011","13:49:08",18.3602,-33.8767183
"18.05.2011","13:51:22",18.3596683,-33.8764933
"18.05.2011","13:52:27",18.3591883,-33.8765317
"18.05.2011","13:53:58",18.359435,-33.8752617
"18.05.2011","13:55:02",18.3593633,-33.8753333
"18.05.2011","13:56:07",18.359895,-33.8751083
"18.05.2011","13:57:18",18.3600133,-33.8750233
"18.05.2011","13:58:20",18.357775,-33.875315
"18.05.2011","13:59:25",18.3598517,-33.874925
"18.05.2011","14:00:30",18.359935,-33.8748083
"18.05.2011","14:01:37",18.36009,-33.8747117
"18.05.2011","14:02:41",18.3603383,-33.8745967
"18.05.2011","14:03:47",18.3606217,-33.8743183
"18.05.2011","14:04:51",18.3603783,-33.8742233
"18.05.2011","14:05:55",18.36043,-33.8741417
"18.05.2011","14:06:57",18.3619133,-33.8732783
"18.05.2011","14:08:03",18.3611333,-33.8736167
"18.05.2011","14:09:08",18.3613717,-33.8734667
"18.05.2011","14:10:11",18.3619233,-33.8731433
"18.05.2011","14:11:16",18.3623533,-33.8730283
"18.05.2011","14:12:22",18.36251,-33.8729817
"18.05.2011","14:13:28",18.3628483,-33.8728217
"18.05.2011","14:14:43",18.36321,-33.87231
"18.05.2011","14:15:41",18.3637067,-33.8715933
"18.05.2011","14:16:39",18.3640033,-33.8709617
"18.05.2011","14:17:40",18.3643167,-33.8702783
"18.05.2011","14:19:08",18.3648,-33.869395
"18.05.2011","14:20:08",18.365465,-33.868655
"18.05.2011","14:21:03",18.36578,-33.8678683
"18.05.2011","14:22:12",18.36582,-33.867155
"18.05.2011","14:26:05",18.3665033,-33.8642617
"18.05.2011","14:28:22",18.36694,-33.8627017
"18.05.2011","14:29:38",18.367295,-33.8617333
"18.05.2011","14:31:08",18.3675067,-33.8605283
"18.05.2011","14:32:48",18.367855,-33.85936
"18.05.2011","14:35:09",18.3689917,-33.85843
"18.05.2011","14:36:18",18.3694083,-33.857685
"18.05.2011","14:37:55",18.3703567,-33.857325
"18.05.2011","14:39:53",18.3716083,-33.8570517
"18.05.2011","14:42:33",18.3731033,-33.8583867
"18.05.2011","14:43:21",18.3739333,-33.8588733
"18.05.2011","14:44:58",18.3754217,-33.8591217
"18.05.2011","14:46:06",18.3767683,-33.85935
"18.05.2011","14:47:19",18.3780867,-33.85942
"18.05.2011","14:48:30",18.3786667,-33.85881
"18.05.2011","14:49:33",18.3794133,-33.8582567
"18.05.2011","14:50:42",18.3802917,-33.8576717
"18.05.2011","14:51:45",18.3805717,-33.8577033
"18.05.2011","14:53:18",18.3814883,-33.856905
"18.05.2011","14:55:09",18.382665,-33.8558933
"18.05.2011","14:57:02",18.383495,-33.8548
"18.05.2011","14:59:04",18.3842117,-33.8535517
"18.05.2011","15:00:49",18.3849117,-33.85238
"18.05.2011","15:02:11",18.3854033,-33.8515883
"18.05.2011","15:03:24",18.3860133,-33.8509517
"18.05.2011","15:04:14",18.3866933,-33.8505683
"18.05.2011","15:05:09",18.3873933,-33.8501517
"18.05.2011","15:05:57",18.38833,-33.85004
"18.05.2011","15:06:29",18.3887683,-33.85021
"18.05.2011","15:06:50",18.3891217,-33.85053
"18.05.2011","15:07:24",18.38922,-33.85096
"18.05.2011","15:07:42",18.38947,-33.851065
"18.05.2011","15:09:10",18.3892683,-33.8519817
"18.05.2011","15:10:34",18.3889017,-33.85287
"18.05.2011","15:11:28",18.3888867,-33.853045
"18.05.2011","15:12:31",18.3886733,-33.85283
"18.05.2011","15:14:07",18.38926,-33.8523117
"18.05.2011","15:15:10",18.3893767,-33.8515817
"18.05.2011","15:16:17",18.3896233,-33.8509133
"18.05.2011","15:18:26",18.3909883,-33.8495883
"18.05.2011","15:19:31",18.39166,-33.8488333
"18.05.2011","15:20:36",18.392085,-33.8482317
"18.05.2011","15:21:43",18.3923933,-33.8475183
"18.05.2011","15:22:45",18.3931033,-33.8467783
"18.05.2011","15:23:49",18.3935083,-33.846075
"18.05.2011","15:24:57",18.3939183,-33.8453583
"18.05.2011","15:26:08",18.3942917,-33.8445667
"18.05.2011","15:27:31",18.394905,-33.8440067
"18.05.2011","15:28:21",18.3953483,-33.8434683
"18.05.2011","15:29:27",18.3957617,-33.842755
"18.05.2011","15:30:39",18.3963683,-33.841995
"18.05.2011","15:31:48",18.3965983,-33.8411733
"18.05.2011","15:33:01",18.3967133,-33.8404333
"18.05.2011","15:34:04",18.3971217,-33.8396217
"18.05.2011","15:35:29",18.397305,-33.838895
"18.05.2011","15:36:26",18.3977617,-33.8382
"18.05.2011","15:37:39",18.3980933,-33.8373317
"18.05.2011","15:38:11",18.3983283,-33.8369383
"18.05.2011","15:39:12",18.3985433,-33.836365
"18.05.2011","15:40:59",18.3989583,-33.835495
"18.05.2011","15:42:07",18.3990817,-33.8347067
"18.05.2011","15:42:57",18.39912,-33.8339817
"18.05.2011","15:44:07",18.3998917,-33.8334233
"18.05.2011","15:45:07",18.4000367,-33.8327267
"18.05.2011","15:46:09",18.4002883,-33.8321233
"18.05.2011","15:47:38",18.4008783,-33.8310783
"18.05.2011","15:48:43",18.4010133,-33.830915
"18.05.2011","15:49:24",18.4010717,-33.8304983
"18.05.2011","15:50:12",18.40115,-33.8299483
"18.05.2011","15:51:31",18.4014617,-33.8290433
"18.05.2011","15:52:36",18.401705,-33.828295
"18.05.2011","15:53:37",18.4019217,-33.8277417
"18.05.2011","15:54:18",18.40233,-33.8272167
"18.05.2011","15:55:49",18.402345,-33.826555
"18.05.2011","15:56:58",18.40235,-33.826075
"18.05.2011","15:58:01",18.4016667,-33.8257133
"18.05.2011","15:59:22",18.401315,-33.825035
"18.05.2011","16:01:59",18.400625,-33.8242367
