"Date","Time","Lon","Lat"
"08.05.2013","21:02:17",18.3724567,-33.795735
"08.05.2013","21:03:28",18.3722317,-33.7952733
"08.05.2013","21:06:00",18.3723767,-33.7958017
"08.05.2013","21:07:14",18.372335,-33.7956417
"08.05.2013","21:08:20",18.3724067,-33.7958033
"08.05.2013","21:09:26",18.3723583,-33.795755
"08.05.2013","21:10:44",18.3724117,-33.795745
"08.05.2013","21:11:51",18.3723967,-33.795645
"08.05.2013","21:12:57",18.3724683,-33.7957567
"08.05.2013","21:14:05",18.372625,-33.7952967
"08.05.2013","21:15:13",18.3724467,-33.7956533
"08.05.2013","21:16:22",18.37225,-33.7957383
"08.05.2013","21:17:30",18.3722333,-33.79578
"08.05.2013","21:18:37",18.3722067,-33.7959483
"08.05.2013","21:19:43",18.3732867,-33.8001767
"08.05.2013","21:21:15",18.3781867,-33.8068733
"08.05.2013","21:22:21",18.3766567,-33.8104167
"08.05.2013","21:23:27",18.3771283,-33.813035
"08.05.2013","21:24:36",18.3768617,-33.81236
"08.05.2013","23:27:11",18.37683,-33.812445
"08.05.2013","23:28:26",18.3768783,-33.8124817
"08.05.2013","23:29:51",18.3768567,-33.8122933
"08.05.2013","23:31:21",18.377025,-33.8123833
"08.05.2013","23:34:37",18.3770983,-33.81254
"08.05.2013","23:36:45",18.3770667,-33.8126567
"08.05.2013","23:49:24",18.3771667,-33.8125917
"08.05.2013","23:52:41",18.3768833,-33.8126567
"09.05.2013","02:43:47",18.3770283,-33.8126333
"09.05.2013","02:45:02",18.3768167,-33.8125867
"09.05.2013","02:47:08",18.3767133,-33.81248
"09.05.2013","02:48:44",18.3769183,-33.81271
"09.05.2013","02:49:58",18.3769567,-33.8125383
"09.05.2013","02:51:10",18.37632,-33.8125367
"09.05.2013","02:52:19",18.3766483,-33.8124417
"09.05.2013","02:53:29",18.3766117,-33.8124367
"09.05.2013","02:54:37",18.3769933,-33.8125217
"09.05.2013","02:55:46",18.3770267,-33.8125667
"09.05.2013","02:56:56",18.3765867,-33.8125167
"09.05.2013","02:58:07",18.3768367,-33.81253
"09.05.2013","02:59:19",18.3766583,-33.812475
"09.05.2013","03:00:30",18.3769767,-33.812625
"09.05.2013","03:02:07",18.376755,-33.8125233
"09.05.2013","03:05:30",18.376665,-33.8123933
"09.05.2013","03:07:12",18.3765217,-33.812625
"09.05.2013","03:08:59",18.3763033,-33.8121217
"09.05.2013","03:10:51",18.3760033,-33.8118767
"09.05.2013","03:12:28",18.3765133,-33.8123917
"09.05.2013","03:13:43",18.377295,-33.8128233
"09.05.2013","03:14:51",18.3778367,-33.81297
"09.05.2013","03:16:01",18.3774067,-33.81265
"09.05.2013","03:18:21",18.377475,-33.8127333
"09.05.2013","03:19:34",18.3777367,-33.81303
"09.05.2013","03:20:49",18.3777433,-33.8131433
"09.05.2013","03:21:57",18.3772567,-33.81276
"09.05.2013","03:23:05",18.377155,-33.8127717
"09.05.2013","03:24:14",18.3772433,-33.8127583
"09.05.2013","03:25:21",18.3773717,-33.8128317
"09.05.2013","03:26:29",18.3773817,-33.8128083
"09.05.2013","03:27:40",18.3774267,-33.8129233
"09.05.2013","03:29:03",18.3773967,-33.8128117
"09.05.2013","03:31:13",18.377445,-33.8126133
"09.05.2013","03:32:20",18.3776117,-33.812615
"09.05.2013","03:33:27",18.3767767,-33.812565
"09.05.2013","03:34:36",18.3763683,-33.812475
"09.05.2013","03:35:45",18.3761533,-33.8124583
"09.05.2013","03:36:53",18.37645,-33.81249
"09.05.2013","03:38:02",18.37663,-33.81252
"09.05.2013","03:39:09",18.37649,-33.8124533
"09.05.2013","03:40:16",18.3769217,-33.81253
"09.05.2013","03:41:54",18.3759233,-33.81198
"09.05.2013","03:43:07",18.37674,-33.812485
"09.05.2013","03:44:18",18.3764733,-33.8123517
"09.05.2013","03:45:42",18.376025,-33.8122683
"09.05.2013","03:46:59",18.3765267,-33.8125683
"09.05.2013","03:48:35",18.3763167,-33.812185
"09.05.2013","03:49:55",18.37658,-33.8124733
"09.05.2013","03:51:11",18.3764883,-33.8124233
"09.05.2013","03:52:24",18.3767533,-33.8124933
"09.05.2013","03:53:39",18.3766783,-33.8126017
"09.05.2013","03:55:01",18.3766067,-33.8124983
"09.05.2013","03:56:14",18.3765567,-33.81247
"09.05.2013","03:57:29",18.3767933,-33.81241
"09.05.2013","03:58:44",18.3766967,-33.8124967
"09.05.2013","03:59:56",18.3767383,-33.81246
"09.05.2013","04:01:11",18.3768883,-33.8125783
"09.05.2013","04:03:57",18.3771117,-33.812665
"09.05.2013","04:05:12",18.3772733,-33.812555
"09.05.2013","04:07:32",18.3781833,-33.81362
"09.05.2013","05:58:33",18.3765983,-33.81264
"09.05.2013","05:59:43",18.3766167,-33.81265
