"Date","Time","Lon","Lat"
"20.04.2012","11:03:00",18.43488,-33.8511183
"20.04.2012","11:04:09",18.4346017,-33.8511683
"20.04.2012","11:05:19",18.4343933,-33.85115
"20.04.2012","11:07:46",18.4328567,-33.851535
"20.04.2012","11:08:49",18.43143,-33.8523833
"20.04.2012","11:09:55",18.43216,-33.8513683
"20.04.2012","11:10:59",18.4314567,-33.8514533
"20.04.2012","11:12:06",18.4314133,-33.8512183
"20.04.2012","11:13:08",18.4311567,-33.8510283
"20.04.2012","11:14:13",18.430805,-33.8511117
"20.04.2012","11:15:19",18.4306183,-33.851045
"20.04.2012","11:16:32",18.430515,-33.8509767
"20.04.2012","11:17:39",18.4302583,-33.8507783
"20.04.2012","11:19:01",18.4309383,-33.8502083
"20.04.2012","11:20:35",18.4317767,-33.8494283
"20.04.2012","11:21:38",18.4317133,-33.849025
"20.04.2012","11:22:45",18.43106,-33.848965
"20.04.2012","11:24:12",18.4298917,-33.84836
"20.04.2012","11:25:55",18.4287383,-33.8479967
"20.04.2012","11:27:54",18.4272467,-33.847605
"20.04.2012","11:29:45",18.4256967,-33.8474233
"20.04.2012","11:31:27",18.42493,-33.8471967
"20.04.2012","11:33:04",18.423655,-33.8469467
"20.04.2012","11:34:50",18.4221633,-33.8463083
"20.04.2012","11:36:18",18.4211467,-33.8464017
"20.04.2012","11:37:09",18.4205867,-33.84645
"20.04.2012","11:38:29",18.4200967,-33.845735
"20.04.2012","11:40:16",18.4195033,-33.84678
"20.04.2012","11:40:57",18.41887,-33.8464033
"20.04.2012","11:41:21",18.4193133,-33.84633
"20.04.2012","11:43:14",18.4180117,-33.8464033
"20.04.2012","11:44:56",18.4164967,-33.8464583
"20.04.2012","11:46:14",18.41581,-33.847075
"20.04.2012","11:47:40",18.4151783,-33.84803
"20.04.2012","11:49:37",18.4152483,-33.8482933
"20.04.2012","11:51:13",18.413805,-33.8476367
"20.04.2012","11:52:25",18.4143433,-33.8476317
"20.04.2012","11:54:21",18.4114383,-33.84767
"20.04.2012","11:55:26",18.4103283,-33.8475433
"20.04.2012","11:58:11",18.4081483,-33.8471083
"20.04.2012","11:59:00",18.40679,-33.8469517
"20.04.2012","12:00:23",18.4071567,-33.8470317
"20.04.2012","12:03:42",18.404635,-33.84584
"20.04.2012","12:05:03",18.4040817,-33.8457783
"20.04.2012","12:06:42",18.4041333,-33.8451983
"20.04.2012","12:07:51",18.4036383,-33.8445817
"20.04.2012","12:08:53",18.4025517,-33.8446367
"20.04.2012","12:09:56",18.4032933,-33.8439917
"20.04.2012","12:11:37",18.4034233,-33.8438483
"20.04.2012","12:13:04",18.4041567,-33.843715
"20.04.2012","12:14:31",18.4045533,-33.8435583
"20.04.2012","12:15:40",18.4048467,-33.8433183
"20.04.2012","12:16:54",18.40537,-33.8433133
"20.04.2012","12:18:04",18.405755,-33.8429583
"20.04.2012","12:19:13",18.405585,-33.8428183
"20.04.2012","12:20:25",18.4061733,-33.8427
"20.04.2012","12:21:30",18.40692,-33.8426433
"20.04.2012","12:22:42",18.4069367,-33.8428433
"20.04.2012","12:23:34",18.4077833,-33.842945
"20.04.2012","12:24:13",18.4083417,-33.8432433
"20.04.2012","12:39:04",18.4219167,-33.843505
"20.04.2012","12:40:31",18.4233017,-33.843935
"20.04.2012","12:42:00",18.424545,-33.8443483
"20.04.2012","12:43:11",18.425595,-33.8445567
"20.04.2012","12:45:38",18.4270183,-33.8460467
"20.04.2012","12:46:53",18.42697,-33.8464233
"20.04.2012","12:48:41",18.4267883,-33.84772
"20.04.2012","12:50:49",18.4260683,-33.84935
"20.04.2012","12:53:31",18.42652,-33.8483133
"20.04.2012","12:54:38",18.4262183,-33.848545
"20.04.2012","12:55:42",18.425895,-33.848725
"20.04.2012","12:56:47",18.4256417,-33.8489083
"20.04.2012","12:58:00",18.426285,-33.8487083
"20.04.2012","12:59:03",18.429345,-33.84849
"20.04.2012","13:00:13",18.42602,-33.849025
"20.04.2012","13:02:39",18.4262117,-33.8497817
"20.04.2012","13:07:44",18.4291817,-33.851205
"20.04.2012","13:09:24",18.42796,-33.85136
"20.04.2012","13:10:57",18.427895,-33.8506117
"20.04.2012","13:14:40",18.4298767,-33.8488933
"20.04.2012","13:16:11",18.4295767,-33.8496483
"20.04.2012","13:17:57",18.4298517,-33.8503567
"20.04.2012","13:19:12",18.428905,-33.8499033
"20.04.2012","13:20:48",18.4284167,-33.85017
"20.04.2012","13:22:06",18.4236683,-33.8525767
"20.04.2012","13:23:37",18.428205,-33.85115
"20.04.2012","13:27:38",18.4262583,-33.8502633
"20.04.2012","13:30:28",18.4314233,-33.8498483
"20.04.2012","13:32:45",18.43067,-33.8508433
"20.04.2012","13:35:20",18.430505,-33.8507033
"20.04.2012","13:39:03",18.4260183,-33.85116
"20.04.2012","14:41:26",18.409855,-33.814715
"20.04.2012","14:42:35",18.4098317,-33.81422
"20.04.2012","14:43:56",18.4097883,-33.8135217
"20.04.2012","14:45:04",18.40974,-33.813165
"20.04.2012","14:46:10",18.4096533,-33.8126383
"20.04.2012","14:47:18",18.4094467,-33.8117333
"20.04.2012","14:48:21",18.4092517,-33.8106517
"20.04.2012","14:49:50",18.4088967,-33.80996
"20.04.2012","14:51:23",18.408615,-33.8085383
"20.04.2012","14:52:50",18.4082417,-33.80736
"20.04.2012","14:54:19",18.407925,-33.8061767
"20.04.2012","14:56:10",18.4074883,-33.8046283
"20.04.2012","14:57:21",18.4071567,-33.8033233
"20.04.2012","14:58:31",18.4067017,-33.8022083
"20.04.2012","14:59:46",18.4063833,-33.8009333
"20.04.2012","15:02:37",18.404775,-33.7981567
"20.04.2012","15:04:31",18.4031983,-33.7964
"20.04.2012","15:06:04",18.4016117,-33.7951217
"20.04.2012","15:07:15",18.4005333,-33.7945933
"20.04.2012","15:08:26",18.399775,-33.79415
"20.04.2012","15:09:39",18.398715,-33.7937017
"20.04.2012","15:11:02",18.3972167,-33.7931667
"20.04.2012","15:12:10",18.396265,-33.7926933
"20.04.2012","15:13:33",18.3957417,-33.7923167
"20.04.2012","15:14:59",18.394595,-33.791845
"20.04.2012","15:16:03",18.3936383,-33.7914583
"20.04.2012","15:17:20",18.39214,-33.790965
"20.04.2012","15:18:28",18.39107,-33.790805
"20.04.2012","15:19:53",18.3900067,-33.79038
"20.04.2012","15:21:04",18.3889383,-33.7899083
"20.04.2012","15:23:12",18.3865067,-33.7896283
"20.04.2012","15:24:46",18.385525,-33.7897233
"20.04.2012","15:26:24",18.3844667,-33.7898967
"20.04.2012","15:33:24",18.3793117,-33.791995
"20.04.2012","15:34:34",18.3787683,-33.7919133
"20.04.2012","15:35:42",18.3786783,-33.7919233
"20.04.2012","15:37:15",18.3780617,-33.7919817
"20.04.2012","15:38:23",18.3772967,-33.7923067
"20.04.2012","15:43:03",18.37391,-33.7933967
"20.04.2012","15:44:29",18.3738117,-33.7934867
"20.04.2012","15:45:33",18.3737517,-33.7935117
"20.04.2012","15:46:48",18.3738517,-33.7934267
"20.04.2012","15:47:57",18.3737117,-33.7933917
"20.04.2012","15:49:00",18.3737517,-33.7933633
"20.04.2012","15:50:03",18.3736833,-33.7934067
"20.04.2012","15:51:06",18.3734267,-33.7934767
"20.04.2012","15:52:12",18.3736783,-33.79344
"20.04.2012","15:53:15",18.373605,-33.7934283
"20.04.2012","15:54:31",18.3739217,-33.7937633
"20.04.2012","15:55:50",18.3735267,-33.79445
"20.04.2012","15:56:56",18.3729617,-33.7937667
"20.04.2012","15:58:00",18.3735617,-33.7945267
"20.04.2012","15:59:04",18.3734367,-33.7944283
"20.04.2012","16:00:11",18.37381,-33.7945183
"20.04.2012","16:01:21",18.3734033,-33.7945117
"20.04.2012","16:03:00",18.3733667,-33.794805
"20.04.2012","16:04:07",18.3733683,-33.7951167
"20.04.2012","16:05:45",18.37353,-33.7958367
"20.04.2012","16:06:55",18.373725,-33.796015
"20.04.2012","16:07:57",18.373765,-33.79609
"20.04.2012","16:09:01",18.37395,-33.7961333
"20.04.2012","16:10:09",18.3740133,-33.7966383
"20.04.2012","16:11:17",18.3738767,-33.7963083
"20.04.2012","16:12:22",18.37374,-33.7963717
"20.04.2012","16:13:31",18.3738567,-33.796405
"20.04.2012","16:14:37",18.3738617,-33.79662
"20.04.2012","16:15:46",18.3738517,-33.7965833
"20.04.2012","16:16:51",18.3738733,-33.7968183
"20.04.2012","16:17:56",18.373925,-33.7966233
"20.04.2012","16:19:04",18.3742617,-33.797165
"20.04.2012","16:20:12",18.3742367,-33.7972333
"20.04.2012","16:21:19",18.3743617,-33.7972983
"20.04.2012","16:22:29",18.3742883,-33.79762
"20.04.2012","16:23:40",18.37413,-33.7974367
"20.04.2012","16:24:48",18.3736667,-33.7970567
"20.04.2012","16:26:03",18.3736283,-33.7972417
"20.04.2012","16:27:09",18.373655,-33.797385
"20.04.2012","16:28:15",18.3736933,-33.7974933
"20.04.2012","16:29:24",18.3735483,-33.79735
"20.04.2012","16:30:32",18.3742017,-33.7986133
"20.04.2012","16:33:20",18.3738833,-33.7986867
"20.04.2012","16:34:43",18.3739183,-33.7987233
"20.04.2012","16:35:50",18.374405,-33.7984917
"20.04.2012","16:36:56",18.3743617,-33.7986983
"20.04.2012","16:38:01",18.3743333,-33.7987717
"20.04.2012","16:39:07",18.3739883,-33.79867
"20.04.2012","16:40:20",18.374035,-33.7988283
"20.04.2012","16:41:28",18.3744267,-33.79877
"20.04.2012","16:42:35",18.3741733,-33.7987967
"20.04.2012","16:43:41",18.37437,-33.798695
"20.04.2012","16:44:50",18.373935,-33.7992183
"20.04.2012","16:46:43",18.3736533,-33.7990633
"20.04.2012","16:48:26",18.37376,-33.7989717
"20.04.2012","16:49:32",18.3738183,-33.79925
"20.04.2012","16:50:41",18.3742267,-33.7986983
"20.04.2012","16:52:03",18.3736,-33.79871
"20.04.2012","16:53:44",18.3740683,-33.7988533
"20.04.2012","16:55:02",18.3737983,-33.7986
"20.04.2012","16:56:20",18.3739983,-33.7985967
"20.04.2012","17:25:44",18.3737967,-33.798875
"20.04.2012","17:28:44",18.3740733,-33.7983983
"20.04.2012","17:29:49",18.3744167,-33.7979117
"20.04.2012","17:30:53",18.3740467,-33.7984817
"20.04.2012","17:32:01",18.3740267,-33.7984817
"20.04.2012","17:48:56",18.3739117,-33.7987467
"20.04.2012","17:50:04",18.3738267,-33.7986117
"20.04.2012","17:51:13",18.3738933,-33.798785
"20.04.2012","17:52:28",18.373715,-33.79925
"20.04.2012","17:53:42",18.3741183,-33.7981533
"20.04.2012","17:54:55",18.37382,-33.7990617
"20.04.2012","17:56:19",18.3739683,-33.7987133
"20.04.2012","17:57:39",18.373965,-33.7988217
"20.04.2012","17:58:51",18.3740533,-33.79871
"20.04.2012","17:59:58",18.3739517,-33.7987517
"20.04.2012","18:01:15",18.37391,-33.7989633
"20.04.2012","18:02:30",18.3739317,-33.7988967
"20.04.2012","18:03:35",18.3738083,-33.7986983
"20.04.2012","18:05:00",18.3739183,-33.7991167
"20.04.2012","18:06:05",18.3740817,-33.79855
"20.04.2012","18:07:12",18.3737817,-33.7989133
"20.04.2012","18:08:35",18.3738867,-33.7991417
"20.04.2012","18:09:44",18.374015,-33.7987383
"20.04.2012","18:11:32",18.3738567,-33.798825
"20.04.2012","18:13:29",18.373845,-33.7987583
"20.04.2012","18:15:01",18.3739467,-33.79876
"20.04.2012","18:17:05",18.3739317,-33.7989633
"20.04.2012","18:18:23",18.3740033,-33.7987967
"20.04.2012","18:19:37",18.374115,-33.798835
"20.04.2012","18:21:08",18.3739333,-33.7985667
"20.04.2012","18:50:33",18.37377,-33.7987467
"20.04.2012","18:51:49",18.3738983,-33.79855
"20.04.2012","18:52:58",18.3738517,-33.7986383
"20.04.2012","18:54:07",18.37364,-33.7987133
"20.04.2012","18:55:17",18.3741317,-33.7989167
"20.04.2012","18:56:23",18.37387,-33.7987033
"20.04.2012","18:57:32",18.3737533,-33.7987867
"20.04.2012","18:58:41",18.3738433,-33.79873
"20.04.2012","18:59:54",18.3736333,-33.798655
"20.04.2012","19:01:24",18.37377,-33.7986867
"20.04.2012","19:03:14",18.37404,-33.7989883
"20.04.2012","19:04:22",18.3738867,-33.7986917
"20.04.2012","19:05:29",18.3737733,-33.798495
"20.04.2012","19:07:08",18.373965,-33.7988883
"20.04.2012","19:08:14",18.3739867,-33.7987567
"20.04.2012","19:09:22",18.3739367,-33.79873
"20.04.2012","19:12:26",18.3739367,-33.798705
"20.04.2012","19:13:32",18.37394,-33.7987167
"20.04.2012","19:14:38",18.3739467,-33.7987117
"20.04.2012","19:15:44",18.37396,-33.7986067
"20.04.2012","19:16:53",18.3739283,-33.7987933
"20.04.2012","19:17:58",18.3738917,-33.7987767
"20.04.2012","19:19:02",18.3740083,-33.798655
"20.04.2012","19:20:14",18.3738717,-33.7987317
"20.04.2012","19:21:23",18.3738917,-33.798735
"20.04.2012","19:22:32",18.373855,-33.798705
"20.04.2012","19:23:36",18.373905,-33.7987167
"20.04.2012","19:24:45",18.3739,-33.798675
"20.04.2012","19:25:51",18.373955,-33.7987283
"20.04.2012","19:27:00",18.373895,-33.7989233
"20.04.2012","19:28:07",18.3738483,-33.79885
"20.04.2012","19:29:13",18.3738783,-33.7988367
"20.04.2012","19:30:19",18.3739267,-33.7987717
"20.04.2012","19:31:26",18.3738417,-33.7986817
"20.04.2012","19:32:37",18.3739483,-33.7988217
"20.04.2012","19:33:48",18.3740367,-33.79902
"20.04.2012","19:34:54",18.3739633,-33.7988067
"20.04.2012","19:36:04",18.373715,-33.7990467
"20.04.2012","19:37:14",18.3739617,-33.7985717
"20.04.2012","19:38:23",18.3738167,-33.7990717
"20.04.2012","19:39:32",18.3741433,-33.7993083
"20.04.2012","19:40:42",18.373885,-33.7989133
"20.04.2012","19:41:50",18.3739183,-33.7988717
"20.04.2012","19:42:56",18.3738567,-33.7986333
"20.04.2012","19:44:05",18.3738367,-33.7989
"20.04.2012","19:45:09",18.3738283,-33.7987583
"20.04.2012","19:46:21",18.3738333,-33.7989583
"20.04.2012","19:47:28",18.373905,-33.798805
"20.04.2012","19:48:36",18.3738683,-33.7987183
"20.04.2012","19:49:43",18.3737867,-33.7990117
"20.04.2012","19:50:52",18.373925,-33.798575
"20.04.2012","19:52:00",18.37379,-33.7988417
"20.04.2012","19:53:13",18.373995,-33.7984817
"20.04.2012","19:54:36",18.3739783,-33.7991283
"20.04.2012","19:55:45",18.3739683,-33.7986967
"20.04.2012","19:56:53",18.3738567,-33.7988383
"20.04.2012","19:58:02",18.37397,-33.7987633
"20.04.2012","19:59:06",18.3740533,-33.7986383
"20.04.2012","20:00:26",18.3739833,-33.79846
"20.04.2012","20:41:06",18.3739467,-33.7988333
"20.04.2012","20:42:37",18.37401,-33.7989683
"20.04.2012","20:43:48",18.3739967,-33.7988317
"20.04.2012","20:45:02",18.374125,-33.7987517
"20.04.2012","20:46:46",18.3738267,-33.79877
"20.04.2012","20:47:55",18.3738117,-33.7987683
"20.04.2012","20:49:04",18.3739317,-33.7987517
"20.04.2012","20:50:11",18.3738783,-33.79875
"20.04.2012","20:51:17",18.3738133,-33.7988033
"20.04.2012","20:52:27",18.3739733,-33.7987633
"20.04.2012","20:53:44",18.374105,-33.7987167
"20.04.2012","20:54:51",18.374005,-33.798875
"20.04.2012","20:56:07",18.3739783,-33.7988433
"20.04.2012","20:57:33",18.3739083,-33.798795
"20.04.2012","20:58:42",18.3740167,-33.798775
"20.04.2012","20:59:54",18.3741883,-33.799045
"20.04.2012","21:01:02",18.37405,-33.7987217
"20.04.2012","21:02:13",18.37391,-33.7988117
"20.04.2012","21:03:20",18.3739933,-33.7988967
"20.04.2012","21:04:28",18.3738883,-33.79866
"20.04.2012","21:05:34",18.3738633,-33.7986117
"20.04.2012","21:06:40",18.3742183,-33.7992333
"20.04.2012","21:07:51",18.3737783,-33.7983933
"20.04.2012","21:09:02",18.3736633,-33.798395
"20.04.2012","21:10:11",18.3738167,-33.798465
"20.04.2012","21:11:19",18.3737683,-33.798365
"20.04.2012","21:12:37",18.3737767,-33.7983433
"20.04.2012","21:13:52",18.3738517,-33.7983317
"20.04.2012","21:15:02",18.373685,-33.798215
"20.04.2012","21:17:00",18.373615,-33.7982333
"20.04.2012","21:18:13",18.3739467,-33.79861
"20.04.2012","21:19:25",18.374015,-33.7989
"20.04.2012","21:20:32",18.3740067,-33.7989317
"20.04.2012","21:21:39",18.3734117,-33.7979267
"20.04.2012","21:22:46",18.3738033,-33.798465
"20.04.2012","21:23:54",18.3739733,-33.7985933
"20.04.2012","21:25:05",18.3739733,-33.7989
"20.04.2012","21:26:11",18.3739233,-33.798765
"20.04.2012","21:27:21",18.3740033,-33.7987333
"20.04.2012","21:28:31",18.3737683,-33.7984833
"20.04.2012","21:29:42",18.3738867,-33.798515
"20.04.2012","21:30:51",18.3736383,-33.7983483
"20.04.2012","21:32:01",18.3739617,-33.7987567
"20.04.2012","21:33:12",18.3737833,-33.7986017
"20.04.2012","21:34:23",18.3739383,-33.7987
"20.04.2012","21:35:36",18.37388,-33.798745
"20.04.2012","21:37:08",18.3738567,-33.7987267
"20.04.2012","21:38:23",18.37378,-33.7982983
"20.04.2012","21:39:54",18.3736083,-33.79829
"20.04.2012","21:41:43",18.37391,-33.7987767
"20.04.2012","21:42:57",18.3738633,-33.7987483
"20.04.2012","21:45:07",18.37375,-33.798625
"20.04.2012","21:46:24",18.37374,-33.79859
"20.04.2012","21:48:09",18.3737783,-33.7983683
"20.04.2012","21:49:37",18.37381,-33.798735
"20.04.2012","21:51:16",18.373715,-33.79873
"20.04.2012","21:53:18",18.37397,-33.7988417
"20.04.2012","21:55:44",18.373625,-33.7986667
"20.04.2012","21:58:29",18.3743383,-33.7987317
"20.04.2012","21:59:40",18.3745983,-33.7988767
"20.04.2012","22:01:22",18.3740267,-33.798925
"20.04.2012","22:02:36",18.3737933,-33.7985983
"20.04.2012","22:03:46",18.3737733,-33.7979517
"20.04.2012","22:04:55",18.37373,-33.7986117
"20.04.2012","22:06:07",18.3737317,-33.7990283
"20.04.2012","22:07:17",18.373735,-33.798705
"20.04.2012","22:08:28",18.3737117,-33.7990767
"20.04.2012","22:09:39",18.37348,-33.7994983
"20.04.2012","22:10:50",18.37365,-33.7991033
"20.04.2012","22:11:59",18.37351,-33.7991467
"20.04.2012","22:13:13",18.37395,-33.7985717
