BirdID,Age,BreedStage,DateGMT,TimeGMT,Latitude,Longitude,TrackID,Sex,Equinox,ArgosQuality
GV37734,Adult,chick-rearing,2018-07-09,01:55:51,-5.681215,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:01:01,-5.681204,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:06:09,-5.681185,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:11:17,-5.681191,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:16:25,-5.681216,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:21:33,-5.681203,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:26:40,-5.681221,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:31:47,-5.681185,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:36:54,-5.681187,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:42:04,-5.67643,72.316971,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:47:14,-5.662914,72.326202,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:52:23,-5.641651,72.343719,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,02:57:32,-5.618071,72.362915,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:02:41,-5.607455,72.381195,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:07:43,-5.587502,72.402596,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:12:46,-5.569448,72.425941,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:17:49,-5.554605,72.45327,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:22:53,-5.54239,72.479797,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:27:57,-5.525461,72.502678,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:33:01,-5.498044,72.512192,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:38:02,-5.486675,72.530777,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:43:05,-5.482868,72.555504,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:48:08,-5.47347,72.579247,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:53:12,-5.449944,72.594337,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,03:58:16,-5.42066,72.607262,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:03:25,-5.396763,72.615616,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:08:30,-5.382873,72.638031,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:13:35,-5.376404,72.661934,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:18:40,-5.366117,72.676483,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:23:44,-5.359404,72.677422000000007,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:28:47,-5.353164,72.672318,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:33:49,-5.34545,72.668152,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:38:51,-5.337466,72.665039,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:43:54,-5.330143,72.662704,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:49:03,-5.322133,72.663689,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:54:14,-5.316765,72.661148,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,04:59:23,-5.301567,72.659843,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:05:39,-5.283429,72.6614,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:13:42,-5.276658,72.654572,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:22:07,-5.275335,72.656639,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:28:49,-5.30181,72.64637,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:34:00,-5.32815,72.631012,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:39:10,-5.354997,72.617409,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:44:20,-5.384332,72.61071,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:49:32,-5.412922,72.605507,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:54:44,-5.442255,72.603958,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,05:59:56,-5.470789,72.605301,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:05:10,-5.49384,72.609665,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:10:23,-5.510738,72.608086,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:15:36,-5.528811,72.57621,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:20:48,-5.540927,72.558701,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:26:17,-5.552833,72.535881,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:31:45,-5.548949,72.52961,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:38:08,-5.553051,72.528336,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:45:08,-5.559694,72.522446,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,06:52:44,-5.558796,72.514435,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,07:00:42,-5.563806,72.518654,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,07:08:56,-5.574162,72.517349,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,07:17:31,-5.583605,72.515533,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,07:26:49,-5.584356,72.515144,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,07:36:56,-5.576028,72.522491,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,07:48:05,-5.569242,72.524109,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,07:59:07,-5.57352,72.525383,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:04:15,-5.572502,72.52459,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:09:20,-5.57147,72.523888,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:14:24,-5.570462,72.523567,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:19:28,-5.567358,72.530914,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:24:33,-5.565372,72.524223,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:29:38,-5.563458,72.525009,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:34:44,-5.563698,72.527657,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:39:50,-5.562838,72.527168,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:44:55,-5.561704,72.517868000000007,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:50:00,-5.558409,72.516762,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,08:55:03,-5.553582,72.51651,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:00:10,-5.55261,72.509026,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:05:15,-5.552551,72.502113,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:10:19,-5.552949,72.497543,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:15:21,-5.551665,72.490746,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:20:26,-5.550339,72.483963,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:25:30,-5.553127,72.461281,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:30:34,-5.568875,72.436821,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:35:39,-5.590209,72.410301,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:40:45,-5.607485,72.385536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:45:52,-5.626892,72.365692,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:51:01,-5.647384,72.345398,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,09:56:08,-5.669906,72.322281,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:01:19,-5.681197,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:06:30,-5.681244,72.316605,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:11:44,-5.681217,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:17:00,-5.681259,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:22:13,-5.681247,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:27:30,-5.681228,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:32:47,-5.681239,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:38:03,-5.681106,72.316376,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:43:19,-5.681224,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:48:34,-5.681232,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:53:48,-5.681231,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,10:59:04,-5.681254,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:04:50,-5.68123,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:09:59,-5.681221,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:15:07,-5.681228,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:20:13,-5.681191,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:25:17,-5.681239,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:30:21,-5.681215,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:35:25,-5.681213,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:40:30,-5.681219,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:45:36,-5.681211,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:50:41,-5.681219,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,11:55:45,-5.681168,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:00:51,-5.68118,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:05:58,-5.681273,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:11:05,-5.681214,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:16:12,-5.681196,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:21:20,-5.681252,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:26:29,-5.681248,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:31:38,-5.681244,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:36:47,-5.681284,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:41:56,-5.681212,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:47:05,-5.681196,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:52:14,-5.681218,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,12:57:22,-5.681239,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:02:34,-5.681251,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:07:41,-5.681221,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:12:49,-5.681241,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:17:55,-5.681142,72.316467,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:23:01,-5.681166,72.31649,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:28:06,-5.681167,72.31649,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:33:10,-5.68122,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:38:13,-5.681206,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:43:16,-5.681216,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:48:19,-5.681207,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:53:22,-5.68121,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,13:58:25,-5.681208,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:03:32,-5.681239,72.316605,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:08:33,-5.681203,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:13:36,-5.68121,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:18:39,-5.681236,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:23:45,-5.681206,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:28:47,-5.681238,72.316643,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:33:50,-5.681211,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:38:57,-5.681218,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:44:00,-5.681247,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:49:03,-5.681198,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:54:05,-5.681195,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,14:59:30,-5.681174,72.316612,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:04:34,-5.681179,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:09:35,-5.681171,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:14:36,-5.681214,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:19:37,-5.681225,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:24:38,-5.681229,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:29:39,-5.681189,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:34:40,-5.681204,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:39:41,-5.681176,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:44:44,-5.681193,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:49:47,-5.681197,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:54:48,-5.681216,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,15:59:51,-5.681195,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:04:58,-5.68123,72.316628,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:10:00,-5.681219,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:15:01,-5.681221,72.316475,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:20:03,-5.681229,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:25:05,-5.681221,72.316483,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:30:06,-5.681225,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:35:07,-5.681221,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:40:08,-5.681231,72.316628,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:45:09,-5.68121,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:50:10,-5.681141,72.316437,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,16:55:14,-5.681144,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:00:50,-5.681218,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:05:59,-5.681216,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:11:09,-5.68119,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:16:18,-5.681098,72.31649,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:21:28,-5.681155,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:26:37,-5.681246,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:31:47,-5.681304,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:36:56,-5.681213,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:42:06,-5.681219,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:47:15,-5.681212,72.316505,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:52:25,-5.681195,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,17:57:34,-5.681215,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:02:43,-5.681194,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:07:45,-5.681212,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:12:47,-5.681184,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:17:49,-5.681133,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:22:52,-5.681173,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:27:54,-5.681145,72.316483,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:32:56,-5.681179,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:38:00,-5.681191,72.316628,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:43:02,-5.681204,72.316681,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:48:04,-5.681203,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:53:06,-5.681179,72.31662,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,18:58:08,-5.681177,72.316475,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:03:14,-5.6812,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:08:16,-5.681208,72.316635,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:13:19,-5.681193,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:18:21,-5.681217,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:23:22,-5.68118,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:28:25,-5.681195,72.316513,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:33:28,-5.681161,72.316444,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:38:29,-5.681196,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:43:33,-5.681185,72.31649,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:48:36,-5.681197,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:53:37,-5.68119,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,19:58:44,-5.681203,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:04:26,-5.681207,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:09:36,-5.68121,72.316605,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:14:45,-5.681137,72.316521,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:19:54,-5.681189,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:25:02,-5.681187,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:30:12,-5.68116,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:35:21,-5.681174,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:40:30,-5.681195,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:45:40,-5.68119,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:50:52,-5.681186,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,20:56:02,-5.681219,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:01:30,-5.681179,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:06:34,-5.68121,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:11:37,-5.681211,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:16:39,-5.681212,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:21:41,-5.681217,72.316536,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:26:44,-5.681214,72.316612,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:31:47,-5.681211,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:36:49,-5.681232,72.316544,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:41:50,-5.681209,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:46:51,-5.681197,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:51:52,-5.681214,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,21:56:53,-5.6812,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:01:56,-5.681212,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:06:59,-5.681202,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:12:02,-5.681146,72.316467,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:17:05,-5.681189,72.316528,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:22:08,-5.68117,72.316483,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:27:11,-5.681178,72.316475,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:32:13,-5.681226,72.316612,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:37:19,-5.6812,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:42:23,-5.681198,72.316589,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:47:27,-5.681199,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:52:33,-5.68121,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,22:57:36,-5.681216,72.316612,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:02:47,-5.681192,72.316566,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:07:59,-5.681228,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:13:13,-5.681217,72.316559,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:18:28,-5.681204,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:23:43,-5.681222,72.316582,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:28:59,-5.681199,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:34:13,-5.681211,72.316551,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:39:29,-5.681186,72.316574,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:45:03,-5.681158,72.316597,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:50:37,-5.681208,72.316612,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-09,23:56:30,-5.681201,72.316681,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:02:26,-5.681182,72.316658,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:08:21,-5.681205,72.31665,GV37501,unknown,NA,NA
GV37734,Adult,chick-rearing,2018-07-10,00:14:32,-5.681206,72.316589,GV37501,unknown,NA,NA
