BirdID,Sex,Age,BreedStage,TrackID,DateGMT,TimeGMT,Latitude,Longitude
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,12:39:17,-7.201406,72.43692
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,12:43:54,-7.205131,72.434402
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,12:48:30,-7.200082,72.4319
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,12:53:08,-7.198209,72.430878
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,12:57:46,-7.195863,72.428711
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:03:11,-7.19506,72.428322
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:08:12,-7.192294,72.427788
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:13:12,-7.194652,72.424438
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:18:12,-7.184606,72.439423
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:23:13,-7.183626,72.441902
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:28:15,-7.181529,72.442253
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:33:21,-7.181458,72.44561
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:38:21,-7.179282,72.449127
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:43:22,-7.180172,72.454414
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:48:22,-7.178288,72.452888
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:53:22,-7.178194,72.457619
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,13:58:21,-7.178295,72.463188
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,14:03:26,-7.179127,72.466019
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,14:08:27,-7.184058,72.468903
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,14:13:27,-7.194022,72.463257
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,14:18:26,-7.21258,72.441246
GV37503,unknown,Adult,Chick rearing,GV37503_1,2016-06-26,14:23:26,-7.239372,72.436752
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,02:36:30,-7.223939,72.434898
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,02:41:30,-7.197037,72.415497
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,02:46:29,-7.167048,72.401596
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,02:51:28,-7.138242,72.396317
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,02:56:27,-7.109537,72.400604
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:01:30,-7.085362,72.409973
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:06:30,-7.059559,72.421028
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:11:31,-7.036633,72.434814
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:16:31,-7.008745,72.442215
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:21:32,-7.011127,72.437325
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:26:32,-7.013942,72.434792
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:31:32,-7.013536,72.432579
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:36:33,-6.986651,72.440575
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:41:54,-6.977454,72.461037
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:46:54,-6.97751,72.45565
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:51:54,-6.981098,72.462418
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,03:56:58,-6.982773,72.466759
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:02:01,-6.985904,72.46154
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:07:31,-6.989812,72.463058
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:12:30,-6.992009,72.459152
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:17:29,-6.993987,72.46032
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:22:28,-6.99773,72.461472
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:27:27,-7.000416,72.466888
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:32:31,-7.001339,72.471848
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:37:29,-7.006567,72.476646
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:42:28,-7.002986,72.482231
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:47:27,-7.000546,72.48555
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:52:26,-6.997773,72.495277
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,04:57:24,-6.997349,72.500298
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:02:32,-6.992723,72.506966
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:07:55,-6.988711,72.514565
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:13:18,-6.983397,72.5205
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:18:39,-6.978344,72.520515
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:24:01,-6.978788,72.518143
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:29:30,-6.978093,72.517609
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:34:58,-6.978704,72.532425
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:40:27,-6.978221,72.532425
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:45:52,-6.987152,72.535255
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:51:17,-6.986935,72.536682
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,05:56:45,-6.987076,72.540474
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:02:03,-6.978702,72.544189
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:07:02,-6.956485,72.559395
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:12:02,-6.946543,72.589943
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:17:02,-6.945074,72.59922
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:22:03,-6.946671,72.603157
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:27:03,-6.946195,72.609413
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:32:03,-6.946357,72.614769
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:37:02,-6.953601,72.615364
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:42:01,-6.95098,72.620888
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:47:01,-6.957189,72.622925
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:52:01,-6.961722,72.625244
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,06:57:02,-6.96863,72.626236
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,07:25:40,-6.96863,72.626236
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,07:36:35,-6.985498,72.648529
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,07:41:36,-6.989253,72.652245
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,07:46:37,-6.984322,72.657867
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,07:51:38,-6.987042,72.663635
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,07:56:43,-6.987769,72.670425
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:01:46,-6.987602,72.67437
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:06:47,-6.981463,72.67746
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:11:48,-6.976284,72.677658
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:16:49,-6.970978,72.678772
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:21:50,-6.965683,72.678421
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:27:12,-6.964862,72.680862
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:32:18,-6.963845,72.680817
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:37:20,-6.977227,72.685577
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:42:21,-7.002112,72.688072
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:47:22,-6.998676,72.699913
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:52:23,-6.996021,72.707878
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,08:57:24,-6.993799,72.710457
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:02:31,-6.988508,72.713631
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:07:43,-6.986777,72.715729
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:12:44,-6.979874,72.707726
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:17:44,-6.974355,72.702988
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:22:43,-6.969092,72.702385
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:27:44,-6.962045,72.698349
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:32:44,-6.962187,72.70163
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:37:46,-6.958818,72.705345
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:42:47,-6.952198,72.70092
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:47:51,-6.946956,72.702042
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:52:51,-6.941543,72.696053
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,09:57:56,-6.932578,72.698051
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,10:03:20,-6.932578,72.698051
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,10:09:18,-6.927761,72.699211
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,10:16:47,-6.927761,72.699211
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,10:28:17,-6.899781,72.684464
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,10:41:55,-6.879416,72.676178
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,10:57:43,-6.868827,72.675026
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,11:14:33,-6.848212,72.677475
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,11:31:56,-6.838829,72.661522
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,11:36:30,-6.832162,72.654282
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,11:41:44,-6.844559,72.621986
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,11:54:14,-6.832959,72.618446
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,12:09:45,-6.807574,72.635933
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,13:20:12,-6.807574,72.635933
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,13:38:04,-6.819057,72.574364
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,13:43:05,-6.846467,72.568832
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,13:48:06,-6.877152,72.561775
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,13:53:08,-6.907472,72.556473
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,13:58:10,-6.934234,72.54657
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:03:16,-6.962404,72.528587
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:08:20,-6.989761,72.515739
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:13:22,-7.017527,72.503944
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:18:24,-7.047593,72.491608
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:23:26,-7.075353,72.478241
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:28:29,-7.103424,72.466408
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:33:32,-7.130989,72.459221
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:38:35,-7.157801,72.450317
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:43:38,-7.181623,72.435074
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:48:41,-7.205943,72.426811
GV37503,unknown,Adult,Chick rearing,GV37503_2,2016-06-27,14:53:45,-7.229121,72.428436
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:18:47,-7.224823,72.433441
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:23:49,-7.221978,72.431396
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:28:48,-7.193837,72.433784
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:33:48,-7.164305,72.436913
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:38:48,-7.135824,72.44529
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:43:50,-7.109287,72.453346
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:48:51,-7.086541,72.442909
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:53:52,-7.089422,72.440605
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,02:58:55,-7.089378,72.437347
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,03:39:07,-7.089378,72.437347
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,03:55:34,-7.118969,72.441406
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:01:04,-7.126749,72.437088
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:06:06,-7.12646,72.442398
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:11:07,-7.128478,72.444893
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:16:13,-7.133225,72.445107
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:21:33,-7.135657,72.447701
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:28:08,-7.138254,72.440689
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:33:12,-7.135824,72.446838
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:38:13,-7.135899,72.448692
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:43:21,-7.131117,72.447304
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:48:28,-7.127546,72.45034
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:53:35,-7.124164,72.45298
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,04:58:39,-7.114717,72.450592
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:03:45,-7.118352,72.455933
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:08:55,-7.11903,72.459267
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:19:17,-7.11903,72.459267
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:25:04,-7.112301,72.479675
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:31:18,-7.109646,72.482056
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:36:18,-7.111867,72.485542
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:41:19,-7.115113,72.491463
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:46:20,-7.120515,72.492226
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:51:27,-7.125174,72.492081
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,05:56:29,-7.129279,72.485794
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:01:48,-7.131044,72.491356
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:07:18,-7.13703,72.490051
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:12:44,-7.138891,72.488022
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:18:13,-7.140017,72.48494
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:23:51,-7.143664,72.486328
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:29:15,-7.147366,72.487549
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:34:40,-7.145034,72.492661
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:40:19,-7.145161,72.495949
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:46:02,-7.146986,72.495888
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,06:52:23,-7.149577,72.496788
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,07:01:06,-7.182652,72.462135
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,07:09:56,-7.222911,72.437447
GV37503,unknown,Adult,Chick rearing,GV37503_3,2016-06-29,07:15:04,-7.238537,72.434677
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:17:32,-7.22677,72.438461
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:22:41,-7.212492,72.43927
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:27:47,-7.211806,72.437553
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:32:47,-7.186946,72.440575
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:37:46,-7.160086,72.448792
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:42:45,-7.133787,72.458092
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:47:44,-7.109055,72.469398
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:52:43,-7.098733,72.463402
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,02:57:41,-7.100065,72.46566
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:02:46,-7.103926,72.464417
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:07:45,-7.103487,72.462814
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:12:46,-7.107842,72.465126
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:17:46,-7.093718,72.469788
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:22:46,-7.06868,72.482025
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:27:46,-7.062234,72.498665
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:32:48,-7.075024,72.49482
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:37:49,-7.075114,72.486031
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:42:53,-7.074951,72.485374
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:47:57,-7.079214,72.481537
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:53:02,-7.082006,72.478554
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,03:58:07,-7.083982,72.474777
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:03:33,-7.086712,72.471603
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:08:49,-7.090859,72.469894
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:14:06,-7.096467,72.468559
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:19:21,-7.100154,72.466011
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:24:37,-7.105,72.463394
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:29:52,-7.108704,72.461853
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:35:12,-7.111164,72.456718
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:40:28,-7.114008,72.451958
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:45:44,-7.117169,72.449013
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:50:59,-7.118253,72.445839
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,04:56:16,-7.119253,72.441391
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,05:02:25,-7.119253,72.441391
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,05:09:18,-7.117568,72.440071
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,05:20:30,-7.117568,72.440071
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,05:33:48,-7.107008,72.42585
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,05:48:49,-7.101654,72.418159
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,05:54:13,-7.084958,72.414711
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,06:27:38,-7.084958,72.414711
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,06:44:33,-7.114246,72.406029
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,06:49:58,-7.118187,72.406555
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,06:55:22,-7.121882,72.407166
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,07:28:47,-7.121882,72.407166
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,07:45:55,-7.136904,72.428169
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,07:51:01,-7.13523,72.430405
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,07:56:06,-7.135141,72.433838
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:01:16,-7.120413,72.445541
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:06:33,-7.114316,72.452927
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:11:50,-7.120605,72.453758
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:17:07,-7.126755,72.451927
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:22:24,-7.127474,72.444244
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:27:40,-7.131099,72.436981
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:33:01,-7.130643,72.435722
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:38:18,-7.130214,72.435715
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:43:35,-7.131875,72.436501
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:48:51,-7.132535,72.433662
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:54:07,-7.133769,72.430565
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,08:59:23,-7.135262,72.433891
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,09:05:31,-7.135081,72.432678
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,09:12:24,-7.139671,72.428581
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,09:23:37,-7.143173,72.42305
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,09:36:32,-7.124415,72.414879
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,09:48:58,-7.103939,72.36528
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,09:53:59,-7.120635,72.335106
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,09:58:59,-7.123327,72.303368
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,10:15:33,-7.123327,72.303368
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,10:29:30,-7.138467,72.305077
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,10:44:04,-7.156109,72.286903
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,10:49:07,-7.156461,72.277924
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,10:54:08,-7.159616,72.27845
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,10:59:15,-7.167176,72.277161
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:04:34,-7.171839,72.279526
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:10:06,-7.173822,72.280693
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:16:49,-7.176627,72.284065
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:22:33,-7.177875,72.288132
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:28:40,-7.174681,72.288292
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:34:15,-7.172243,72.285538
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:39:40,-7.172243,72.285538
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:45:32,-7.167192,72.281639
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,11:53:03,-7.160006,72.279907
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,12:03:49,-7.152212,72.279892
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,12:14:25,-7.1430110000000004,72.266045
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,12:24:27,-7.135034,72.272377
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,12:34:41,-7.135841,72.272423
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,12:46:44,-7.128622,72.280052
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,12:59:37,-7.122792,72.279167
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,13:11:29,-7.122792,72.279167
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,13:25:04,-7.173157,72.305649
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,13:39:25,-7.169478,72.354218
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,13:44:26,-7.173934,72.371605
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,13:49:35,-7.199552,72.383469
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,13:55:00,-7.198402,72.389587
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,14:02:20,-7.195306,72.394951
GV37503,unknown,Adult,Chick rearing,GV37503_4,2016-06-30,14:09:53,-7.226777,72.417763
